Contig ID,Size,Prev_ech1,Prev_ech2,Prev1 F ENV RPKM,Prev2 F ENV RPKM
Prev_v1_contig_6359,276,75,170,2.824767192,5.386657645
Prev_v1_contig_636,913,6155,6132,250.522265,209.9759111
Prev_v1_contig_6360,319,150,209,2.80001266,3.28219272
Prev_v1_contig_6361,223,3197,4417,17.05311587,19.8215477
Prev_v1_contig_6362,410,138,72,4.045204834,1.775591198
Prev_v1_contig_6363,568,2045,3260,33.11164746,44.40727592
Prev_v1_contig_6364,220,1107,1330,18.94823567,19.15234047
Prev_v1_contig_6365,3308,2911,3219,47.17334149,43.88584525
Prev_v1_contig_6366,398,52,56,2.543059117,2.304040959
Prev_v1_contig_6367,336,9527,11029,51.15959863,49.82601518
Prev_v1_contig_6368,1701,139,271,2.444710748,4.009876789
Prev_v1_contig_6369,1774,1412,1910,17.85560932,20.31993907
Prev_v1_contig_637,541,13667,15455,202.3217652,192.4808272
Prev_v1_contig_6370,475,3997,5232,38.08424509,41.9399583
Prev_v1_contig_6371,527,1292,1483,11.95396396,11.54355656
Prev_v1_contig_6372,415,988,1425,24.59831728,29.84780334
Prev_v1_contig_6373,2591,725,786,24.99783485,22.80006
Prev_v1_contig_6374,228,419,511,31.01368977,31.82067379
Prev_v1_contig_6375,512,156,111,11.54686302,6.912122878
Prev_v1_contig_6376,548,1162,946,58.31522352,39.94073097
Prev_v1_contig_6377,260,2280,2137,118.7753196,93.6580128
Prev_v1_contig_6378,215,2335,2720,18.83994489,18.46335853
Prev_v1_contig_6379,213,926,1046,13.00521436,12.35911202
Prev_v1_contig_638,734,4703,6276,16.28025514,18.27756003
Prev_v1_contig_6380,1406,58,63,1.742795759,1.592605114
Prev_v1_contig_6381,242,526,1144,47.12063672,86.21850468
Prev_v1_contig_6382,3022,1978,1909,11.99233084,9.737159816
Prev_v1_contig_6383,482,3109,4234,23.87895519,27.3586402
Prev_v1_contig_6384,940,358,411,6.815421745,6.582647309
Prev_v1_contig_6385,1116,1658,1713,21.02189752,18.27232483
Prev_v1_contig_6386,2064,3399,3424,200.4965865,169.9177037
Prev_v1_contig_6387,2041,1723,2634,36.49857239,46.94133393
Prev_v1_contig_6388,3828,3292,4559,26.46126625,30.82971033
Prev_v1_contig_6389,1788,6563,8095,37.80578552,39.23031279
Prev_v1_contig_639,4544,6439,6686,82.79039623,72.32308852
Prev_v1_contig_6390,1432,10236,10639,146.4416651,128.0513749
Prev_v1_contig_6391,711,1687,2307,19.52962614,22.46857334
Prev_v1_contig_6392,644,1186,1398,22.51139947,22.32410379
Prev_v1_contig_6393,2019,1910,2036,14.13750536,12.67845241
Prev_v1_contig_6394,225,6972,4195,88.10711425,44.59997546
Prev_v1_contig_6395,1328,2314,3861,13.27382503,18.63294884
Prev_v1_contig_6396,1216,3989,5024,25.86139164,27.40227002
Prev_v1_contig_6397,591,1066,1238,31.24774169,30.53030421
Prev_v1_contig_6398,455,295,404,12.65183946,14.57679605
Prev_v1_contig_6399,374,269,311,8.65257156,8.415934846
Prev_v1_contig_64,299,4059,4119,29.62089373,25.28831861
Prev_v1_contig_640,240,189,285,16.85242968,21.37935681
Prev_v1_contig_6400,942,124,158,8.003950891,8.580031316
Prev_v1_contig_6401,389,584,754,23.37311055,25.38774151
Prev_v1_contig_6402,1315,352,499,21.83852808,26.04535622
Prev_v1_contig_6403,298,753,568,27.18564457,17.2521033
Prev_v1_contig_6404,2026,2657,2507,45.1166445,35.81365349
Prev_v1_contig_6405,615,2273,2506,17.00824448,15.77575586
Prev_v1_contig_6406,457,2353,14433,45.28994239,233.7144198
Prev_v1_contig_6407,859,4965,5663,79.31899196,76.11207306
Prev_v1_contig_6408,452,150,167,8.169355118,7.65177239
Prev_v1_contig_6409,1765,94,59,8.381631695,4.425901936
Prev_v1_contig_641,396,226,438,20.15158258,32.85669573
Prev_v1_contig_6410,2090,1625,1768,14.50301405,13.27505164
Prev_v1_contig_6411,1208,904,17,6.882589763,0.108888354
Prev_v1_contig_6412,1776,492,481,8.741437113,7.189718174
Prev_v1_contig_6413,698,556,657,22.72694853,22.59335687
Prev_v1_contig_6414,351,3277,7132,25.72586352,47.10357938
Prev_v1_contig_6415,938,2295,2518,38.69558393,35.71770092
Prev_v1_contig_6416,2230,1141,1319,9.300097604,9.044732218
Prev_v1_contig_6417,1768,6463,8353,82.21670794,89.39587188
Prev_v1_contig_6418,934,2355,2704,28.68305218,27.70704401
Prev_v1_contig_6419,2672,2501,2215,32.99797255,24.58647975
Prev_v1_contig_642,3274,2817,2710,78.60846022,63.62104366
Prev_v1_contig_6420,1352,30,17,2.436960171,1.161783365
Prev_v1_contig_6421,324,4272,5440,39.01736936,41.79984742
Prev_v1_contig_6422,1585,2270,8100,20.40206755,61.24665841
Prev_v1_contig_6423,1955,2371,3287,17.06866548,19.90750223
Prev_v1_contig_6424,5525,869,1037,11.68259794,11.72863487
Prev_v1_contig_6425,1159,3004,3746,29.66972851,31.12651316
Prev_v1_contig_6426,2037,24,41,1.456006583,2.092594162
Prev_v1_contig_6427,1412,1749,2240,15.74901249,16.96916968
Prev_v1_contig_6428,2523,778,980,7.719899639,8.181015
Prev_v1_contig_6429,259,69,56,5.726328921,3.909887688
Prev_v1_contig_643,1443,104,0,2.467522708,0
Prev_v1_contig_6430,361,2790,2873,70.65574878,61.21078961
Prev_v1_contig_6431,2834,110,63,4.728212708,2.278210904
Prev_v1_contig_6432,1658,314,222,10.10002777,6.007516193
Prev_v1_contig_6433,1800,1687,2008,27.15454315,27.19193931
Prev_v1_contig_6434,231,1186,1430,19.17075334,19.44641653
Prev_v1_contig_6435,1220,1302,1608,16.77440918,17.428955
Prev_v1_contig_6436,576,855,524,23.28266209,12.00457704
Prev_v1_contig_6437,366,6197,897,37.50036568,4.566626636
Prev_v1_contig_6438,671,169,426,4.886662617,10.36297155
Prev_v1_contig_6439,1477,867,739,5.27484708,3.782546456
Prev_v1_contig_644,1951,684,932,7.019697691,8.046875385
Prev_v1_contig_6440,257,74,122,3.646878528,5.058228738
Prev_v1_contig_6441,451,4330,4450,105.3418299,91.07979173
Prev_v1_contig_6442,1208,290,280,14.59191199,11.85280913
Prev_v1_contig_6443,324,2050,2283,31.01818813,29.06146691
Prev_v1_contig_6444,665,823,906,21.67243132,20.07174143
Prev_v1_contig_6445,215,477,390,33.01245251,22.7076961
Prev_v1_contig_6446,1213,816,1282,5.545315395,7.329480173
Prev_v1_contig_6447,1165,5494,7374,44.42181311,50.16026412
Prev_v1_contig_6448,441,2087,2405,51.82559874,50.24420926
Prev_v1_contig_6449,885,7733,8062,69.53444447,60.98792096
Prev_v1_contig_645,717,1762,2575,36.1271309,44.41747411
Prev_v1_contig_6450,757,1752,2163,16.87796978,17.53039405
Prev_v1_contig_6451,1393,7978,9233,42.5791398,41.45670135
Prev_v1_contig_6452,508,2080,2498,26.11340338,26.38406039
Prev_v1_contig_6453,1420,148,276,3.090709689,4.849027378
Prev_v1_contig_6454,1841,470,539,13.99107775,13.49867475
Prev_v1_contig_6455,1714,1807,2226,16.03775523,16.62109548
Prev_v1_contig_6456,513,1345,1752,8.28289857,9.077018415
Prev_v1_contig_6457,346,4692,5402,26.73875585,25.89922855
Prev_v1_contig_6458,981,360,246,3.939195893,2.264588203
Prev_v1_contig_6459,3106,3770,6825,127.4669138,194.1367845
Prev_v1_contig_646,248,1341,1755,11.3051804,12.44729252
Prev_v1_contig_6460,427,61,55,1.668211061,1.265414792
Prev_v1_contig_6461,424,1359,1725,41.02843117,43.81306234
Prev_v1_contig_6462,1000,235,110,12.14319956,4.781971802
Prev_v1_contig_6463,293,2380,2840,41.10485852,41.26516601
Prev_v1_contig_6464,1562,5340,14120,161.4697521,359.1978051
Prev_v1_contig_6465,233,539,693,22.07913686,23.88227071
Prev_v1_contig_6466,310,2905,2672,38.83614956,30.0521493
Prev_v1_contig_6467,830,5844,6811,68.10570367,66.7779701
Prev_v1_contig_6468,947,763,778,16.71689692,14.34035093
Prev_v1_contig_6469,3465,3395,4131,43.15962043,44.18166606
Prev_v1_contig_647,481,1008,819,17.08587035,11.67910417
Prev_v1_contig_6470,2983,83,92,7.799865331,7.273541068
Prev_v1_contig_6471,1117,5223,8796,51.40084431,72.82567246
Prev_v1_contig_6472,1451,1558,6093,10.0228301,32.97639294
Prev_v1_contig_6473,894,220,424,15.44895874,25.04906069
Prev_v1_contig_6474,231,133,718,8.822526625,40.0695843
Prev_v1_contig_6475,254,1643,2390,14.89950224,18.23396653
Prev_v1_contig_6476,315,1995,2260,14.87000502,14.1718227
Prev_v1_contig_6477,465,358,464,9.150839596,9.978033381
Prev_v1_contig_6478,625,497,741,4.831574245,6.060375485
Prev_v1_contig_6479,321,282,226,3.268532311,2.203744134
Prev_v1_contig_648,2136,87797,105232,1159.18363,1168.878697
Prev_v1_contig_6480,212,1941,2403,22.42943474,23.36122542
Prev_v1_contig_6481,336,1373,2023,16.25784085,20.15288698
Prev_v1_contig_6482,1229,3556,3749,46.34343908,41.10465459
Prev_v1_contig_6483,283,2366,3030,9.220980364,9.934683624
Prev_v1_contig_6484,1048,1372,1618,12.07080018,11.97593754
Prev_v1_contig_6485,1413,512,886,43.05011277,62.67395627
Prev_v1_contig_6486,2189,6080,8039,18.9402308,21.06845904
Prev_v1_contig_6487,299,351,451,4.355297362,4.707998258
Prev_v1_contig_6488,1967,6805,6938,130.9809001,112.347443
Prev_v1_contig_6489,275,496,688,6.110985642,7.131273303
Prev_v1_contig_649,2014,14358,17897,160.7790167,168.602773
Prev_v1_contig_6490,1659,1124,1641,14.20430241,17.44661734
Prev_v1_contig_6491,2702,3935,6365,17.23090781,23.44827431
Prev_v1_contig_6492,1899,3087,4195,103.281179,118.0770729
Prev_v1_contig_6493,794,926,1021,15.72375341,14.58545681
Prev_v1_contig_6494,1763,879,1068,30.63834944,31.31820038
Prev_v1_contig_6495,1789,59,65,4.11299799,3.812140496
Prev_v1_contig_6496,1866,1267,1473,44.16244452,43.19448424
Prev_v1_contig_6497,1244,5697,6176,132.062614,120.4453431
Prev_v1_contig_6498,494,1157,1486,5.094295273,5.50450943
Prev_v1_contig_6499,1370,828,1013,4.932686069,5.077052344
Prev_v1_contig_65,1077,2894,1569,57.01969186,26.00748392
Prev_v1_contig_650,2830,19802,15459,201.2827453,132.1989312
Prev_v1_contig_6500,1322,17,29,1.082733578,1.553888089
Prev_v1_contig_6501,260,2228,2655,106.2498469,106.5189085
Prev_v1_contig_6502,1682,2309,2417,43.61110293,38.4059793
Prev_v1_contig_6503,1112,4055,5571,20.11317071,23.24726657
Prev_v1_contig_6504,439,1295,1886,37.72967413,46.22788563
Prev_v1_contig_6505,447,5098,5741,54.35622945,51.4974939
Prev_v1_contig_6506,2236,545,599,16.09870658,14.88573766
Prev_v1_contig_6507,2975,4362,6262,30.09097736,36.34232868
Prev_v1_contig_6508,1771,1099,1400,28.39441769,30.43072965
Prev_v1_contig_6509,942,1080,1194,7.191529563,6.688841382
Prev_v1_contig_651,1228,10256,13455,75.3026604,83.11225498
Prev_v1_contig_6510,654,3309,3465,181.2457795,159.6700385
Prev_v1_contig_6511,940,1333,2025,9.350389392,11.95015756
Prev_v1_contig_6512,1499,1390,1039,38.17671511,24.00757865
Prev_v1_contig_6513,1108,1195,2097,17.78652969,26.25855376
Prev_v1_contig_6514,890,245,234,7.237033235,5.815129571
Prev_v1_contig_6515,498,1014,991,34.83717543,28.64360598
Prev_v1_contig_6516,1192,3702,3420,63.70747655,49.51412977
Prev_v1_contig_6517,681,4232,4563,71.22969987,64.61226715
Prev_v1_contig_6518,247,2104,3846,39.35147808,60.51647874
Prev_v1_contig_6519,1850,1611,2155,22.36356527,25.16760164
Prev_v1_contig_652,2765,730,358,58.31104142,24.05802768
Prev_v1_contig_6520,370,515,388,38.41610106,24.34932002
Prev_v1_contig_6521,265,1267,829,14.45794315,7.95854148
Prev_v1_contig_6522,612,3651,4974,30.35230722,34.78842069
Prev_v1_contig_6523,3114,5337,5424,75.39742859,64.46560585
Prev_v1_contig_6524,1733,20,28,1.409614216,1.660264809
Prev_v1_contig_6525,391,1107,1723,12.88526044,16.87251852
Prev_v1_contig_6526,566,1107,1201,8.905591251,8.128439926
Prev_v1_contig_6527,1570,4468,5022,69.41241973,65.63716036
Prev_v1_contig_6528,604,90,118,2.300490401,2.53751711
Prev_v1_contig_6529,1652,1179,1641,14.95851634,17.51589576
Prev_v1_contig_653,1241,3953,1868,85.05273622,33.81328797
Prev_v1_contig_6530,430,530,1060,4.607936178,7.753280688
Prev_v1_contig_6531,282,780,983,27.48747722,29.14357691
Prev_v1_contig_6532,221,1759,1980,28.92054471,27.38765669
Prev_v1_contig_6533,1427,582,646,8.676033006,8.101767666
Prev_v1_contig_6534,787,89,104,2.469170836,2.427412183
Prev_v1_contig_6535,633,1584,2410,10.87624402,13.92162284
Prev_v1_contig_6536,837,2257,2691,138.6807381,139.1064729
Prev_v1_contig_6537,1495,1146,1348,8.79490926,8.703334865
Prev_v1_contig_6538,2609,315,36,7.791983617,0.749184931
Prev_v1_contig_6539,920,22,35,1.0162809,1.360216952
Prev_v1_contig_654,1028,13047,6634,221.1501493,94.60216982
Prev_v1_contig_6540,1815,12,23,0.839595037,1.353834286
Prev_v1_contig_6541,1115,2234,2997,17.99473234,20.3094434
Prev_v1_contig_6542,648,472,1396,2.727945607,6.787786631
Prev_v1_contig_6543,1529,795,1007,30.00147423,31.97083607
Prev_v1_contig_6544,755,5777,5251,83.71084057,64.01332845
Prev_v1_contig_6545,401,4899,18654,107.5802069,344.6243532
Prev_v1_contig_6546,1329,1367,1316,11.24739048,9.109367089
Prev_v1_contig_6547,3013,348,318,8.076782281,6.209195128
Prev_v1_contig_6548,1598,2777,3821,17.75164456,20.54891082
Prev_v1_contig_6549,1000,35,32,2.855218583,2.196192234
Prev_v1_contig_655,410,47,50,4.210399099,3.768291289
Prev_v1_contig_6550,394,2700,3988,13.65366237,16.96639605
Prev_v1_contig_6551,267,1021,893,32.45993228,23.88484251
Prev_v1_contig_6552,1288,3893,5231,55.48828459,62.72644447
Prev_v1_contig_6553,925,3724,4380,36.38730145,36.00504374
Prev_v1_contig_6554,410,1349,1594,21.75050148,21.62194199
Prev_v1_contig_6555,916,2551,2774,29.71117362,27.18096437
Prev_v1_contig_6556,654,2650,3829,14.71256773,17.88450907
Prev_v1_contig_6557,810,1678,1550,15.73032964,12.22437379
Prev_v1_contig_6558,3992,226,211,9.357646341,7.35003995
Prev_v1_contig_6559,265,516,527,22.74047983,19.53932666
Prev_v1_contig_656,1348,4963,6849,75.63151737,87.8081365
Prev_v1_contig_6560,282,1027,1426,25.53613967,29.83000889
Prev_v1_contig_6561,640,672,660,7.328069538,6.054988187
Prev_v1_contig_6562,1174,1416,1810,42.21739772,45.39999837
Prev_v1_contig_6563,1082,6234,7028,113.3875487,107.5423141
Prev_v1_contig_6564,538,1734,2204,33.20887742,35.51123269
Prev_v1_contig_6565,420,242,211,2.300110218,1.687193107
Prev_v1_contig_6566,1688,3137,5220,21.25040751,29.74899528
Prev_v1_contig_6567,1668,3373,4259,78.09535149,82.95938783
Prev_v1_contig_6568,428,173,254,3.713930939,4.587441014
Prev_v1_contig_6569,1516,1048,853,8.652433034,5.924818505
Prev_v1_contig_657,2947,1244,1712,31.09311233,35.9995135
Prev_v1_contig_6570,207,9737,12381,28.2826705,30.25519967
Prev_v1_contig_6571,544,789,822,7.382003118,6.470205798
Prev_v1_contig_6572,1673,726,757,15.55080104,13.64146709
Prev_v1_contig_6573,289,559,710,6.047658645,6.462236776
Prev_v1_contig_6574,265,2873,3399,53.89195143,53.63996726
Prev_v1_contig_6575,2524,8113,3866,211.3210895,84.71733212
Prev_v1_contig_6576,2251,23,38,1.228209824,1.70717241
Prev_v1_contig_6577,1799,203,240,4.519933715,4.495689677
Prev_v1_contig_6578,701,1640,2320,23.10068735,27.49274444
Prev_v1_contig_6579,1982,1856,2208,21.86903393,21.88768105
Prev_v1_contig_658,521,55263,55479,731.1479241,617.516369
Prev_v1_contig_6580,3260,79,149,4.428331913,7.02665123
Prev_v1_contig_6581,2621,8591,10858,81.1310059,86.2664715
Prev_v1_contig_6582,657,902,956,13.73472559,12.24673717
Prev_v1_contig_6583,1711,2387,3025,8.092058043,8.627421275
Prev_v1_contig_6584,1834,2677,2726,34.30488416,29.38884331
Prev_v1_contig_6585,1314,117,209,7.189032504,10.80388437
Prev_v1_contig_6586,325,7829,10521,124.9690491,141.2870146
Prev_v1_contig_6587,425,1685,1995,26.71854374,26.61367411
Prev_v1_contig_6588,526,320,794,3.175280057,6.628291745
Prev_v1_contig_6589,709,1688,749,63.5760936,23.73297986
Prev_v1_contig_659,252,1889,2533,12.34272429,13.92397759
Prev_v1_contig_6590,464,7331,9598,70.06021574,77.16814351
Prev_v1_contig_6591,896,6356,5162,42.42663936,28.98823678
Prev_v1_contig_6592,1873,2467,3257,9.7978555,10.88250048
Prev_v1_contig_6593,748,1052,1452,17.44604889,20.25802103
Prev_v1_contig_6594,388,598,912,17.85686994,22.91121103
Prev_v1_contig_6595,228,1370,1312,22.62181919,18.22593641
Prev_v1_contig_6596,1353,4361,5801,16.31609199,18.25920984
Prev_v1_contig_6597,266,2125,3252,14.31910399,18.4355671
Prev_v1_contig_6598,263,32,38,1.283397713,1.282165053
Prev_v1_contig_6599,719,342,354,2.919144098,2.542036285
Prev_v1_contig_66,2409,9595,9639,214.6363808,181.4008817
Prev_v1_contig_660,827,14448,18684,106.4485182,115.811264
Prev_v1_contig_6600,1364,4381,9749,37.39406518,70.00653036
Prev_v1_contig_6601,1334,843,1012,27.2988937,27.57065229
Prev_v1_contig_6602,316,1555,2428,25.24176245,33.15790021
Prev_v1_contig_6603,2128,558,638,14.39741637,13.84905373
Prev_v1_contig_6604,243,1747,2172,28.1439547,29.43751155
Prev_v1_contig_6605,964,2489,2776,26.1888063,24.57306472
Prev_v1_contig_6606,1065,1393,588,13.90878094,4.939287806
Prev_v1_contig_6607,569,211,249,7.367994455,7.315015286
Prev_v1_contig_6608,1991,3183,4049,23.64219601,25.30160128
Prev_v1_contig_6609,249,338,336,28.29569708,23.66421108
Prev_v1_contig_661,510,2653,3451,15.16850839,16.59967714
Prev_v1_contig_6610,254,1275,1595,22.12010001,23.28019666
Prev_v1_contig_6611,567,2549,3284,16.64381821,18.03995013
Prev_v1_contig_6612,1033,125,133,2.243767948,2.008485143
Prev_v1_contig_6613,1525,1056,623,9.928551021,4.927867888
Prev_v1_contig_6614,1182,741,1075,8.283106838,10.10956747
Prev_v1_contig_6615,1638,4015,5318,105.1510583,117.1724436
Prev_v1_contig_6616,271,92,104,2.74721076,2.61268196
Prev_v1_contig_6617,488,1351,2927,18.96023995,34.55892768
Prev_v1_contig_6618,1635,3548,3428,20.54298788,16.69820805
Prev_v1_contig_6619,1982,747,714,5.345484415,4.298468352
Prev_v1_contig_662,1267,3074,3314,28.90186159,26.2134096
Prev_v1_contig_6620,949,5465,6746,39.77531018,41.30653841
Prev_v1_contig_6621,491,1324,1479,18.07840273,16.98984049
Prev_v1_contig_6622,706,5829,4448,48.0009971,30.81555812
Prev_v1_contig_6623,434,2354,2984,23.55321157,25.11837555
Prev_v1_contig_6624,722,24,10,0.700301492,0.245483816
Prev_v1_contig_6625,885,3255,5021,26.90849596,34.92027926
Prev_v1_contig_6626,524,4131,5963,40.01737345,48.59675274
Prev_v1_contig_6627,286,35,53,1.553186035,1.978701842
Prev_v1_contig_6628,963,811,1068,8.685743554,9.622910733
Prev_v1_contig_6629,578,768,2673,38.64340832,113.1519958
Prev_v1_contig_663,801,4436,4251,18.01344246,14.52263224
Prev_v1_contig_6630,1797,4528,4712,106.5094124,93.24722331
Prev_v1_contig_6631,1410,726,755,43.62999037,38.17196386
Prev_v1_contig_6632,358,2848,4435,27.17685691,35.60425664
Prev_v1_contig_6633,477,2242,2070,55.10362692,42.80199167
Prev_v1_contig_6634,281,182,232,12.87482328,13.80724176
Prev_v1_contig_6635,1494,75,105,2.111316448,2.486740242
Prev_v1_contig_6636,1611,960,955,25.84820676,21.63274412
Prev_v1_contig_6637,478,2484,2749,36.65908492,34.13137812
Prev_v1_contig_6638,443,1824,2579,52.50368483,62.45473189
Prev_v1_contig_6639,871,1489,1675,54.78935073,51.85197744
Prev_v1_contig_664,1548,205,298,7.860008871,9.612458882
Prev_v1_contig_6640,491,1959,2353,31.58579125,31.91745891
Prev_v1_contig_6641,1023,656,965,7.668301338,9.490119927
Prev_v1_contig_6642,1603,1966,2927,19.44773017,24.35887266
Prev_v1_contig_6643,530,196,206,3.01804631,2.668616115
Prev_v1_contig_6644,828,795,1105,22.44587468,26.24706454
Prev_v1_contig_6645,892,3454,4689,48.4387579,55.32226511
Prev_v1_contig_6646,275,8366,4340,101.5722118,44.32980642
Prev_v1_contig_6647,3125,85,65,1.654328969,1.064303184
Prev_v1_contig_6648,209,343,420,27.98114211,28.82502307
Prev_v1_contig_6649,337,588,795,13.41952734,15.26427136
Prev_v1_contig_665,626,6431,6799,37.20190548,33.08878134
Prev_v1_contig_6650,1024,2529,1996,67.80816113,45.02386054
Prev_v1_contig_6651,1468,330,321,5.263185194,4.307138133
Prev_v1_contig_6652,489,681,964,19.90134608,23.70071401
Prev_v1_contig_6653,277,3391,3143,40.78295144,31.80125793
Prev_v1_contig_6654,1678,295,297,9.048595578,7.664161847
Prev_v1_contig_6655,726,3061,3669,30.10860748,30.3615618
Prev_v1_contig_6656,1058,4855,5200,55.04080868,49.59615075
Prev_v1_contig_6657,3025,77,112,5.811606329,7.111685481
Prev_v1_contig_6658,3822,999,877,26.71071491,19.72734651
Prev_v1_contig_6659,1993,2338,3253,20.80836644,24.35715723
Prev_v1_contig_666,1840,2288,3196,15.42830941,18.13084922
Prev_v1_contig_6660,496,1227,1550,6.104986855,6.488150638
Prev_v1_contig_6661,1247,431,566,23.81151208,26.30723424
Prev_v1_contig_6662,482,15,22,0.981437885,1.210997637
Prev_v1_contig_6663,2751,515,643,7.823247205,8.217502661
Prev_v1_contig_6664,665,5360,4204,84.36390634,55.66774823
Prev_v1_contig_6665,1777,658,863,29.75083892,32.82714961
Prev_v1_contig_6666,1641,1923,2475,30.87550978,33.4317501
Prev_v1_contig_6667,378,2550,2529,71.89032504,59.98299574
Prev_v1_contig_6668,1921,4958,6142,169.7296341,176.8927446
Prev_v1_contig_6669,723,9,0,0.544280063,0
Prev_v1_contig_667,3055,74,94,6.886581298,7.359509472
Prev_v1_contig_6670,1688,2619,3378,24.3966001,26.47296041
Prev_v1_contig_6671,350,2195,2545,24.55064387,23.94777695
Prev_v1_contig_6672,2448,1267,1460,23.81308283,23.08558687
Prev_v1_contig_6673,3507,127,161,2.148884091,2.291839507
Prev_v1_contig_6674,630,1915,2566,17.28436566,19.48454977
Prev_v1_contig_6675,430,1079,1488,18.71967679,21.71845306
Prev_v1_contig_6676,481,1536,2227,23.55702171,28.73415561
Prev_v1_contig_6677,485,1587,1521,82.44982536,66.48001109
Prev_v1_contig_6678,1116,646,681,24.09398183,21.368411
Prev_v1_contig_6679,2741,393,607,8.436848896,10.96290038
Prev_v1_contig_668,1186,4885,6694,60.07000006,69.25128369
Prev_v1_contig_6680,677,416,878,31.52187111,55.97089224
Prev_v1_contig_6681,1429,2986,3494,29.64467607,29.1829279
