Contig ID,Size,Pcos_ech1,Pcos_ech2,Pcos1 F ENV RPKM,Pcos2 F ENV RPKM
Pcos_v1_contig_43252,300,5,6,0.370342693,0.449678927
Pcos_v1_contig_43253,299,11,1,0.817478855,0.075197145
Pcos_v1_contig_43254,318,0,0,0,0
Pcos_v1_contig_43255,327,5,26,0.339763939,1.787714389
Pcos_v1_contig_43256,373,48,70,2.859482459,4.219507358
Pcos_v1_contig_43257,316,39,146,2.742411084,10.38815243
Pcos_v1_contig_43258,471,200,141,9.435482635,6.73086292
Pcos_v1_contig_43259,309,741,419,53.28620113,30.4879402
Pcos_v1_contig_4326,1519,208,2381,3.042710213,35.24310484
Pcos_v1_contig_43260,381,9,31,0.524895156,1.829402459
Pcos_v1_contig_43261,361,13,12,0.800186429,0.747388798
Pcos_v1_contig_43262,218,0,6,0,0.618824211
Pcos_v1_contig_43263,307,4,28,0.289518718,2.050653087
Pcos_v1_contig_43264,668,0,66,0,2.221467753
Pcos_v1_contig_43265,312,0,8,0,0.576511445
Pcos_v1_contig_43266,349,9,18,0.573023079,1.159630471
Pcos_v1_contig_43267,218,39,15,3.975238085,1.547060529
Pcos_v1_contig_43268,313,6,17,0.425953258,1.221172805
Pcos_v1_contig_43269,302,126,144,9.270830339,10.7208221
Pcos_v1_contig_4327,1891,437,1058,5.135053105,12.57959558
Pcos_v1_contig_43270,274,0,25,0,2.051454959
Pcos_v1_contig_43271,277,0,9,0,0.730525333
Pcos_v1_contig_43272,277,13,205,1.042842241,16.63974369
Pcos_v1_contig_43273,377,21,74,1.237750116,4.413294509
Pcos_v1_contig_43274,392,0,43,0,2.466351258
Pcos_v1_contig_43275,392,323,132,18.30928928,7.571124791
Pcos_v1_contig_43276,450,4,0,0.197516103,0
Pcos_v1_contig_43277,338,104,83,6.837095879,5.52120576
Pcos_v1_contig_43278,250,3,0,0.266646739,0
Pcos_v1_contig_43279,431,146,50,7.527150799,2.608346444
Pcos_v1_contig_4328,2948,1585,1705,11.94694374,13.00377494
Pcos_v1_contig_43280,311,82,262,5.858797594,18.94145963
Pcos_v1_contig_43281,412,15,5,0.809001029,0.272863427
Pcos_v1_contig_43282,409,0,4,0,0.219891896
Pcos_v1_contig_43283,448,4,15,0.198397871,0.752810704
Pcos_v1_contig_43284,261,0,0,0,0
Pcos_v1_contig_43285,443,5,0,0.250796406,0
Pcos_v1_contig_43286,396,0,32,0,1.816884554
Pcos_v1_contig_43287,374,1,0,0.059413266,0
Pcos_v1_contig_43288,304,0,0,0,0
Pcos_v1_contig_43289,470,0,2,0,0.095676367
Pcos_v1_contig_4329,396,0,137,0,7.778536995
Pcos_v1_contig_43290,657,3,19,0.101463752,0.650220671
Pcos_v1_contig_43291,219,41,39,4.160013817,4.003990446
Pcos_v1_contig_43292,297,30,16,2.244501172,1.211256369
Pcos_v1_contig_43293,383,4,4,0.232068529,0.234819283
Pcos_v1_contig_43294,235,36,9,3.404000927,0.861087307
Pcos_v1_contig_43295,268,0,0,0,0
Pcos_v1_contig_43296,282,8,10,0.630370542,0.797303062
Pcos_v1_contig_43297,266,0,11,0,0.929787255
Pcos_v1_contig_43298,298,1,36,0.074565643,2.716181438
Pcos_v1_contig_43299,314,0,0,0,0
Pcos_v1_contig_433,687,495130,10656,16014.65308,348.7466264
Pcos_v1_contig_4330,385,5,213,0.288578722,12.43917032
Pcos_v1_contig_43300,210,0,23,0,2.462527457
Pcos_v1_contig_43301,427,0,5,0,0.26327806
Pcos_v1_contig_43302,336,2,6,0.132265248,0.401499042
Pcos_v1_contig_43303,615,19,19,0.686488895,0.694625985
Pcos_v1_contig_43304,396,0,4,0,0.227110569
Pcos_v1_contig_43305,283,0,0,0,0
Pcos_v1_contig_43306,632,29,98,1.019614377,3.486434719
Pcos_v1_contig_43307,212,0,48,0,5.090704834
Pcos_v1_contig_43308,404,0,1,0,0.055653333
Pcos_v1_contig_43309,597,188,224,6.997429785,8.436187575
Pcos_v1_contig_4331,683,387,1564,12.59056712,51.48593278
Pcos_v1_contig_43310,336,9,10,0.595193614,0.66916507
Pcos_v1_contig_43311,244,42,59,3.824850768,5.436691945
Pcos_v1_contig_43312,250,0,6,0,0.539614712
Pcos_v1_contig_43313,268,10,23,0.829125433,1.929592411
Pcos_v1_contig_43314,577,8,24,0.308084043,0.935207474
Pcos_v1_contig_43315,253,2,64,0.175656613,5.687638602
Pcos_v1_contig_43316,255,4,15,0.348557829,1.322585079
Pcos_v1_contig_43317,395,27,13,1.518873831,0.739977981
Pcos_v1_contig_43318,341,2,18,0.130325875,1.186835878
Pcos_v1_contig_43319,421,142,27,7.494821254,1.441963305
Pcos_v1_contig_4332,355,460,428,28.79284039,27.10740574
Pcos_v1_contig_43320,356,0,0,0,0
Pcos_v1_contig_43321,293,2,2,0.151676188,0.153474037
Pcos_v1_contig_43322,319,17,12,1.18416786,0.845791085
Pcos_v1_contig_43323,513,1,12,0.043314935,0.525940265
Pcos_v1_contig_43324,343,27,47,1.749140418,3.080890608
Pcos_v1_contig_43325,484,141,1179,6.473345426,54.7697784
Pcos_v1_contig_43326,324,2,15,0.137163961,1.040923442
Pcos_v1_contig_43327,271,0,82,0,6.803260519
Pcos_v1_contig_43328,339,11,5,0.721021173,0.331621628
Pcos_v1_contig_43329,397,3,56,0.167913564,3.171539032
Pcos_v1_contig_4333,1533,1659,2879,24.04690913,42.22523258
Pcos_v1_contig_43330,314,35,39,2.476814192,2.792592063
Pcos_v1_contig_43331,234,9,7,0.854636985,0.672596686
Pcos_v1_contig_43332,409,0,1,0,0.054972974
Pcos_v1_contig_43333,357,3,30,0.186727408,1.889407256
Pcos_v1_contig_43334,328,0,0,0,0
Pcos_v1_contig_43335,315,0,0,0,0
Pcos_v1_contig_43336,211,2,52,0.210621437,5.541067347
Pcos_v1_contig_43337,451,0,2,0,0.099707079
Pcos_v1_contig_43338,396,0,28,0,1.589773984
Pcos_v1_contig_43339,253,13,35,1.141767988,3.110427361
Pcos_v1_contig_4334,2034,1690,1109,18.46251186,12.25894617
Pcos_v1_contig_43340,260,3,9,0.256391095,0.778290451
Pcos_v1_contig_43341,321,7,0,0.484560533,0
Pcos_v1_contig_43342,315,0,6,0,0.428265645
Pcos_v1_contig_43343,394,0,0,0,0
Pcos_v1_contig_43344,270,0,2,0,0.166547751
Pcos_v1_contig_43345,321,0,0,0,0
Pcos_v1_contig_43346,244,0,12,0,1.105767853
Pcos_v1_contig_43347,318,15,16,1.048139698,1.131267741
Pcos_v1_contig_43348,293,13,11,0.985895225,0.844107201
Pcos_v1_contig_43349,378,8,20,0.470276436,1.189626791
Pcos_v1_contig_4335,931,975,554,23.27072778,13.37927635
Pcos_v1_contig_43350,242,2,6,0.183641005,0.557453215
Pcos_v1_contig_43351,490,1,38,0.045348085,1.743652982
Pcos_v1_contig_43352,421,0,0,0,0
Pcos_v1_contig_43353,267,0,5,0,0.421047684
Pcos_v1_contig_43354,344,50,7,3.229732792,0.457522164
Pcos_v1_contig_43355,483,41,78,1.886217445,3.630947858
Pcos_v1_contig_43356,325,13,1,0.888822464,0.069181373
Pcos_v1_contig_43357,336,0,0,0,0
Pcos_v1_contig_43358,303,3,0,0.22000556,0
Pcos_v1_contig_43359,428,6,37,0.3115032,1.943705642
Pcos_v1_contig_4336,253,96,110,8.431517447,9.775628848
Pcos_v1_contig_43360,350,7,1,0.444411232,0.064239847
Pcos_v1_contig_43361,253,4,22,0.351313227,1.95512577
Pcos_v1_contig_43362,304,0,0,0,0
Pcos_v1_contig_43363,301,11,4,0.812047102,0.298789985
Pcos_v1_contig_43364,278,2,20,0.159860155,1.617550097
Pcos_v1_contig_43365,329,326,206,22.0179425,14.07809407
Pcos_v1_contig_43366,346,6,16,0.385327658,1.039720062
Pcos_v1_contig_43367,279,5,10,0.39821795,0.805876213
Pcos_v1_contig_43368,305,31,17,2.258483311,1.253203567
Pcos_v1_contig_43369,464,13,2,0.622558838,0.096913562
Pcos_v1_contig_4337,672,1362,582,45.03631683,19.47270354
Pcos_v1_contig_43370,272,33,19,2.69587696,1.570569782
Pcos_v1_contig_43371,218,80,49,8.154334534,5.05373106
Pcos_v1_contig_43372,257,0,0,0,0
Pcos_v1_contig_43373,292,2,22,0.152195627,1.693995958
Pcos_v1_contig_43374,394,12,4,0.676768374,0.228263415
Pcos_v1_contig_43375,248,0,81,0,7.343546993
Pcos_v1_contig_43376,504,13,32,0.573149406,1.427552149
Pcos_v1_contig_43377,262,64,97,5.427923446,8.324209145
Pcos_v1_contig_43378,294,0,2,0,0.152952016
Pcos_v1_contig_43379,285,4,14,0.311867531,1.104474558
Pcos_v1_contig_4338,569,50,3,1.952597681,0.118544533
Pcos_v1_contig_43380,375,0,0,0,0
Pcos_v1_contig_43381,291,76,35,5.803308186,2.704254716
Pcos_v1_contig_43382,254,1,5,0.087482526,0.442597369
Pcos_v1_contig_43383,289,44,55,3.383061283,4.278951727
Pcos_v1_contig_43384,384,5,69,0.289330229,4.04008411
Pcos_v1_contig_43385,285,3,19,0.233900648,1.498929757
Pcos_v1_contig_43386,264,0,0,0,0
Pcos_v1_contig_43387,398,5,13,0.279152784,0.734400258
Pcos_v1_contig_43388,192,6,247,0.69439255,28.92466015
Pcos_v1_contig_43389,317,0,0,0,0
Pcos_v1_contig_4339,3515,571,8674,3.609655954,55.48385509
Pcos_v1_contig_43390,220,0,13,0,1.32859683
Pcos_v1_contig_43391,313,3,6,0.212976629,0.431002166
Pcos_v1_contig_43392,570,7,211,0.27288409,8.323004701
Pcos_v1_contig_43393,183,112,21,13.5994694,2.580124991
Pcos_v1_contig_43394,403,0,51,0,2.845362938
Pcos_v1_contig_43395,429,0,16,0,0.838562102
Pcos_v1_contig_43396,422,9,4,0.473898233,0.213117975
Pcos_v1_contig_43397,256,0,5,0,0.439139577
Pcos_v1_contig_43398,300,2,29,0.148137077,2.173448147
Pcos_v1_contig_43399,283,4,4,0.314071542,0.317794295
Pcos_v1_contig_434,2350,10927,9063,103.3208837,86.71149182
Pcos_v1_contig_4340,1075,1610,1684,33.27916668,35.2213634
Pcos_v1_contig_43400,291,0,0,0,0
Pcos_v1_contig_43401,467,8,9,0.380652019,0.433309459
Pcos_v1_contig_43402,273,0,0,0,0
Pcos_v1_contig_43403,315,4,4,0.282165862,0.28551043
Pcos_v1_contig_43404,226,3,2,0.294963207,0.198972977
Pcos_v1_contig_43405,387,438,37,25.14885267,2.149627946
Pcos_v1_contig_43406,335,4,45,0.265320139,3.020231599
Pcos_v1_contig_43407,315,0,17,0,1.213419327
Pcos_v1_contig_43408,291,0,0,0,0
Pcos_v1_contig_43409,414,15,2,0.805092812,0.108618098
Pcos_v1_contig_4341,2726,6732,5247,54.87484253,43.27706034
Pcos_v1_contig_43410,338,0,3,0,0.199561654
Pcos_v1_contig_43411,206,4,93,0.431467216,10.15051947
Pcos_v1_contig_43412,257,0,0,0,0
Pcos_v1_contig_43413,335,9,13,0.596970312,0.872511351
Pcos_v1_contig_43414,347,0,0,0,0
Pcos_v1_contig_43415,277,0,0,0,0
Pcos_v1_contig_43416,294,0,6,0,0.458856048
Pcos_v1_contig_43417,299,0,26,0,1.95512577
Pcos_v1_contig_43418,353,5,15,0.314738833,0.955408485
Pcos_v1_contig_43419,348,42,85,2.681791918,5.491768505
Pcos_v1_contig_4342,481,0,13,0,0.607674226
Pcos_v1_contig_43420,441,2,76,0.100773522,3.874784405
Pcos_v1_contig_43421,299,28,11,2.080855267,0.827168595
Pcos_v1_contig_43422,325,17,73,1.162306299,5.050240257
Pcos_v1_contig_43423,270,0,0,0,0
Pcos_v1_contig_43424,317,12,19,0.841156906,1.347618235
Pcos_v1_contig_43425,339,30,20,1.966421381,1.32648651
Pcos_v1_contig_43426,461,0,2,0,0.097544236
Pcos_v1_contig_43427,270,23,12,1.892862655,0.999286504
Pcos_v1_contig_43428,273,2,0,0.162787997,0
Pcos_v1_contig_43429,215,0,2,0,0.209152989
Pcos_v1_contig_4343,1297,5652,1299,96.83162236,22.51861705
Pcos_v1_contig_43430,334,6,27,0.399171765,1.817564525
Pcos_v1_contig_43431,491,3,4,0.135767179,0.183168606
Pcos_v1_contig_43432,277,28,316,2.246121751,25.64955612
Pcos_v1_contig_43433,345,80,3,5.152593995,0.195512577
Pcos_v1_contig_43434,249,3,0,0.26771761,0
Pcos_v1_contig_43435,297,0,48,0,3.633769107
Pcos_v1_contig_43436,231,13,7,1.250507796,0.681331708
Pcos_v1_contig_43437,288,0,0,0,0
Pcos_v1_contig_43438,240,0,30,0,2.810493294
Pcos_v1_contig_43439,606,31,37,1.136695396,1.372782203
Pcos_v1_contig_4344,611,881,755,32.03979505,27.78294516
Pcos_v1_contig_43440,283,0,76,0,6.038091599
Pcos_v1_contig_43441,275,0,0,0,0
Pcos_v1_contig_43442,264,6,0,0.505012764,0
Pcos_v1_contig_43443,327,6,13,0.407716727,0.893857194
Pcos_v1_contig_43444,290,9,54,0.689603636,4.186665872
Pcos_v1_contig_43445,292,0,7,0,0.538998714
Pcos_v1_contig_43446,420,32,53,1.69299517,2.837259897
Pcos_v1_contig_43447,309,7,0,0.503378418,0
Pcos_v1_contig_43448,229,138,99,13.39055678,9.720134012
Pcos_v1_contig_43449,354,46,29,2.88741761,1.841905209
Pcos_v1_contig_4345,1024,76,18,1.649182307,0.395225619
Pcos_v1_contig_43450,396,2,25,0.112225059,1.419441057
Pcos_v1_contig_43451,302,0,0,0,0
Pcos_v1_contig_43452,358,3,14,0.186205824,0.879260472
Pcos_v1_contig_43453,285,5,11,0.389834414,0.867801438
Pcos_v1_contig_43454,239,112,41,10.41298284,3.857078663
Pcos_v1_contig_43455,187,2,50,0.237653065,6.011750361
Pcos_v1_contig_43456,303,9,9,0.660016681,0.667839991
Pcos_v1_contig_43457,281,1,13,0.079076732,1.040182571
Pcos_v1_contig_43458,301,8,23,0.59057971,1.718042412
Pcos_v1_contig_43459,250,14,22,1.24435145,1.978587279
Pcos_v1_contig_4346,729,2165,2751,65.99110545,84.84682635
Pcos_v1_contig_43460,340,0,0,0,0
Pcos_v1_contig_43461,333,54,100,3.603334314,6.751935841
Pcos_v1_contig_43462,283,6,34,0.471107313,2.701251505
Pcos_v1_contig_43463,399,13,8,0.723978198,0.450805942
Pcos_v1_contig_43464,240,8,16,0.740685387,1.498929757
Pcos_v1_contig_43465,276,14,57,1.127129937,4.643423703
Pcos_v1_contig_43466,393,2,3,0.113081738,0.171633178
Pcos_v1_contig_43467,234,3,2,0.284878995,0.192170482
Pcos_v1_contig_43468,356,0,4,0,0.252628611
Pcos_v1_contig_43469,631,743,351,26.16462325,12.50691786
Pcos_v1_contig_4347,401,128,24,7.092847595,1.345672599
Pcos_v1_contig_43470,286,2,5,0.155388543,0.393075985
Pcos_v1_contig_43471,210,0,0,0,0
Pcos_v1_contig_43472,502,2,108,0.088528134,4.837183677
Pcos_v1_contig_43473,457,6,14,0.291736039,0.688786103
Pcos_v1_contig_43474,349,2,3,0.127338462,0.193271745
Pcos_v1_contig_43475,466,88,27,4.196157556,1.302717922
Pcos_v1_contig_43476,316,7290,3966,512.6199181,282.187757
Pcos_v1_contig_43477,241,0,2,0,0.186588766
Pcos_v1_contig_43478,285,0,12,0,0.946692478
Pcos_v1_contig_43479,219,4,7,0.405855006,0.718664952
Pcos_v1_contig_4348,1993,1300,1505,14.49409437,16.97859471
Pcos_v1_contig_43480,385,1978,209,114.1617425,12.20557088
Pcos_v1_contig_43481,327,37,33,2.514253148,2.269022109
Pcos_v1_contig_43482,279,1,12,0.07964359,0.967051456
Pcos_v1_contig_43483,253,0,7,0,0.622085472
Pcos_v1_contig_43484,270,7,30,0.576088634,2.498216261
Pcos_v1_contig_43485,364,0,1,0,0.061769083
Pcos_v1_contig_43486,514,2,0,0.086461329,0
Pcos_v1_contig_43487,224,2,1,0.198397871,0.10037476
Pcos_v1_contig_43488,267,14,8,1.16512308,0.673676295
Pcos_v1_contig_43489,191,20,85,2.326760378,10.00594471
Pcos_v1_contig_4349,2155,13504,20038,139.2419786,209.0641842
Pcos_v1_contig_43490,360,0,0,0,0
Pcos_v1_contig_43491,257,4,46,0.345845317,4.024363938
Pcos_v1_contig_43492,313,0,0,0,0
Pcos_v1_contig_43493,480,519,159,24.02598224,7.447807228
Pcos_v1_contig_43494,353,7,141,0.440634366,8.98083976
Pcos_v1_contig_43495,300,422,78,31.25692333,5.845826051
Pcos_v1_contig_43496,449,0,0,0,0
Pcos_v1_contig_43497,329,0,0,0,0
Pcos_v1_contig_43498,313,6,11,0.425953258,0.790170638
Pcos_v1_contig_43499,282,21,19,1.654722673,1.514875818
Pcos_v1_contig_435,384,4523,2098,261.7281254,122.8419777
Pcos_v1_contig_4350,1492,3734,3589,55.61097657,54.08504253
Pcos_v1_contig_43500,285,11,8,0.857635711,0.631128319
Pcos_v1_contig_43501,256,0,0,0,0
Pcos_v1_contig_43502,386,110,112,6.332284395,6.523839355
Pcos_v1_contig_43503,313,0,14,0,1.005671722
Pcos_v1_contig_43504,334,0,2,0,0.134634409
Pcos_v1_contig_43505,255,2,59,0.174278915,5.202167979
Pcos_v1_contig_43506,227,1,56,0.097887937,5.546700421
Pcos_v1_contig_43507,343,97,52,6.283948909,3.408644928
Pcos_v1_contig_43508,223,10,19,0.99643774,1.915672559
Pcos_v1_contig_43509,570,19,69,0.740685387,2.721740874
Pcos_v1_contig_4351,1031,8008,6766,172.5919082,147.5522609
Pcos_v1_contig_43510,372,2,22,0.119465385,1.329695752
Pcos_v1_contig_43511,341,10,91,0.651629373,6.000114715
Pcos_v1_contig_43512,445,5,86,0.249669232,4.345212104
Pcos_v1_contig_43513,344,0,12,0,0.78432371
Pcos_v1_contig_43514,287,3,5,0.232270679,0.391706382
Pcos_v1_contig_43515,461,1,89,0.048200784,4.340718493
Pcos_v1_contig_43516,431,0,5,0,0.260834644
Pcos_v1_contig_43517,257,34,130,2.939685193,11.37320243
Pcos_v1_contig_43518,323,1,78,0.068794308,5.4295598
Pcos_v1_contig_43519,264,8,0,0.673350352,0
Pcos_v1_contig_4352,1863,5011,2761,59.76770489,33.32161883
Pcos_v1_contig_43520,308,0,11,0,0.802998084
Pcos_v1_contig_43521,241,0,7,0,0.653060682
Pcos_v1_contig_43522,330,0,4,0,0.272532683
Pcos_v1_contig_43523,371,4,55,0.239574788,3.333199594
Pcos_v1_contig_43524,238,6,3,0.560182225,0.283411088
Pcos_v1_contig_43525,221,14,101,1.407637387,10.27546869
Pcos_v1_contig_43526,279,26,12,2.07073334,0.967051456
Pcos_v1_contig_43527,228,19,32,1.851713467,3.155641593
Pcos_v1_contig_43528,414,45,81,2.415278435,4.399032981
Pcos_v1_contig_43529,401,58,35,3.213946566,1.962439208
Pcos_v1_contig_4353,1297,437,24,7.486804489,0.416048352
Pcos_v1_contig_43530,218,0,31,0,3.197258426
Pcos_v1_contig_43531,268,0,5,0,0.419476611
Pcos_v1_contig_43532,378,411,101,24.1604519,6.007615295
Pcos_v1_contig_43533,219,0,12,0,1.23199706
Pcos_v1_contig_43534,370,19,32,1.141055866,1.944557522
Pcos_v1_contig_43535,350,0,17,0,1.092077394
Pcos_v1_contig_43536,286,0,0,0,0
Pcos_v1_contig_43537,330,0,0,0,0
Pcos_v1_contig_43538,265,22,127,1.844725869,10.77532523
Pcos_v1_contig_43539,306,5,36,0.363081072,2.645170159
Pcos_v1_contig_4354,630,2313,918,81.58120475,32.76232182
Pcos_v1_contig_43540,287,0,0,0,0
Pcos_v1_contig_43541,319,4,0,0.278627732,0
Pcos_v1_contig_43542,217,22,7,2.252775831,0.725288592
Pcos_v1_contig_43543,233,4,0,0.381468869,0
Pcos_v1_contig_43544,256,3,11,0.260397206,0.96610707
Pcos_v1_contig_43545,310,0,3,0,0.217586578
Pcos_v1_contig_43546,208,171,44,18.26786555,4.75621942
Pcos_v1_contig_43547,245,11,14,0.997657868,1.284796934
Pcos_v1_contig_43548,467,158,89,7.517877374,4.28494909
Pcos_v1_contig_43549,262,2,10,0.169622608,0.858165891
Pcos_v1_contig_4355,1900,683,1214,7.987707146,14.36605835
Pcos_v1_contig_43550,331,22,44,1.476895333,2.988802536
Pcos_v1_contig_43551,245,2,51,0.18139234,4.680331689
Pcos_v1_contig_43552,320,1,12,0.069439255,0.843147988
Pcos_v1_contig_43553,191,119,41,13.84422425,4.82639686
Pcos_v1_contig_43554,354,23,110,1.443708805,6.986537001
Pcos_v1_contig_43555,256,42,4,3.645560888,0.351311662
Pcos_v1_contig_43556,252,13,5,1.146298813,0.446110047
Pcos_v1_contig_43557,286,10,13,0.776942713,1.021997561
Pcos_v1_contig_43558,288,0,22,0,1.71752368
Pcos_v1_contig_43559,215,10,10,1.033514493,1.045764947
Pcos_v1_contig_4356,578,2646,914,101.7225017,35.5541989
Pcos_v1_contig_43560,300,0,0,0,0
Pcos_v1_contig_43561,215,5,20,0.516757247,2.091529893
Pcos_v1_contig_43562,327,0,0,0,0
Pcos_v1_contig_43563,337,0,14,0,0.934051184
Pcos_v1_contig_43564,289,3,21,0.230663269,1.633781569
Pcos_v1_contig_43565,185,13,53,1.56144487,6.441346792
Pcos_v1_contig_43566,206,2,4,0.215733608,0.436581483
Pcos_v1_contig_43567,356,4,4,0.249669232,0.252628611
Pcos_v1_contig_43568,232,11,0,1.053561111,0
Pcos_v1_contig_43569,402,56,64,3.095401617,3.579533747
Pcos_v1_contig_4357,2325,1144,1723,10.93347203,16.66229659
Pcos_v1_contig_43570,213,0,3,0,0.316675301
Pcos_v1_contig_43571,238,9,31,0.840273338,2.928581247
Pcos_v1_contig_43572,451,47,65,2.315668283,3.240480073
Pcos_v1_contig_43573,358,3,33,0.186205824,2.072542541
Pcos_v1_contig_43574,226,6,9,0.589926414,0.895378394
Pcos_v1_contig_43575,404,13,37,0.715018071,2.059173304
Pcos_v1_contig_43576,273,0,0,0,0
Pcos_v1_contig_43577,244,26,17,2.367764761,1.566504459
Pcos_v1_contig_43578,323,2,0,0.137588617,0
Pcos_v1_contig_43579,298,34,13,2.535231861,0.980843297
Pcos_v1_contig_4358,270,2597,828,213.7288833,68.95076881
Pcos_v1_contig_43580,258,0,0,0,0
Pcos_v1_contig_43581,254,0,36,0,3.186701057
Pcos_v1_contig_43582,268,5,2,0.414562717,0.167790644
Pcos_v1_contig_43583,269,2,26,0.165208636,2.173169536
Pcos_v1_contig_43584,285,2,36,0.155933766,2.840077434
Pcos_v1_contig_43585,204,9,3,0.980318894,0.33064627
Pcos_v1_contig_43586,294,63,29,4.761548915,2.217804232
Pcos_v1_contig_43587,588,101,94,3.816797147,3.594372376
Pcos_v1_contig_43588,327,8,31,0.543622302,2.131505617
Pcos_v1_contig_43589,275,2,2,0.161604084,0.16351961
Pcos_v1_contig_4359,626,6,465,0.212976629,16.70133395
Pcos_v1_contig_43590,270,3,17,0.246895129,1.415655881
Pcos_v1_contig_43591,301,2,10,0.147644928,0.746974962
Pcos_v1_contig_43592,287,24,33,1.85816543,2.585262124
Pcos_v1_contig_43593,257,18,0,1.556303926,0
Pcos_v1_contig_43594,620,4,50,0.143358462,1.81322148
Pcos_v1_contig_43595,489,12,28,0.545289855,1.287424331
Pcos_v1_contig_43596,637,1,28,0.034883142,0.988305334
Pcos_v1_contig_43597,331,4,423,0.268526424,28.73326074
Pcos_v1_contig_43598,358,3,26,0.186205824,1.632912305
Pcos_v1_contig_43599,524,2,0,0.084811304,0
Pcos_v1_contig_436,2350,16186,7877,153.0476639,75.36427464
Pcos_v1_contig_4360,1396,1387,3183,22.07730584,51.2653304
Pcos_v1_contig_43600,343,1,5,0.064782978,0.32775432
Pcos_v1_contig_43601,267,17,5,1.414792312,0.421047684
Pcos_v1_contig_43602,336,53,7,3.505029063,0.468415549
Pcos_v1_contig_43603,335,27,0,1.790910935,0
Pcos_v1_contig_43604,436,377,20,19.21365075,1.031373686
Pcos_v1_contig_43605,255,0,15,0,1.322585079
Pcos_v1_contig_43606,269,0,0,0,0
Pcos_v1_contig_43607,290,325,47,24.90235352,3.643949926
Pcos_v1_contig_43608,279,0,5,0,0.402938107
Pcos_v1_contig_43609,228,4,4,0.389834414,0.394455199
Pcos_v1_contig_4361,1296,28,251,0.480073862,4.354529733
Pcos_v1_contig_43610,479,2,0,0.092778963,0
Pcos_v1_contig_43611,374,0,2,0,0.120235007
Pcos_v1_contig_43612,299,23,17,1.70927397,1.278351465
Pcos_v1_contig_43613,353,3,4,0.1888433,0.254775596
Pcos_v1_contig_43614,258,0,25,0,2.178676972
Pcos_v1_contig_43615,232,11,3,1.053561111,0.290740686
Pcos_v1_contig_43616,423,6,0,0.315185271,0
Pcos_v1_contig_43617,266,25,93,2.088398647,7.860928611
Pcos_v1_contig_43618,404,120,143,6.600166814,7.958426555
Pcos_v1_contig_43619,389,47,196,2.684746518,11.3286722
Pcos_v1_contig_4362,283,162,44,12.71989746,3.495737242
Pcos_v1_contig_43620,253,17,19,1.493081215,1.68851771
Pcos_v1_contig_43621,451,95,0,4.680606103,0
Pcos_v1_contig_43622,304,0,2,0,0.1479207
Pcos_v1_contig_43623,235,1,4,0.094555581,0.38270547
Pcos_v1_contig_43624,328,0,6,0,0.411291702
Pcos_v1_contig_43625,235,1,157,0.094555581,15.02118969
Pcos_v1_contig_43626,385,43,53,2.48177701,3.095192614
Pcos_v1_contig_43627,213,2,70,0.208643771,7.38909035
Pcos_v1_contig_43628,197,0,4,0,0.456526829
Pcos_v1_contig_43629,529,25,75,1.050121059,3.187705059
Pcos_v1_contig_4363,4436,566,3616,2.835175354,18.3277615
Pcos_v1_contig_43630,260,4,18,0.341854794,1.556580901
Pcos_v1_contig_43631,211,8,2,0.842485748,0.213117975
Pcos_v1_contig_43632,293,26,46,1.97179045,3.52990284
Pcos_v1_contig_43633,207,36,12,3.864445497,1.30341718
Pcos_v1_contig_43634,237,6,16,0.562545863,1.517903551
Pcos_v1_contig_43635,235,12,124,1.134666976,11.86386956
Pcos_v1_contig_43636,518,230,26,9.866272528,1.128537848
Pcos_v1_contig_43637,360,8,7,0.493790258,0.437187846
Pcos_v1_contig_43638,235,2,11,0.189111163,1.052440042
Pcos_v1_contig_43639,311,1,8,0.071448751,0.578365179
Pcos_v1_contig_4364,430,288,1031,14.8826087,53.90918299
Pcos_v1_contig_43640,246,0,33,0,3.016139144
Pcos_v1_contig_43641,257,2,11,0.172922658,0.962347898
Pcos_v1_contig_43642,475,0,19,0,0.899357854
Pcos_v1_contig_43643,395,25,141,1.406364659,8.025915026
Pcos_v1_contig_43644,337,0,0,0,0
Pcos_v1_contig_43645,300,2,0,0.148137077,0
Pcos_v1_contig_43646,185,0,14,0,1.701487832
Pcos_v1_contig_43647,247,2,30,0.179923576,2.730843686
Pcos_v1_contig_43648,261,10,146,0.851362514,12.57722669
Pcos_v1_contig_43649,527,4,161,0.168657014,6.868909606
Pcos_v1_contig_4365,1840,5021,2960,60.63556512,36.16982674
Pcos_v1_contig_43650,213,31,90,3.23397845,9.500259021
