Contig ID,Size,Phco_ech1,Phco_ech2,Phco_ech3,Phco_F1_RPKM,Phco_F2_RPKM,Phco_F3_RPKM
Phco_v1_contig_20094,863,65,16,9,1.146282221,0.738485471,0.760192198
Phco_v1_contig_20095,392,233,114,47,9.046047202,11.58381339,8.739840068
Phco_v1_contig_20096,420,40,7,4,1.449438178,0.663867668,0.694228431
Phco_v1_contig_20097,249,200,79,46,12.22417741,12.63748091,13.46635872
Phco_v1_contig_20098,214,39,6,19,2.773574458,1.116786731,6.471895886
Phco_v1_contig_20099,273,58,39,16,3.23336209,5.690294295,4.27217496
Phco_v1_contig_201,881,835313,418408,146255,14429.86698,18917.19931,12101.14621
Phco_v1_contig_2010,347,4582,917,186,200.962306,105.2622452,39.07285665
Phco_v1_contig_20100,2294,731,633,163,4.849678613,10.99114822,5.17947672
Phco_v1_contig_20101,280,67,7,12,3.641713423,0.995801502,3.124027939
Phco_v1_contig_20102,724,416,242,120,8.744676744,13.31403113,12.08187601
Phco_v1_contig_20103,325,19,10,0,0.889732051,1.225601848,0
Phco_v1_contig_20104,343,127,53,48,5.635060673,6.154808116,10.20090756
Phco_v1_contig_20105,641,246,465,219,5.840715779,28.89533219,24.9044973
Phco_v1_contig_20106,292,160,86,15,8.339233355,11.73136016,3.744554037
Phco_v1_contig_20107,289,208,166,18,10.95353973,22.87931478,4.540109808
Phco_v1_contig_20108,666,361,99,94,8.249392515,5.920981902,10.28834026
Phco_v1_contig_20109,482,32,52,52,1.010396738,4.297234696,7.864081396
Phco_v1_contig_2011,944,463,74,39,7.464453076,3.122428438,3.011509984
Phco_v1_contig_20110,2376,786,536,225,5.034601551,8.985683584,6.902839512
Phco_v1_contig_20111,1563,262,40,20,2.551122475,1.019374538,0.932744533
Phco_v1_contig_20112,628,49,18,4,1.187477616,1.14168325,0.4642929
Phco_v1_contig_20113,506,58,113,61,1.744481918,8.895301952,8.787614822
Phco_v1_contig_20114,324,83,40,5,3.898720285,4.91753828,1.12490718
Phco_v1_contig_20115,965,113,89,37,1.782133056,3.67363041,2.794898916
Phco_v1_contig_20116,211,25,19,10,1.803211004,3.586773182,3.454691244
Phco_v1_contig_20117,665,44,4,4,1.006978103,0.239591339,0.438460062
Phco_v1_contig_20118,217,61,27,10,4.27818043,4.956062773,3.359169827
Phco_v1_contig_20119,2297,910,621,163,6.029334695,10.76870235,5.172712057
Phco_v1_contig_2012,257,13,4,0,0.769837787,0.619954242,0
Phco_v1_contig_20120,1518,222,115,201,2.225718309,3.017580308,9.651970379
Phco_v1_contig_20121,203,161,80,0,12.07032138,15.69736357,0
Phco_v1_contig_20122,347,21,4,0,0.921040687,0.459159194,0
Phco_v1_contig_20123,212,51,37,19,3.661198795,6.951821804,6.532951508
Phco_v1_contig_20124,2490,358,229,149,2.188127756,3.663269781,4.361929238
Phco_v1_contig_20125,627,27,16,3,0.65536798,1.016448104,0.348775049
Phco_v1_contig_20126,264,40,18,10,2.305924375,2.715822277,2.761135805
Phco_v1_contig_20127,1583,192,48,19,1.845904844,1.20779462,0.874912015
Phco_v1_contig_20128,905,114,6,45,1.917102209,0.264079956,3.624562802
Phco_v1_contig_20129,1370,357,249,110,3.965853293,7.239549604,5.852801735
Phco_v1_contig_2013,1372,2013,1279,632,22.32948255,37.13207349,33.57798737
Phco_v1_contig_20130,283,241,113,95,12.96043573,15.90467416,24.46971236
Phco_v1_contig_20131,656,57,1,3,1.322391387,0.060719604,0.33335664
Phco_v1_contig_20132,540,163,79,64,4.593913782,5.827282862,8.63928714
Phco_v1_contig_20133,649,99,47,10,2.32155776,2.884602193,1.123173887
Phco_v1_contig_20134,312,147,72,13,7.170537911,9.192013862,3.037249385
Phco_v1_contig_20135,620,95,6,8,2.331959005,0.385471549,0.940567552
Phco_v1_contig_20136,618,119,42,45,2.930538841,2.707033209,5.30781446
Phco_v1_contig_20137,1998,564,169,69,4.296082529,3.369178254,2.517359851
Phco_v1_contig_20138,401,130,18,5,4.933873101,1.787972771,0.908902559
Phco_v1_contig_20139,590,142,114,64,3.662902244,7.696364149,7.907144162
Phco_v1_contig_2014,389,1985,560,272,77.66045047,57.34178313,50.96957323
Phco_v1_contig_20140,436,106,33,19,3.700056634,3.014811886,3.176572752
Phco_v1_contig_20141,1726,260,112,46,2.292564442,2.584699147,1.942713396
Phco_v1_contig_20142,211,54,27,12,3.894935768,5.096993468,4.145629493
Phco_v1_contig_20143,409,216,47,17,8.037471365,4.577278296,3.029823348
Phco_v1_contig_20144,2438,932,651,267,5.817966371,10.63604229,7.983057449
Phco_v1_contig_20145,2224,1102,315,180,7.541119227,5.64168117,5.899693051
Phco_v1_contig_20146,778,45,48,31,0.880282184,2.457504991,2.904516122
Phco_v1_contig_20147,763,254,95,18,5.066384825,4.959430808,1.719648407
Phco_v1_contig_20148,836,179,253,106,3.258635235,12.05443923,9.242538799
Phco_v1_contig_20149,351,195,141,39,8.45505604,16.00091302,8.099331694
Phco_v1_contig_2015,1829,3987,1601,1011,33.17580928,34.86666384,40.2929574
Phco_v1_contig_20150,625,55,78,25,1.339280877,4.971041097,2.91575941
Phco_v1_contig_20151,708,655,243,39,14.0798179,13.67117316,4.015346645
Phco_v1_contig_20152,1311,548,209,121,6.361607382,6.350038562,6.727820149
Phco_v1_contig_20153,342,180,243,76,8.010053091,28.30172689,16.19866339
Phco_v1_contig_20154,1878,444,86,68,3.598126085,1.824045349,2.639398827
Phco_v1_contig_20155,424,873,265,112,31.33555439,24.89503754,19.25501497
Phco_v1_contig_20156,1666,268,239,113,2.448210705,5.714203095,4.944189876
Phco_v1_contig_20157,267,42,27,18,2.394015868,4.027961131,4.914201253
Phco_v1_contig_20158,267,74,54,12,4.218027957,8.055922261,3.276134168
Phco_v1_contig_20159,220,282,180,52,19.50812021,32.58986733,17.22948742
Phco_v1_contig_2016,1843,2980,1100,536,24.60820434,23.77388284,21.19976999
Phco_v1_contig_20160,429,52,30,15,1.8447395,2.785458746,2.548740743
Phco_v1_contig_20161,481,263,107,72,8.321462639,8.860770119,10.91136578
Phco_v1_contig_20162,293,108,20,24,5.60977097,2.71891195,5.970838382
Phco_v1_contig_20163,481,83,27,18,2.626165015,2.235895264,2.727841444
Phco_v1_contig_20164,1525,111,73,50,1.107750949,1.906715007,2.389966729
Phco_v1_contig_20165,2042,759,535,201,5.65685483,10.43592171,7.17516701
Phco_v1_contig_20166,440,14,25,4,0.484244119,2.263185231,0.662672593
Phco_v1_contig_20167,312,33,94,86,1.609712592,12.00068476,20.09257286
Phco_v1_contig_20168,363,141,218,106,5.911551579,23.92118208,21.28584693
Phco_v1_contig_20169,353,190,472,233,8.191584039,53.25986502,48.11416023
Phco_v1_contig_2017,1323,1480,876,219,17.02514686,26.37406245,12.0663513
Phco_v1_contig_20170,1925,405,103,78,3.201940703,2.131273863,2.953626415
Phco_v1_contig_20171,1087,173,100,43,2.422175208,3.66440295,2.883570714
Phco_v1_contig_20172,278,520,223,123,28.46738293,31.95161653,32.25165534
Phco_v1_contig_20173,2374,549,275,132,3.519497211,4.61407604,4.053077529
Phco_v1_contig_20174,753,176,71,41,3.557186924,3.755745372,3.968995213
Phco_v1_contig_20175,720,77,0,4,1.627598288,0,0.404966585
Phco_v1_contig_20176,1258,830,367,242,10.04121918,11.62032277,14.02253134
Phco_v1_contig_20177,574,317,133,41,8.404973827,9.229379772,5.206713232
Phco_v1_contig_20178,1532,151,80,49,1.500054982,2.080003137,2.331465586
Phco_v1_contig_20179,243,32,9,16,2.004161432,1.475261484,4.799603967
Phco_v1_contig_2018,1918,1333,762,234,10.57719576,15.82483304,8.893218221
Phco_v1_contig_20180,554,89,18,6,2.444945808,1.294182457,0.789465544
Phco_v1_contig_20181,858,725,202,113,12.85996286,9.377711112,9.600256798
Phco_v1_contig_20182,319,47,12,23,2.242312668,1.498384705,5.255679187
Phco_v1_contig_20183,296,23,0,3,1.182565271,0,0.738790391
Phco_v1_contig_20184,915,697,363,110,11.5931293,15.80222711,8.763211341
Phco_v1_contig_20185,824,291,162,62,5.37470674,7.831060353,5.484741608
Phco_v1_contig_20186,687,221,84,24,4.895809742,4.870295554,2.546514768
Phco_v1_contig_20187,235,129,79,27,8.354314947,13.39035211,8.375053624
Phco_v1_contig_20188,279,136,0,0,7.418629816,0,0
Phco_v1_contig_20189,775,288,181,58,5.65561426,9.302713384,5.455291799
Phco_v1_contig_2019,2499,1544,831,417,9.40307793,13.24547496,12.16358217
Phco_v1_contig_20190,739,121,56,18,2.491896083,3.018396974,1.775496258
Phco_v1_contig_20191,1207,654,286,77,8.246306521,9.438251184,4.650237667
Phco_v1_contig_20192,467,25,35,3,0.814727027,2.985272168,0.468269713
Phco_v1_contig_20193,799,46,0,1,0.876193542,0,0.091231521
Phco_v1_contig_20194,399,428,186,6,16.32525106,18.56832875,1.096150154
Phco_v1_contig_20195,778,92,22,14,1.799688021,1.126356454,1.311716958
Phco_v1_contig_20196,209,285,113,49,20.75331937,21.5359942,17.0899774
Phco_v1_contig_20197,779,239,175,128,4.669274851,8.948152133,11.97744559
Phco_v1_contig_20198,995,421,292,133,6.439438661,11.68940858,9.743618129
Phco_v1_contig_20199,1737,847,342,187,7.42117354,7.842581775,7.847538999
Phco_v1_contig_202,2715,50475,30514,10509,282.9407427,447.6742103,282.1520777
Phco_v1_contig_2020,1153,955,510,200,12.60558659,17.61869092,12.64422988
Phco_v1_contig_20200,450,26,18,7,0.879325828,1.593282403,1.133906437
Phco_v1_contig_20201,529,852,476,258,24.51167097,35.84132437,35.55131984
Phco_v1_contig_20202,486,41,49,12,1.283915917,4.015989595,1.799851488
Phco_v1_contig_20203,748,67,39,27,1.363208233,2.076805271,2.631200002
Phco_v1_contig_20204,960,196,110,56,3.107233095,4.564090216,4.252149139
Phco_v1_contig_20205,464,67,196,96,2.197585686,16.82561158,15.08151419
Phco_v1_contig_20206,275,145,0,5,8.024616824,0,1.325345186
Phco_v1_contig_20207,359,47,49,151,1.992472816,5.436687864,30.66014421
Phco_v1_contig_20208,299,116,25,34,5.904400339,3.330439805,8.288948155
Phco_v1_contig_20209,468,287,156,65,9.333081091,13.27735336,10.12416462
Phco_v1_contig_2021,1389,5167,1728,778,56.6141787,49.55349158,40.82902845
Phco_v1_contig_20210,939,466,122,46,7.552823223,5.175198433,3.570951354
Phco_v1_contig_20211,206,265,12,50,19.57796957,2.320314179,17.69271487
Phco_v1_contig_20212,1349,249,145,40,2.809159464,4.281429733,2.161422839
Phco_v1_contig_20213,1896,477,208,88,3.828856074,4.369761864,3.383265138
Phco_v1_contig_20214,959,220,0,0,3.491347437,0,0
Phco_v1_contig_20215,387,105,1492,1231,4.129213415,153.564428,231.8669143
Phco_v1_contig_20216,560,227,92,53,6.169171247,6.54383844,6.898895032
Phco_v1_contig_20217,633,56,14,13,1.34639755,0.880961834,1.497032872
Phco_v1_contig_20218,758,116,35,12,2.329044461,1.839211217,1.153994489
Phco_v1_contig_20219,609,85,82,10,2.124176641,5.363265888,1.196945571
Phco_v1_contig_2022,969,616,408,238,9.674887655,16.77139371,17.90378585
Phco_v1_contig_20220,538,49,81,55,1.386126288,5.997020196,7.451987339
Phco_v1_contig_20221,212,37,0,0,2.656163832,0,0
Phco_v1_contig_20222,360,17,0,0,0.718679763,0,0
Phco_v1_contig_20223,361,63,26,40,2.655964972,2.86879103,8.076895872
Phco_v1_contig_20224,2268,331,254,55,2.221129801,4.460909725,1.767711282
Phco_v1_contig_20225,1124,64,32,18,0.866568021,1.134008828,1.167341401
Phco_v1_contig_20226,247,484,95,99,29.82204382,15.3200231,29.21661757
Phco_v1_contig_20227,585,37,20,5,0.962575611,1.361779831,0.623025515
Phco_v1_contig_20228,208,19,0,8,1.39020633,0,2.803614817
Phco_v1_contig_20229,395,134,7,8,5.162935486,0.705884609,1.476333878
Phco_v1_contig_2023,1158,18973,4541,1941,249.3540595,156.198087,122.1824053
Phco_v1_contig_20230,1402,200,65,12,2.171055759,1.846707492,0.623914282
Phco_v1_contig_20231,621,473,169,119,11.59200437,10.83996482,13.96841263
Phco_v1_contig_20232,746,69,16,9,1.407664826,0.854306918,0.879418053
Phco_v1_contig_20233,1078,442,118,81,6.240113716,4.360095629,5.477191841
Phco_v1_contig_20234,754,36,4,4,0.726641421,0.211310663,0.386705492
Phco_v1_contig_20235,262,45,6,0,2.613967707,0.912184582,0
Phco_v1_contig_20236,263,23,1,5,1.330947985,0.1514527,1.38581721
Phco_v1_contig_20237,1120,353,185,50,4.796734471,6.579402779,3.25419577
Phco_v1_contig_20238,619,63,71,34,1.548955339,4.568782334,4.003869949
Phco_v1_contig_20239,1700,157,51,19,1.405528728,1.194961802,0.814697482
Phco_v1_contig_2024,1912,8991,1817,1134,71.56638909,37.85295667,43.23314815
Phco_v1_contig_20240,309,18,9,9,0.886549565,1.160157089,2.123125784
Phco_v1_contig_20241,442,32,5,14,1.101835357,0.450588915,2.308859261
Phco_v1_contig_20242,1184,384,88,62,4.935924607,2.960490951,3.817083687
Phco_v1_contig_20243,2047,529,143,64,3.933026068,2.782601167,2.279049856
Phco_v1_contig_20244,232,199,78,4,13.05431497,13.3918133,1.256792849
Phco_v1_contig_20245,404,14,39,22,0.527394585,3.845174116,3.969474444
Phco_v1_contig_20246,302,13,0,5,0.655126859,0,1.20685406
Phco_v1_contig_20247,791,133,59,49,2.558963864,2.971038614,4.515556608
Phco_v1_contig_20248,1282,277,155,128,3.288370469,4.815888698,7.278026608
Phco_v1_contig_20249,282,20,0,1,1.079368856,0,0.258489309
Phco_v1_contig_2025,1484,2240,667,438,22.97222773,17.90295422,21.51453203
Phco_v1_contig_20250,2079,421,231,101,3.081886228,4.425784452,3.541266239
Phco_v1_contig_20251,543,188,113,29,5.269228295,8.289176405,3.893048936
Phco_v1_contig_20252,1963,292,14,132,2.263870328,0.284079899,4.901684184
Phco_v1_contig_20253,185,9,2,1,0.740388691,0.430616866,0.394021542
Phco_v1_contig_20254,506,46,16,33,1.383554625,1.259511781,4.75395556
Phco_v1_contig_20255,537,186,11,37,5.271420414,0.815926743,5.022490604
Phco_v1_contig_20256,1219,227,93,14,2.834073747,3.038869226,0.837174564
Phco_v1_contig_20257,208,133,80,11,9.731444308,15.3200231,3.854970374
Phco_v1_contig_20258,1860,365,740,748,2.986543988,15.84716368,29.31435536
Phco_v1_contig_20259,1237,427,29,108,5.253481061,0.933815475,6.3642283
Phco_v1_contig_2026,1109,315,165,72,4.322828471,5.92632093,4.732522036
Phco_v1_contig_20260,1364,149,309,118,1.662497089,9.023538535,6.306077903
Phco_v1_contig_20261,688,87,41,34,1.924508395,2.373712882,3.602319038
Phco_v1_contig_20262,941,611,199,127,9.881902905,8.42357062,9.837976755
Phco_v1_contig_20263,646,47,23,11,1.107272045,1.418169321,1.241228851
Phco_v1_contig_20264,257,9,6,1,0.532964622,0.929931363,0.283634184
Phco_v1_contig_20265,755,794,110,172,16.0052531,5.8033465,16.60631187
Phco_v1_contig_20266,292,155,54,20,8.078632312,7.366202889,4.992738716
Phco_v1_contig_20267,250,6,0,0,0.365258421,0,0
Phco_v1_contig_20268,355,24,45,7,1.02889696,5.049134375,1.437346188
Phco_v1_contig_20269,2471,332,262,72,2.044816467,4.223391233,2.123985001
Phco_v1_contig_2027,338,17841,10268,4262,803.3253807,1210.046132,919.1543347
Phco_v1_contig_20270,434,29,23,16,1.016944528,2.110915626,2.687335862
Phco_v1_contig_20271,526,31,23,6,0.896943207,1.741706049,0.831490326
Phco_v1_contig_20272,529,148,99,47,4.257895896,7.454393094,6.476403226
Phco_v1_contig_20273,325,261,110,70,12.2221087,13.48162033,15.70024298
Phco_v1_contig_20274,315,7,6,2,0.338202242,0.758705906,0.462818954
Phco_v1_contig_20275,267,10,0,6,0.570003778,0,1.638067084
Phco_v1_contig_20276,1187,574,314,99,7.359531509,10.53687183,6.079616293
Phco_v1_contig_20277,802,312,131,47,5.920647721,6.506234251,4.271842028
Phco_v1_contig_20278,202,106,42,20,7.986260854,8.28191348,7.217226262
Phco_v1_contig_20279,628,844,403,167,20.45369608,25.56101944,19.38422856
Phco_v1_contig_2028,207,627,151,96,46.09843598,29.05623705,33.8059062
Phco_v1_contig_20280,429,66,34,17,2.341400134,3.156853246,2.888572842
Phco_v1_contig_20281,759,41,4,9,0.822112168,0.20991863,0.864355556
Phco_v1_contig_20282,873,143,28,12,2.492934049,1.277546027,1.001979179
Phco_v1_contig_20283,982,357,75,31,5.532809584,3.042163447,2.301133954
Phco_v1_contig_20284,332,398,138,56,18.24458478,16.55669967,12.29537101
Phco_v1_contig_20285,610,49,29,38,1.222517939,1.893655315,4.540936786
Phco_v1_contig_20286,260,138,118,37,8.077830463,18.07762726,10.37337482
Phco_v1_contig_20287,361,19,11,5,0.801005309,1.213719282,1.009611984
Phco_v1_contig_20288,306,316,132,55,15.71645711,17.18245728,13.10186009
Phco_v1_contig_20289,667,64,34,21,1.460303532,2.030419854,2.295013029
Phco_v1_contig_2029,1087,3048,919,562,42.6750869,33.67586311,37.68759863
Phco_v1_contig_20290,770,89,18,12,1.75909088,0.931139067,1.13601016
Phco_v1_contig_20291,976,79,4,12,1.231873944,0.163246148,0.896237524
Phco_v1_contig_20292,1082,164,81,49,2.306776842,2.9818825,3.301113935
Phco_v1_contig_20293,1449,946,298,115,9.936003744,8.191824638,5.785236924
Phco_v1_contig_20294,351,8,1,0,0.346874094,0.113481653,0
Phco_v1_contig_20295,261,15,19,17,0.87466097,2.899651882,4.747884097
Phco_v1_contig_20296,677,35,4,0,0.786807283,0.23534452,0
Phco_v1_contig_20297,298,9,2,1,0.459637275,0.267329262,0.244610689
Phco_v1_contig_20298,495,23,10,10,0.707150142,0.804688082,1.472605763
Phco_v1_contig_20299,754,284,232,43,5.732393432,12.25601848,4.157084039
Phco_v1_contig_203,1296,28277,5565,4741,332.0605828,171.0381283,266.659247
Phco_v1_contig_2030,1059,4519,1355,720,64.94345311,50.96547818,49.55965003
Phco_v1_contig_20300,258,221,105,54,13.03651664,16.21072212,15.25688063
Phco_v1_contig_20301,258,222,49,6,13.0955054,7.565003656,1.695208959
Phco_v1_contig_20302,279,41,0,7,2.236498695,0,1.82888135
Phco_v1_contig_20303,479,128,29,9,4.066899607,2.411544347,1.369615589
Phco_v1_contig_20304,292,55,39,33,2.866611466,5.32003542,8.238018881
Phco_v1_contig_20305,798,223,287,169,4.25295676,14.32556546,15.437448
Phco_v1_contig_20306,411,25,0,0,0.925736063,0,0
Phco_v1_contig_20307,460,601,135,69,19.88408614,11.68984372,10.93409779
Phco_v1_contig_20308,246,111,0,1,6.867155272,0,0.296317013
Phco_v1_contig_20309,723,55,6,19,1.157746263,0.330556515,1.915609571
Phco_v1_contig_2031,503,14762,9596,4026,446.6488411,759.8975118,583.4417189
Phco_v1_contig_20310,2273,523,77,32,3.501799277,1.349348273,1.026224165
Phco_v1_contig_20311,244,117,107,34,7.297683615,17.46733782,10.1573586
Phco_v1_contig_20312,1400,172,253,99,1.86977525,7.198222284,5.1546461
Phco_v1_contig_20313,386,22,4,3,0.867409894,0.412767462,0.566533564
Phco_v1_contig_20314,479,45,51,28,1.429769393,4.240991782,4.261026278
Phco_v1_contig_20315,916,114,83,13,1.89408024,3.609236884,1.034521625
Phco_v1_contig_20316,215,68,34,0,4.813483067,6.299023453,0
Phco_v1_contig_20317,399,135,44,34,5.149319844,4.392507877,6.21151754
Phco_v1_contig_20318,1586,300,217,103,2.878770657,5.449909858,4.73397256
Phco_v1_contig_20319,339,16,6,0,0.718305646,0.704992214,0
Phco_v1_contig_2032,368,101,47,7,4.176981489,5.087246802,1.386570372
Phco_v1_contig_20320,239,376,0,2,23.94302062,0,0.609991508
Phco_v1_contig_20321,243,348,322,142,21.79525557,52.78157754,42.59648521
Phco_v1_contig_20322,1235,407,124,78,5.015525551,3.999332347,4.603830647
Phco_v1_contig_20323,305,60,15,3,2.993921483,1.958953774,0.716990019
Phco_v1_contig_20324,196,31,0,3,2.407102689,0,1.115724264
Phco_v1_contig_20325,491,122,43,28,3.781528119,3.488347419,4.156887142
Phco_v1_contig_20326,870,544,688,323,9.51631135,31.49937624,27.06293935
Phco_v1_contig_20327,222,479,280,148,32.83760954,50.23863432,48.59599017
Phco_v1_contig_20328,987,318,105,29,4.903418518,4.237453199,2.141768564
Phco_v1_contig_20329,1843,608,260,96,5.020734308,5.619281399,3.79697373
Phco_v1_contig_2033,1123,2939,876,683,39.82986417,31.07113501,44.3335636
Phco_v1_contig_20330,390,23,12,8,0.897536718,1.225601848,1.495261236
Phco_v1_contig_20331,604,53,16,12,1.335450904,1.055153909,1.448224872
Phco_v1_contig_20332,568,53,47,53,1.420092159,3.295962717,6.801727497
Phco_v1_contig_20333,230,42,16,10,2.779140159,2.770925918,3.169303706
Phco_v1_contig_20334,282,60,142,66,3.238106569,20.05727847,17.06029442
Phco_v1_contig_20335,226,30,5,1,2.020234629,0.881240267,0.322539758
Phco_v1_contig_20336,1539,407,225,123,4.024804454,5.823400595,5.825835078
Phco_v1_contig_20337,254,344,76,95,20.61169567,11.91825419,27.26349842
Phco_v1_contig_20338,290,123,52,21,6.454997956,7.142300426,5.278529966
Phco_v1_contig_20339,292,162,36,16,8.443473772,4.910801926,3.994190972
Phco_v1_contig_2034,1841,6605,3267,1529,54.60193442,70.68513864,60.54041469
Phco_v1_contig_20340,878,131,105,62,2.270731451,4.763515156,5.147411259
Phco_v1_contig_20341,429,21,23,1,0.744990952,2.135518372,0.16991605
Phco_v1_contig_20342,2286,637,37,90,4.240843069,0.644700885,2.869841939
Phco_v1_contig_20343,482,55,80,20,1.736619394,6.611130302,3.024646691
Phco_v1_contig_20344,455,326,97,41,10.90423491,8.491669949,6.568469
Phco_v1_contig_20345,691,290,86,29,6.387176922,4.957390978,3.059226588
Phco_v1_contig_20346,824,314,86,72,5.79951174,4.15722957,6.369377352
Phco_v1_contig_20347,632,156,95,82,3.756613507,5.987414093,9.457763909
Phco_v1_contig_20348,906,149,46,47,2.502920563,2.022378326,3.781476056
Phco_v1_contig_20349,706,43,4,8,0.926942404,0.225677394,0.825994167
Phco_v1_contig_2035,1005,475,138,52,7.193107378,5.469476905,3.771629087
Phco_v1_contig_20350,1637,198,78,67,1.840795341,1.897923449,2.983443501
Phco_v1_contig_20351,729,48,13,20,1.002080716,0.710311085,1.999834986
Phco_v1_contig_20352,336,19,8,30,0.860603918,0.948382383,6.50839154
Phco_v1_contig_20353,732,68,32,17,1.413796256,1.741292243,1.6928931
Phco_v1_contig_20354,335,56,24,5,2.544088504,2.853640124,1.087969929
Phco_v1_contig_20355,917,466,131,50,7.734025089,5.690294295,3.974590253
Phco_v1_contig_20356,366,43,12,7,1.788036441,1.305969183,1.394147259
Phco_v1_contig_20357,217,33,27,8,2.314425478,4.956062773,2.687335862
Phco_v1_contig_20358,236,147,39,29,9.479694188,6.582416706,8.957311747
Phco_v1_contig_20359,511,437,212,94,13.01516063,16.52523823,13.40906969
Phco_v1_contig_2036,1043,1134,319,141,16.54694189,12.18257638,9.854316318
Phco_v1_contig_20360,212,88,32,19,6.317362626,6.012386425,6.532951508
Phco_v1_contig_20361,337,17,21,6,0.767729124,2.482116503,1.297815761
Phco_v1_contig_20362,256,9,2,0,0.535046515,0.311187969,0
Phco_v1_contig_20363,635,93,13,0,2.228939183,0.815459497,0
Phco_v1_contig_20364,1049,491,164,63,7.123525766,6.22731921,4.377808456
Phco_v1_contig_20365,479,405,123,67,12.86792454,10.2282743,10.19602716
Phco_v1_contig_20366,1914,350,301,148,2.783012176,6.264080502,5.636525505
Phco_v1_contig_20367,309,81,58,11,3.989473044,7.476567909,2.594931514
Phco_v1_contig_20368,1869,934,290,154,7.605478981,6.18046946,6.006245975
Phco_v1_contig_20369,544,27,18,24,0.755359786,1.317972576,3.215911114
Phco_v1_contig_2037,2572,1427,529,363,8.443879061,8.192519353,10.28791471
Phco_v1_contig_20370,306,142,73,22,7.062458575,9.502419559,5.240744037
Phco_v1_contig_20371,2582,1340,726,411,7.898371483,11.19987436,11.60318665
Phco_v1_contig_20372,264,35,31,17,2.017683828,4.677249478,4.693930868
Phco_v1_contig_20373,1264,122,184,136,1.468932204,5.798337858,7.843023729
Phco_v1_contig_20374,1716,242,24,94,2.146283456,0.557091749,3.993027164
Phco_v1_contig_20375,529,99,37,12,2.84818712,2.785985298,1.65354976
Phco_v1_contig_20376,286,9,31,8,0.478922755,4.317461056,2.038992594
Phco_v1_contig_20377,192,13,3,1,1.030459955,0.622375939,0.379656173
Phco_v1_contig_20378,627,212,859,201,5.145852289,54.57055757,23.36792829
Phco_v1_contig_20379,2408,661,270,98,4.17766847,4.46621936,2.966615679
Phco_v1_contig_2038,2449,3752,1234,639,23.31648284,20.07054395,19.0197046
Phco_v1_contig_20380,667,40,21,7,0.912689708,1.254082851,0.765004343
Phco_v1_contig_20381,333,35,0,0,1.599605197,0,0
Phco_v1_contig_20382,648,67,27,27,1.573579874,1.65966917,3.037249385
