Contig ID,Size,Pgra_ech1,Pgra_ech2,Pgra_ENV_F1_RPKM,Pgra_ENV_F2_RPKM
Pgra_v1_contig_40760,297,6,23,0.399621241,1.695440274
Pgra_v1_contig_40761,266,11,27,0.818021675,2.222251643
Pgra_v1_contig_40762,286,11,4,0.760817362,0.306199916
Pgra_v1_contig_40763,240,11,5,0.906640689,0.456110291
Pgra_v1_contig_40764,355,13,0,0.724383854,0
Pgra_v1_contig_40765,365,14,85,0.758732931,5.098438321
Pgra_v1_contig_40766,406,13,3,0.633389823,0.161773108
Pgra_v1_contig_40767,431,17,0,0.780234974,0
Pgra_v1_contig_40768,285,19,34,1.318750094,2.611831561
Pgra_v1_contig_40769,362,11,0,0.60108775,0
Pgra_v1_contig_4077,735,787,8546,21.1807413,254.5579459
Pgra_v1_contig_40770,239,5,152,0.413833711,13.92376855
Pgra_v1_contig_40771,247,9,0,0.720774343,0
Pgra_v1_contig_40772,311,10,0,0.6360531,0
Pgra_v1_contig_40773,228,12,6,1.041118495,0.576139315
Pgra_v1_contig_40774,303,7,12,0.456992607,0.867061147
Pgra_v1_contig_40775,365,15,30,0.81292814,1.799448819
Pgra_v1_contig_40776,276,16,179,1.146739212,14.19891167
Pgra_v1_contig_40777,366,12,0,0.64856562,0
Pgra_v1_contig_40778,355,11,560,0.612940184,34.53590034
Pgra_v1_contig_40779,405,16,28,0.781481537,1.513610447
Pgra_v1_contig_4078,2137,562,1325,5.202182166,13.57445695
Pgra_v1_contig_40780,491,16,0,0.644602897,0
Pgra_v1_contig_40781,501,17,0,0.671220108,0
Pgra_v1_contig_40782,406,11,55,0.535945235,2.965840316
Pgra_v1_contig_40783,557,29,1,1.029903574,0.039305734
Pgra_v1_contig_40784,255,19,3,1.473897164,0.257568164
Pgra_v1_contig_40785,273,10,8,0.724587964,0.641561728
Pgra_v1_contig_40786,234,8,4,0.676282099,0.374244341
Pgra_v1_contig_40787,255,7,19,0.543014744,1.631265041
Pgra_v1_contig_40788,267,11,116,0.814957923,9.51169326
Pgra_v1_contig_40789,267,13,15,0.963132091,1.229960335
Pgra_v1_contig_4079,1248,1657,964,26.26404934,16.91116617
Pgra_v1_contig_40790,192,17,100,1.751464968,11.40275728
Pgra_v1_contig_40791,219,11,0,0.993578838,0
Pgra_v1_contig_40792,528,10,0,0.374644913,0
Pgra_v1_contig_40793,308,6,58,0.385349053,4.12276315
Pgra_v1_contig_40794,217,8,4,0.729262725,0.403563022
Pgra_v1_contig_40795,302,10,0,0.655008325,0
Pgra_v1_contig_40796,282,8,7,0.561170253,0.543450559
Pgra_v1_contig_40797,239,10,10,0.827667423,0.916037405
Pgra_v1_contig_40798,298,8,0,0.531040306,0
Pgra_v1_contig_40799,520,14,0,0.532572153,0
Pgra_v1_contig_408,218,108,17,9.799886017,1.707275218
Pgra_v1_contig_4080,278,11,6,0.782711387,0.472517136
Pgra_v1_contig_40800,314,16,17,1.007961855,1.185305724
Pgra_v1_contig_40801,267,8,18,0.592696671,1.475952402
Pgra_v1_contig_40802,382,10,47,0.517833806,2.69367753
Pgra_v1_contig_40803,441,21,0,0.941964353,0
Pgra_v1_contig_40804,370,12,14,0.6415541,0.828394907
Pgra_v1_contig_40805,317,8,0,0.499211392,0
Pgra_v1_contig_40806,267,12,0,0.889045007,0
Pgra_v1_contig_40807,231,48,120,4.110389902,11.37313972
Pgra_v1_contig_40808,258,15,5,1.150072756,0.424288643
Pgra_v1_contig_40809,279,14,2,0.992607597,0.156941175
Pgra_v1_contig_4081,1635,3520,462,42.58715899,6.186361965
Pgra_v1_contig_40810,260,6,11,0.456490417,0.926254745
Pgra_v1_contig_40811,418,16,21,0.757177087,1.099902329
Pgra_v1_contig_40812,441,11,207,0.493409899,10.27644411
Pgra_v1_contig_40813,301,6,2,0.394310659,0.145470392
Pgra_v1_contig_40814,313,11,89,0.695187749,6.225249723
Pgra_v1_contig_40815,259,12,23,0.916505857,1.944192128
Pgra_v1_contig_40816,306,8,1,0.517156899,0.071546712
Pgra_v1_contig_40817,382,22,0,1.139234374,0
Pgra_v1_contig_40818,464,19,0,0.810008139,0
Pgra_v1_contig_40819,364,10,0,0.543440973,0
Pgra_v1_contig_4082,842,1159,529,27.22858715,13.75481296
Pgra_v1_contig_40820,282,13,26,0.911901661,2.01853065
Pgra_v1_contig_40821,719,38,91,1.045462522,2.770917595
Pgra_v1_contig_40822,243,7,2,0.569830287,0.18019172
Pgra_v1_contig_40823,358,7,0,0.386784245,0
Pgra_v1_contig_40824,585,29,12,0.980609044,0.44909321
Pgra_v1_contig_40825,468,20,209,0.845352624,9.777133417
Pgra_v1_contig_40826,246,16,5,1.286585457,0.44498565
Pgra_v1_contig_40827,356,19,15,1.055740946,0.922470251
Pgra_v1_contig_40828,423,11,1,0.514406065,0.051757196
Pgra_v1_contig_40829,306,19,5,1.228247636,0.357733562
Pgra_v1_contig_4083,3684,2293,3990,12.31227184,23.71179233
Pgra_v1_contig_40830,234,6,9,0.507211574,0.842049768
Pgra_v1_contig_40831,331,18,32,1.075717599,2.116572227
Pgra_v1_contig_40832,317,17,0,1.060824208,0
Pgra_v1_contig_40833,240,27,2,2.225390783,0.182444116
Pgra_v1_contig_40834,338,7,0,0.409670887,0
Pgra_v1_contig_40835,321,8,0,0.492990689,0
Pgra_v1_contig_40836,302,11,13,0.720509157,0.942426562
Pgra_v1_contig_40837,306,7,3,0.452512287,0.214640137
Pgra_v1_contig_40838,403,17,0,0.834444848,0
Pgra_v1_contig_40839,329,8,48,0.481003074,3.19415839
Pgra_v1_contig_4084,1347,1444,1386,21.20573647,22.52717553
Pgra_v1_contig_40840,223,20,6,1.774103265,0.589057237
Pgra_v1_contig_40841,237,19,0,1.58583872,0
Pgra_v1_contig_40842,313,14,0,0.884784408,0
Pgra_v1_contig_40843,304,24,2,1.561677743,0.144034829
Pgra_v1_contig_40844,229,6,0,0.518286063,0
Pgra_v1_contig_40845,275,16,348,1.150909173,27.70496837
Pgra_v1_contig_40846,436,12,1,0.544438112,0.050213977
Pgra_v1_contig_40847,241,10,0,0.820798813,0
Pgra_v1_contig_40848,306,14,0,0.905024574,0
Pgra_v1_contig_40849,319,6,0,0.372061155,0
Pgra_v1_contig_4085,451,824,676,36.14135512,32.81566901
Pgra_v1_contig_40850,287,7,45,0.482469546,3.432746441
Pgra_v1_contig_40851,348,12,0,0.682112117,0
Pgra_v1_contig_40852,276,9,0,0.645040807,0
Pgra_v1_contig_40853,366,11,0,0.594518485,0
Pgra_v1_contig_40854,442,35,73,1.566388686,3.615860768
Pgra_v1_contig_40855,865,32,0,0.731791959,0
Pgra_v1_contig_40856,343,17,82,0.980411877,5.233965322
Pgra_v1_contig_40857,348,21,13,1.193696205,0.817852936
Pgra_v1_contig_40858,271,8,5,0.583948381,0.403935313
Pgra_v1_contig_40859,362,10,8,0.546443409,0.483829701
Pgra_v1_contig_4086,2617,2005,1585,15.15529578,13.25979019
Pgra_v1_contig_40860,223,10,28,0.887051633,2.748933772
Pgra_v1_contig_40861,239,5,4,0.413833711,0.366414962
Pgra_v1_contig_40862,231,11,0,0.941964353,0
Pgra_v1_contig_40863,427,20,0,0.926522314,0
Pgra_v1_contig_40864,413,16,0,0.76634388,0
Pgra_v1_contig_40865,360,6,0,0.329687523,0
Pgra_v1_contig_40866,327,10,0,0.604931236,0
Pgra_v1_contig_40867,604,49,139,1.604770395,5.038357387
Pgra_v1_contig_40868,249,7,39,0.556099437,3.42907014
Pgra_v1_contig_40869,284,12,0,0.835827524,0
Pgra_v1_contig_4087,298,377,150,25.02527443,11.02011441
Pgra_v1_contig_40870,265,5,0,0.373231159,0
Pgra_v1_contig_40871,492,27,53,1.08555648,2.358423944
Pgra_v1_contig_40872,316,11,0,0.688587865,0
Pgra_v1_contig_40873,221,8,12,0.716063399,1.188776143
Pgra_v1_contig_40874,318,7,6,0.435436352,0.413081018
Pgra_v1_contig_40875,244,17,61,1.378201942,5.473323492
Pgra_v1_contig_40876,333,7,35,0.415822102,2.301096964
Pgra_v1_contig_40877,267,8,29,0.592696671,2.377923315
Pgra_v1_contig_40878,348,16,2,0.909482823,0.125823529
Pgra_v1_contig_40879,347,18,0,1.026116788,0
Pgra_v1_contig_4088,1780,1860,1198,20.67029641,14.73492482
Pgra_v1_contig_40880,331,19,10,1.135479688,0.661428821
Pgra_v1_contig_40881,316,22,1,1.377175731,0.069282576
Pgra_v1_contig_40882,347,9,3,0.513058394,0.189279199
Pgra_v1_contig_40883,286,6,0,0.414991288,0
Pgra_v1_contig_40884,290,8,0,0.545689694,0
Pgra_v1_contig_40885,369,10,34,0.536077274,2.017268279
Pgra_v1_contig_40886,304,8,30,0.520559248,2.160522431
Pgra_v1_contig_40887,446,21,23,0.931404214,1.129026371
Pgra_v1_contig_40888,362,15,6,0.819665113,0.362872276
Pgra_v1_contig_40889,259,6,0,0.458252928,0
Pgra_v1_contig_4089,1886,2212,1841,23.2004921,21.37091951
Pgra_v1_contig_40890,464,18,15,0.767376132,0.707757348
Pgra_v1_contig_40891,432,17,161,0.778428875,8.159306317
Pgra_v1_contig_40892,319,7,19,0.434071347,1.303989296
Pgra_v1_contig_40893,319,13,0,0.806132502,0
Pgra_v1_contig_40894,239,7,2,0.579367196,0.183207481
Pgra_v1_contig_40895,251,8,117,0.630478132,10.20524061
Pgra_v1_contig_40896,413,20,1,0.95792985,0.053010397
Pgra_v1_contig_40897,266,8,0,0.594924854,0
Pgra_v1_contig_40898,270,10,0,0.732638941,0
Pgra_v1_contig_40899,255,8,0,0.620588279,0
Pgra_v1_contig_409,2526,4696,1220,36.77464632,10.57395829
Pgra_v1_contig_4090,1309,3012,5698,45.51652348,95.3002208
Pgra_v1_contig_40900,235,8,0,0.673404303,0
Pgra_v1_contig_40901,284,10,52,0.696522937,4.00863129
Pgra_v1_contig_40902,307,10,0,0.644340437,0
Pgra_v1_contig_40903,434,18,0,0.820420565,0
Pgra_v1_contig_40904,286,16,0,1.106643435,0
Pgra_v1_contig_40905,421,13,0,0.61082249,0
Pgra_v1_contig_40906,235,9,115,0.757579841,10.7137396
Pgra_v1_contig_40907,297,12,43,0.799242481,3.169736164
Pgra_v1_contig_40908,353,19,0,1.064713248,0
Pgra_v1_contig_40909,314,6,0,0.377985696,0
Pgra_v1_contig_4091,413,1379,1282,66.04926317,67.95932898
Pgra_v1_contig_40910,267,7,1,0.518609587,0.081997356
Pgra_v1_contig_40911,304,7,0,0.455489342,0
Pgra_v1_contig_40912,252,10,29,0.784970294,2.519466369
Pgra_v1_contig_40913,343,14,8,0.807398017,0.510630763
Pgra_v1_contig_40914,226,7,41,0.612693628,3.971792269
Pgra_v1_contig_40915,314,12,18,0.755971391,1.255029591
Pgra_v1_contig_40916,379,22,23,1.14825206,1.328616784
Pgra_v1_contig_40917,358,17,0,0.939333167,0
Pgra_v1_contig_40918,285,6,0,0.416447398,0
Pgra_v1_contig_40919,349,11,12,0.623477838,0.752778016
Pgra_v1_contig_4092,587,352,159,11.86201106,5.930210802
Pgra_v1_contig_40920,469,26,22,1.096615216,1.026977542
Pgra_v1_contig_40921,256,9,3,0.69543462,0.256562039
Pgra_v1_contig_40922,589,25,65,0.83961169,2.416068095
Pgra_v1_contig_40923,412,12,148,0.576152954,7.864581328
Pgra_v1_contig_40924,293,9,156,0.607615231,11.65649781
Pgra_v1_contig_40925,508,22,10,0.856668368,0.430970354
Pgra_v1_contig_40926,494,13,56,0.520559248,2.481830895
Pgra_v1_contig_40927,331,14,9,0.836669244,0.595285939
Pgra_v1_contig_40928,280,11,143,0.777120591,11.18121799
Pgra_v1_contig_40929,256,8,0,0.618164106,0
Pgra_v1_contig_4093,366,107,241,5.783043444,14.41607608
Pgra_v1_contig_40930,320,18,84,1.112695392,5.746989667
Pgra_v1_contig_40931,428,19,26,0.878139665,1.329966456
Pgra_v1_contig_40932,326,16,44,0.970858965,2.954923112
Pgra_v1_contig_40933,346,11,2,0.628883715,0.126550832
Pgra_v1_contig_40934,251,8,6,0.630478132,0.523345673
Pgra_v1_contig_40935,773,40,0,1.023609387,0
Pgra_v1_contig_40936,337,10,70,0.586980754,4.54756848
Pgra_v1_contig_40937,222,6,8,0.534628416,0.78894753
Pgra_v1_contig_40938,328,27,353,1.628334719,23.56199015
Pgra_v1_contig_40939,546,34,8,1.231799538,0.320780864
Pgra_v1_contig_4094,1833,2819,1309,30.42190273,15.63465456
Pgra_v1_contig_40940,457,10,0,0.43285014,0
Pgra_v1_contig_40941,363,6,0,0.326962833,0
Pgra_v1_contig_40942,280,15,25,1.059709897,1.95475839
Pgra_v1_contig_40943,251,8,0,0.630478132,0
Pgra_v1_contig_40944,305,12,24,0.778278744,1.722751001
Pgra_v1_contig_40945,554,23,87,0.821243289,3.438116562
Pgra_v1_contig_40946,203,10,6,0.974445882,0.647092433
Pgra_v1_contig_40947,301,10,0,0.657184432,0
Pgra_v1_contig_40948,317,15,209,0.93602136,14.43437993
Pgra_v1_contig_40949,366,27,0,1.459272645,0
Pgra_v1_contig_4095,1283,1370,1324,21.12261452,22.59292378
Pgra_v1_contig_40950,249,9,28,0.714984991,2.46189651
Pgra_v1_contig_40951,274,6,0,0.433166089,0
Pgra_v1_contig_40952,300,14,0,0.923125066,0
Pgra_v1_contig_40953,245,6,0,0.48443881,0
Pgra_v1_contig_40954,308,10,121,0.642248422,8.600936916
Pgra_v1_contig_40955,462,15,56,0.642248422,2.653732602
Pgra_v1_contig_40956,250,18,10,1.424250101,0.875731759
Pgra_v1_contig_40957,418,14,1,0.662529951,0.052376301
Pgra_v1_contig_40958,346,11,0,0.628883715,0
Pgra_v1_contig_40959,293,11,90,0.742640838,6.724902584
Pgra_v1_contig_4096,1937,1570,992,16.03333232,11.21226
Pgra_v1_contig_40960,260,35,38,2.662860766,3.199789118
Pgra_v1_contig_40961,262,7,6,0.528506717,0.501373144
Pgra_v1_contig_40962,307,8,0,0.515472349,0
Pgra_v1_contig_40963,334,7,42,0.414577125,2.753048942
Pgra_v1_contig_40964,366,14,0,0.75665989,0
Pgra_v1_contig_40965,453,26,0,1.135347763,0
Pgra_v1_contig_40966,498,16,0,0.635542214,0
Pgra_v1_contig_40967,304,19,0,1.236328213,0
Pgra_v1_contig_40968,327,9,0,0.544438112,0
Pgra_v1_contig_40969,349,12,101,0.680157641,6.335881635
Pgra_v1_contig_4097,2718,1932,1347,14.06084537,10.84998785
Pgra_v1_contig_40970,358,10,2,0.552548922,0.122308905
Pgra_v1_contig_40971,241,7,0,0.574559169,0
Pgra_v1_contig_40972,317,12,0,0.748817088,0
Pgra_v1_contig_40973,486,14,0,0.569830287,0
Pgra_v1_contig_40974,293,6,22,0.405076821,1.643865076
Pgra_v1_contig_40975,719,26,46,0.715316462,1.40068362
Pgra_v1_contig_40976,389,11,0,0.559367006,0
Pgra_v1_contig_40977,201,8,0,0.787313489,0
Pgra_v1_contig_40978,291,17,233,1.155605752,17.52968211
Pgra_v1_contig_40979,319,8,0,0.49608154,0
Pgra_v1_contig_4098,1371,1503,5015,21.68579202,80.08378501
Pgra_v1_contig_40980,261,8,0,0.606321882,0
Pgra_v1_contig_40981,575,23,26,0.791250056,0.98995764
Pgra_v1_contig_40982,654,22,396,0.665424359,13.25648993
Pgra_v1_contig_40983,367,14,0,0.754598146,0
Pgra_v1_contig_40984,276,14,0,1.00339681,0
Pgra_v1_contig_40985,274,13,18,0.938526527,1.438245589
Pgra_v1_contig_40986,240,6,0,0.494531285,0
Pgra_v1_contig_40987,232,10,17,0.852640147,1.604249989
Pgra_v1_contig_40988,414,10,0,0.477808005,0
Pgra_v1_contig_40989,220,8,0,0.719318233,0
Pgra_v1_contig_4099,2525,2627,2008,20.58033562,17.41058784
Pgra_v1_contig_40990,273,12,35,0.869505556,2.80683256
Pgra_v1_contig_40991,223,9,61,0.798346469,5.988748574
Pgra_v1_contig_40992,427,14,61,0.64856562,3.127613424
Pgra_v1_contig_40993,427,18,0,0.833870083,0
Pgra_v1_contig_40994,330,14,0,0.839204605,0
Pgra_v1_contig_40995,244,9,0,0.729636322,0
Pgra_v1_contig_40996,364,14,11,0.760817362,0.661610532
Pgra_v1_contig_40997,417,22,12,1.043615182,0.630022848
Pgra_v1_contig_40998,300,9,0,0.593437542,0
Pgra_v1_contig_40999,332,14,0,0.834149156,0
Pgra_v1_contig_41,1152,11180,5321,191.9742975,101.1234524
Pgra_v1_contig_410,1830,1451,239,15.68447857,2.859288119
Pgra_v1_contig_4100,1427,1045,4439,14.48591991,68.10394669
Pgra_v1_contig_41000,287,9,0,0.620317988,0
Pgra_v1_contig_41001,205,9,3,0.868445184,0.320389668
Pgra_v1_contig_41002,242,12,18,0.980888499,1.628426824
Pgra_v1_contig_41003,454,20,409,0.871420767,19.72325382
Pgra_v1_contig_41004,304,13,2,0.845908777,0.144034829
Pgra_v1_contig_41005,236,10,0,0.838188619,0
Pgra_v1_contig_41006,228,11,5,0.95435862,0.480116096
Pgra_v1_contig_41007,275,8,3,0.575454586,0.238835934
Pgra_v1_contig_41008,348,16,341,0.909482823,21.45291162
Pgra_v1_contig_41009,269,10,22,0.735362506,1.790529618
Pgra_v1_contig_4101,3767,2480,3177,13.02296349,18.46429385
Pgra_v1_contig_41010,308,47,0,3.018567585,0
Pgra_v1_contig_41011,303,6,0,0.391707949,0
Pgra_v1_contig_41012,234,5,0,0.422676312,0
Pgra_v1_contig_41013,277,12,43,0.856949519,3.398597981
Pgra_v1_contig_41014,403,14,0,0.687189875,0
Pgra_v1_contig_41015,277,8,1,0.57129968,0.079037162
Pgra_v1_contig_41016,283,12,5,0.838780978,0.386807314
Pgra_v1_contig_41017,330,10,0,0.599431861,0
Pgra_v1_contig_41018,255,9,22,0.698161814,1.888833205
Pgra_v1_contig_41019,685,38,104,1.097354093,3.323945362
Pgra_v1_contig_4102,2038,2004,2873,19.45124034,30.86331382
Pgra_v1_contig_41020,228,13,36,1.12787837,3.45683589
Pgra_v1_contig_41021,374,10,2,0.528910465,0.117076438
Pgra_v1_contig_41022,356,6,5,0.333391878,0.307490084
Pgra_v1_contig_41023,272,15,52,1.090877835,4.18548267
Pgra_v1_contig_41024,287,8,69,0.551393767,5.263544543
Pgra_v1_contig_41025,318,12,5,0.746462317,0.344234182
Pgra_v1_contig_41026,418,13,0,0.615206383,0
Pgra_v1_contig_41027,290,8,3,0.545689694,0.226482351
Pgra_v1_contig_41028,334,13,30,0.769928947,1.96646353
Pgra_v1_contig_41029,292,7,0,0.474208082,0
Pgra_v1_contig_4103,870,2609,1725,59.32101714,43.40911735
Pgra_v1_contig_41030,254,12,4,0.93454731,0.344776283
Pgra_v1_contig_41031,475,17,15,0.707960577,0.691367178
Pgra_v1_contig_41032,462,15,0,0.642248422,0
Pgra_v1_contig_41033,521,24,0,0.911228472,0
Pgra_v1_contig_41034,377,36,7,1.888925864,0.406506785
Pgra_v1_contig_41035,224,10,0,0.883091581,0
Pgra_v1_contig_41036,296,14,0,0.935599729,0
Pgra_v1_contig_41037,336,7,5,0.412109404,0.325793065
Pgra_v1_contig_41038,235,10,47,0.841755379,4.378658794
Pgra_v1_contig_41039,257,18,15,1.385457297,1.277818714
Pgra_v1_contig_4104,2910,7880,7860,53.56572545,59.13446412
Pgra_v1_contig_41040,274,14,15,1.010720875,1.198537991
Pgra_v1_contig_41041,308,7,1,0.449573896,0.071082123
Pgra_v1_contig_41042,242,7,56,0.572184958,5.066216786
Pgra_v1_contig_41043,288,12,14,0.824218809,1.064257346
Pgra_v1_contig_41044,257,9,0,0.692728648,0
Pgra_v1_contig_41045,283,19,204,1.328069882,15.78173841
Pgra_v1_contig_41046,283,10,0,0.698984149,0
Pgra_v1_contig_41047,258,11,5,0.843386688,0.424288643
Pgra_v1_contig_41048,333,42,18,2.49493261,1.183421296
Pgra_v1_contig_41049,522,20,0,0.757902353,0
Pgra_v1_contig_4105,1620,2173,1532,26.53374031,20.70402862
Pgra_v1_contig_41050,206,12,13,1.152305907,1.381615639
Pgra_v1_contig_41051,411,10,0,0.481295655,0
Pgra_v1_contig_41052,239,10,0,0.827667423,0
Pgra_v1_contig_41053,284,10,0,0.696522937,0
Pgra_v1_contig_41054,283,13,0,0.908679393,0
Pgra_v1_contig_41055,333,11,2,0.653434731,0.131491255
Pgra_v1_contig_41056,252,12,19,0.941964353,1.650684863
Pgra_v1_contig_41057,383,9,25,0.464833584,1.429066186
Pgra_v1_contig_41058,273,7,0,0.507211574,0
Pgra_v1_contig_41059,229,11,45,0.950191116,4.302175671
Pgra_v1_contig_4106,962,1150,535,23.64702611,12.17558448
Pgra_v1_contig_41060,413,18,17,0.862136865,0.901176749
Pgra_v1_contig_41061,388,15,0,0.764739101,0
Pgra_v1_contig_41062,382,22,156,1.139234374,8.940716908
Pgra_v1_contig_41063,278,5,1,0.355777903,0.078752856
Pgra_v1_contig_41064,352,16,0,0.899147791,0
Pgra_v1_contig_41065,265,11,57,0.821108549,4.709123608
Pgra_v1_contig_41066,241,12,11,0.984958576,0.999278978
Pgra_v1_contig_41067,355,10,123,0.557218349,7.585563826
Pgra_v1_contig_41068,441,11,0,0.493409899,0
Pgra_v1_contig_41069,510,37,65,1.435110396,2.79032178
Pgra_v1_contig_4107,357,548,264,30.36449796,16.1899989
Pgra_v1_contig_41070,681,26,6,0.755231331,0.192892458
Pgra_v1_contig_41071,405,14,0,0.683796345,0
Pgra_v1_contig_41072,424,13,0,0.606500633,0
Pgra_v1_contig_41073,240,30,60,2.472656426,5.473323492
Pgra_v1_contig_41074,263,6,94,0.451283302,7.824979593
Pgra_v1_contig_41075,267,10,0,0.740870839,0
Pgra_v1_contig_41076,409,13,53,0.628743932,2.837028314
Pgra_v1_contig_41077,298,12,30,0.796560459,2.204022883
Pgra_v1_contig_41078,490,23,4,0.928507719,0.178720767
Pgra_v1_contig_41079,297,9,42,0.599431861,3.096021369
Pgra_v1_contig_4108,1329,6283,828,93.51813588,13.64006577
Pgra_v1_contig_41080,314,11,40,0.692973775,2.788954646
Pgra_v1_contig_41081,372,25,0,1.329385175,0
Pgra_v1_contig_41082,363,8,0,0.435950444,0
Pgra_v1_contig_41083,351,6,2,0.33814105,0.124748114
Pgra_v1_contig_41084,419,72,89,3.399164919,4.650365545
Pgra_v1_contig_41085,380,13,18,0.676727022,1.037050767
Pgra_v1_contig_41086,450,11,0,0.483541701,0
Pgra_v1_contig_41087,276,8,0,0.573369606,0
Pgra_v1_contig_41088,322,14,0,0.860054409,0
Pgra_v1_contig_41089,500,20,128,0.791250056,5.604683256
Pgra_v1_contig_4109,1262,3504,23392,54.92353797,405.8066026
Pgra_v1_contig_41090,231,8,3,0.685064984,0.284328493
Pgra_v1_contig_41091,261,6,0,0.454741412,0
Pgra_v1_contig_41092,219,7,6,0.632277442,0.599816273
Pgra_v1_contig_41093,314,17,7,1.070959471,0.488067063
Pgra_v1_contig_41094,318,15,0,0.933077896,0
Pgra_v1_contig_41095,253,12,2,0.938241173,0.173069518
Pgra_v1_contig_41096,335,11,583,0.649533628,38.10086682
Pgra_v1_contig_41097,341,11,4,0.638104884,0.256812832
Pgra_v1_contig_41098,301,8,9,0.525747546,0.654616763
Pgra_v1_contig_41099,907,48,18,1.046857847,0.43448654
Pgra_v1_contig_411,1408,5538,2369,77.8043823,36.83608907
Pgra_v1_contig_4110,1605,3835,1396,47.26548233,19.04239151
Pgra_v1_contig_41100,274,6,0,0.433166089,0
Pgra_v1_contig_41101,340,21,3,1.221783175,0.193176123
Pgra_v1_contig_41102,358,7,346,0.386784245,21.15944054
Pgra_v1_contig_41103,295,10,23,0.670550895,1.706934784
Pgra_v1_contig_41104,340,14,0,0.814522117,0
Pgra_v1_contig_41105,236,9,15,0.754369757,1.391522922
Pgra_v1_contig_41106,310,17,0,1.084778303,0
Pgra_v1_contig_41107,225,9,0,0.791250056,0
Pgra_v1_contig_41108,445,12,0,0.533427004,0
Pgra_v1_contig_41109,609,29,24,0.941964353,0.86278991
Pgra_v1_contig_4111,1210,2757,3007,45.07182655,54.40754956
Pgra_v1_contig_41110,415,10,0,0.47665666,0
Pgra_v1_contig_41111,359,16,112,0.881615662,6.830219845
Pgra_v1_contig_41112,320,8,0,0.494531285,0
Pgra_v1_contig_41113,326,10,0,0.606786853,0
Pgra_v1_contig_41114,307,7,0,0.451038306,0
Pgra_v1_contig_41115,470,12,0,0.505053227,0
Pgra_v1_contig_41116,296,11,33,0.735114072,2.440806422
Pgra_v1_contig_41117,238,7,2,0.581801512,0.18397726
Pgra_v1_contig_41118,300,16,17,1.055000075,1.240619992
Pgra_v1_contig_41119,343,8,0,0.461370295,0
Pgra_v1_contig_4112,643,7756,5756,238.6055768,195.984137
Pgra_v1_contig_41120,232,7,171,0.596848103,16.13686754
Pgra_v1_contig_41121,317,8,0,0.499211392,0
Pgra_v1_contig_41122,299,10,0,0.661580315,0
Pgra_v1_contig_41123,509,20,5,0.777259387,0.215061827
Pgra_v1_contig_41124,400,12,22,0.593437542,1.204131168
Pgra_v1_contig_41125,559,27,281,0.955445059,11.00539464
Pgra_v1_contig_41126,237,9,21,0.751186762,1.939912124
Pgra_v1_contig_41127,446,20,139,0.887051633,6.823246326
Pgra_v1_contig_41128,354,19,33,1.061705584,2.040900285
Pgra_v1_contig_41129,430,17,3,0.782049474,0.152743911
Pgra_v1_contig_4113,2386,10933,9068,90.64057905,83.20552796
Pgra_v1_contig_41130,354,9,9,0.502913171,0.556609169
Pgra_v1_contig_41131,456,18,38,0.780838871,1.824441164
Pgra_v1_contig_41132,324,17,30,1.037905166,2.027156849
Pgra_v1_contig_41133,334,10,0,0.592253036,0
Pgra_v1_contig_41134,480,36,0,1.483593855,0
Pgra_v1_contig_41135,318,7,0,0.435436352,0
Pgra_v1_contig_41136,660,22,73,0.659375047,2.421530999
Pgra_v1_contig_41137,369,11,11,0.589685001,0.65264562
Pgra_v1_contig_41138,288,14,0,0.96158861,0
Pgra_v1_contig_41139,278,10,54,0.711555806,4.252654224
Pgra_v1_contig_4114,1193,12877,2901,213.514815,53.23759078
Pgra_v1_contig_41140,346,11,0,0.628883715,0
Pgra_v1_contig_41141,269,8,0,0.588290005,0
Pgra_v1_contig_41142,452,35,77,1.531734069,3.729609813
Pgra_v1_contig_41143,341,14,4,0.812133489,0.256812832
Pgra_v1_contig_41144,463,19,3,0.811757617,0.141857196
Pgra_v1_contig_41145,280,19,20,1.342299202,1.563806712
Pgra_v1_contig_41146,284,6,33,0.417913762,2.543939088
Pgra_v1_contig_41147,186,11,3,1.169858954,0.353117645
Pgra_v1_contig_41148,323,8,25,0.489938115,1.694527397
