Contig ID,Size,Gpru_ech1,Gpru_ech2,Gpru_ech3,Gpru_ENV_F1_RPKM,Gpru_ENV_F2_RPKM,Gpru_ENV_F3_RPKM
Gpru_v1_contig_7789,1690,693,1464,1928,8.653770981,16.01140151,21.46522926
Gpru_v1_contig_779,913,435,2178,3927,10.05489054,44.09223101,80.92921543
Gpru_v1_contig_7790,707,3547,2005,1387,105.8767599,52.41673184,36.91239747
Gpru_v1_contig_7791,698,90,216,239,2.721109098,5.719700715,6.442548323
Gpru_v1_contig_7792,760,95,71,62,2.637964098,1.726711306,1.534946715
Gpru_v1_contig_7793,1737,741,1302,1011,9.002792845,13.85434959,10.95132187
Gpru_v1_contig_7794,1081,36,1237,746,0.702806346,21.15041932,12.98459296
Gpru_v1_contig_7795,1254,603,668,692,10.14795758,9.845865579,10.38302176
Gpru_v1_contig_7796,2226,3012,2553,2062,28.55542808,21.19828033,17.42925032
Gpru_v1_contig_7797,3122,57,2210,1089,0.385301611,13.08381369,6.56311762
Gpru_v1_contig_7798,253,0,220,103,0,16.0722669,7.660055388
Gpru_v1_contig_7799,759,3548,4033,4984,98.65082075,98.21129155,123.5524791
Gpru_v1_contig_78,1653,5796,11639,5563,73.99704736,130.1420942,63.32153188
Gpru_v1_contig_780,3056,892,1077,1022,6.159853338,6.513843643,6.292348274
Gpru_v1_contig_7800,230,26,128,141,2.385637097,10.28625082,11.53470476
Gpru_v1_contig_7801,4219,6171,7977,6929,30.86774392,34.94660916,30.90126386
Gpru_v1_contig_7802,361,9,9,2,0.526131344,0.46079768,0.104240863
Gpru_v1_contig_7803,490,194,751,190,8.35534751,28.32819043,7.295796761
Gpru_v1_contig_7804,731,603,1042,1840,17.40839782,26.34664491,47.36043171
Gpru_v1_contig_7805,560,817,806,1257,30.78880954,26.60247177,42.23402349
Gpru_v1_contig_7806,1530,493,525,1543,6.80008523,6.342242577,18.97534591
Gpru_v1_contig_7807,374,8,12,22,0.451416316,0.593040864,1.106792697
Gpru_v1_contig_7808,1009,737,2564,4258,15.41470398,46.96797442,79.40168107
Gpru_v1_contig_7809,2249,2160,2596,1494,20.26857253,21.33488022,12.49903109
Gpru_v1_contig_781,998,4505,5319,6324,95.26275159,98.50866314,119.2275244
Gpru_v1_contig_7810,1190,11,173,326,0.195076337,2.687039916,5.154491705
Gpru_v1_contig_7811,2851,886,1047,1646,6.558361812,6.787728153,10.86295099
Gpru_v1_contig_7812,2773,977,1891,1472,7.435386725,12.60423917,9.987876113
Gpru_v1_contig_7813,3190,566,756,949,3.744420513,4.380322522,5.597456611
Gpru_v1_contig_7814,1469,318,185,244,4.568400725,2.327688757,3.125239012
Gpru_v1_contig_7815,2457,3845,5892,4612,33.02554971,44.32334802,35.318264
Gpru_v1_contig_7816,2164,1106,2285,847,10.78590866,19.51658935,7.364467676
Gpru_v1_contig_7817,1800,250,406,894,2.93107122,4.168967454,9.345019676
Gpru_v1_contig_7818,1092,290,470,867,5.604465849,7.95518339,14.93866078
Gpru_v1_contig_7819,423,15,28,20,0.748358609,1.223468072,0.889620608
Gpru_v1_contig_782,515,58,28,43,2.376728818,1.004906785,1.571000897
Gpru_v1_contig_7820,4749,1594,2299,1955,7.083452974,8.947707487,7.745684418
Gpru_v1_contig_7821,1944,984,742,1158,10.68212622,7.054766126,11.20798408
Gpru_v1_contig_7822,1271,117,552,352,1.94267065,8.027281692,5.210894966
Gpru_v1_contig_7823,2174,1446,1762,2061,14.03678412,14.98032862,17.83748654
Gpru_v1_contig_7824,1770,2304,5058,20102,27.47059562,52.81782763,213.6885286
Gpru_v1_contig_7825,404,88,143,356,4.596848329,6.542287852,16.57997377
Gpru_v1_contig_7826,2242,440,806,389,4.14167423,6.644685189,3.264594161
Gpru_v1_contig_7827,1272,273,1168,472,4.529334583,16.97190952,6.981843242
Gpru_v1_contig_7828,1159,1907,2103,1844,34.72371033,33.53750983,29.93592535
Gpru_v1_contig_7829,274,7,25,0,0.539145947,1.686414867,0
Gpru_v1_contig_783,579,4976,12967,15242,181.3680048,413.938597,495.311715
Gpru_v1_contig_7830,232,0,238,28,0,18.96111833,2.270833293
Gpru_v1_contig_7831,248,25,143,159,2.127390401,10.65759795,12.06314783
Gpru_v1_contig_7832,732,153,165,77,4.411021934,4.166274105,1.979223553
Gpru_v1_contig_7833,910,311,1488,3024,7.212367775,30.22292651,62.52527362
Gpru_v1_contig_7834,203,18,62,36,1.871265173,5.645086848,3.336734635
Gpru_v1_contig_7835,376,71,281,128,3.985009595,13.81317301,6.405268377
Gpru_v1_contig_7836,214,82,236,68,8.086469384,20.38323943,5.978749338
Gpru_v1_contig_7837,217,138,131,129,13.4207943,11.15800465,11.1852368
Gpru_v1_contig_7838,2396,336,2256,1612,2.95945221,17.40312573,12.65882599
Gpru_v1_contig_7839,611,2334,2179,1804,80.61549204,65.91602295,55.55338534
Gpru_v1_contig_784,319,59,3527,976,3.903194527,204.3571103,57.56709855
Gpru_v1_contig_7840,366,420,395,349,24.21737532,19.94761541,17.94153299
Gpru_v1_contig_7841,2741,461,944,1840,3.549365776,6.365579333,12.63060036
Gpru_v1_contig_7842,975,880,868,639,19.04745359,16.45470443,12.33137341
Gpru_v1_contig_7843,723,154,1098,598,4.495120012,28.06978066,15.56245444
Gpru_v1_contig_7844,906,147,824,376,3.424112339,16.81024296,7.808630157
Gpru_v1_contig_7845,1162,578,1908,778,10.49737176,30.34919797,12.59762497
Gpru_v1_contig_7846,1240,1573,2625,2807,26.77108081,39.12754493,42.59277478
Gpru_v1_contig_7847,1604,772,1601,1426,10.15714855,18.44853754,16.72747417
Gpru_v1_contig_7848,367,0,26,6,0,1.309429919,0.30760996
Gpru_v1_contig_7849,1725,77,293,273,0.942020802,3.139449469,2.97775357
Gpru_v1_contig_785,315,2767,4011,6406,185.3776929,235.3515617,382.6410741
Gpru_v1_contig_7850,623,70,194,1126,2.371203683,5.755574231,34.00678301
Gpru_v1_contig_7851,898,1643,2130,2231,38.61180412,43.84077704,46.7453526
Gpru_v1_contig_7852,1901,1564,1693,1491,17.3625496,16.46075752,14.75743004
Gpru_v1_contig_7853,539,1075,1706,1529,42.0899652,58.50126241,53.37451314
Gpru_v1_contig_7854,1646,1055,1697,1120,13.52637727,19.0557913,12.80275392
Gpru_v1_contig_7855,2768,582,742,947,4.437269089,4.954647886,6.437231083
Gpru_v1_contig_7856,346,13,37,11,0.792914064,1.976517216,0.598179868
Gpru_v1_contig_7857,1250,2564,2697,2090,43.28793566,39.87915153,31.45947563
Gpru_v1_contig_7858,4128,1152,1122,1119,5.889408218,5.02375145,5.100416057
Gpru_v1_contig_7859,579,964,1606,536,35.13640608,51.26747797,17.41812618
Gpru_v1_contig_786,214,356,537,273,35.10711098,46.38050667,24.00292014
Gpru_v1_contig_7860,1777,267,500,707,3.170901133,5.200649111,7.48595466
Gpru_v1_contig_7861,2328,7273,5576,4452,65.93097211,44.27053449,35.9821729
Gpru_v1_contig_7862,2882,3764,4218,4664,27.56223973,27.05126477,30.44947238
Gpru_v1_contig_7863,881,551,935,1134,13.19880334,19.6160102,24.21878504
Gpru_v1_contig_7864,321,4,14,0,0.262974614,0.806116814,0
Gpru_v1_contig_7865,729,29,79,1,0.839516695,2.002970436,0.025809981
Gpru_v1_contig_7866,960,1628,1395,1145,35.78837959,26.85826477,22.44137485
Gpru_v1_contig_7867,724,191,283,74,5.567415941,7.224750364,1.923128748
Gpru_v1_contig_7868,2771,643,1065,1531,4.897036203,7.103756366,10.39570319
Gpru_v1_contig_7869,902,1972,1514,2362,46.13805056,31.02375156,49.27068068
Gpru_v1_contig_787,327,413,354,291,26.65392471,20.00923504,16.74404732
Gpru_v1_contig_7870,1063,1862,1999,1123,36.96624008,34.75797815,19.87749707
Gpru_v1_contig_7871,1673,2498,3036,3909,31.5105048,33.54137039,43.96275859
Gpru_v1_contig_7872,293,306,346,382,22.04005499,21.82646758,24.53075692
Gpru_v1_contig_7873,1551,3474,2031,2579,47.26905107,24.2032174,31.28633929
Gpru_v1_contig_7874,2460,461,1332,348,3.95480146,10.0079262,2.661701463
Gpru_v1_contig_7875,2570,1189,1393,1005,9.763546497,10.01827547,7.357802816
Gpru_v1_contig_7876,1454,2520,3070,3519,36.57589836,39.02554216,45.53759253
Gpru_v1_contig_7877,4413,1577,2616,2220,7.541480865,10.95667522,9.465297168
Gpru_v1_contig_7878,2210,2930,2078,3052,27.97913052,17.37913856,25.98408702
Gpru_v1_contig_7879,2546,813,1358,990,6.738931065,9.85862499,7.316308365
Gpru_v1_contig_788,307,177,250,71,12.16728717,15.05139002,4.351461843
Gpru_v1_contig_7880,335,32,24,9,2.015877042,1.324162885,0.505490396
Gpru_v1_contig_7881,1221,2497,2574,1968,43.15804326,38.9643876,30.32666379
Gpru_v1_contig_7882,1456,3894,3864,3599,56.44083625,49.05132226,46.50885825
Gpru_v1_contig_7883,989,3838,2620,1713,81.89691573,48.96434801,32.58939347
Gpru_v1_contig_7884,3920,1760,1491,2003,9.475136351,7.030181747,9.614132179
Gpru_v1_contig_7885,1552,3160,3166,2733,42.96889974,37.70458542,33.1331801
Gpru_v1_contig_7886,2671,1669,2221,2083,13.18685759,15.36914283,14.67339431
Gpru_v1_contig_7887,236,1086,1611,2802,97.1128478,126.1707003,223.3939125
Gpru_v1_contig_7888,5162,1980,2632,3089,8.094798781,9.424164561,11.25939654
Gpru_v1_contig_7889,813,1152,1757,1650,29.9034159,39.94442668,38.18639012
Gpru_v1_contig_789,233,26,322,208,2.35492074,25.54317783,16.79664798
Gpru_v1_contig_7890,1639,747,398,949,9.618348657,4.48827124,10.89437864
Gpru_v1_contig_7891,449,656,722,417,30.83304139,29.72116528,17.47450653
Gpru_v1_contig_7892,1096,4508,1336,2708,86.80249747,22.53050262,46.48933268
Gpru_v1_contig_7893,1417,832,1805,334,12.39117081,23.54411293,4.434981606
Gpru_v1_contig_7894,1294,12797,11675,7172,208.7049555,166.7621897,104.2848476
Gpru_v1_contig_7895,771,312,2660,406,8.54002385,63.76791759,9.908019712
Gpru_v1_contig_7896,317,65,112,59,4.327259719,6.530309076,3.501933992
Gpru_v1_contig_7897,2694,1952,3163,3049,15.29118313,21.70084159,21.29487227
Gpru_v1_contig_7898,1708,1108,967,615,13.69023054,10.46438197,6.774893239
Gpru_v1_contig_7899,450,163,242,118,7.644233741,9.939804176,4.933835891
Gpru_v1_contig_79,1188,9810,11048,8550,174.2655071,171.8866713,135.4144096
Gpru_v1_contig_790,249,716,1203,753,60.68376848,89.2979022,56.89981253
Gpru_v1_contig_7900,3502,1275,1624,1425,7.683390576,8.571263755,7.656211621
Gpru_v1_contig_7901,1004,1571,2381,2296,33.0218454,43.83294584,43.02821969
Gpru_v1_contig_7902,883,1175,1954,1670,28.08251701,40.90146202,35.58532806
Gpru_v1_contig_7903,1382,2248,1187,826,34.3278917,15.87514323,11.24571857
Gpru_v1_contig_7904,1560,33,1645,150,0.446424693,19.4901993,1.809180371
Gpru_v1_contig_7905,2035,631,742,705,6.543706519,6.739295012,6.518383528
Gpru_v1_contig_7906,506,36,642,328,1.501449921,23.45089853,12.19659305
Gpru_v1_contig_7907,506,958,619,1446,39.95525068,22.6107573,53.76912666
Gpru_v1_contig_7908,206,3123,5237,2638,319.9363836,469.8836458,240.9476957
Gpru_v1_contig_7909,1188,539,689,716,9.574832651,10.7195797,11.33996693
Gpru_v1_contig_791,854,13913,26895,30549,343.8125948,582.0880107,673.0608571
Gpru_v1_contig_7910,880,65,165,122,1.558796967,3.465582551,2.608509153
Gpru_v1_contig_7911,2114,1040,2034,3642,10.3821482,17.78365162,32.41530893
Gpru_v1_contig_7912,949,1302,892,1017,28.95367128,17.37295194,20.16368698
Gpru_v1_contig_7913,2471,1199,775,1258,10.24012611,5.797008449,9.579064601
Gpru_v1_contig_7914,1454,1112,1433,1388,16.13984086,18.21615698,17.96140336
Gpru_v1_contig_7915,470,171,581,92,7.678159332,22.84826624,3.683029317
Gpru_v1_contig_7916,1413,520,601,702,7.76640527,7.861533808,9.347816031
Gpru_v1_contig_7917,1237,3137,2724,2710,53.51846968,40.70168416,41.22064638
Gpru_v1_contig_7918,1095,2498,2748,2814,48.14344706,46.38500262,48.35319549
Gpru_v1_contig_7919,952,2743,2774,2537,60.80618084,53.8572885,50.14166203
Gpru_v1_contig_792,1597,1863,1974,2248,24.61879581,22.84637013,26.48540371
Gpru_v1_contig_7920,908,799,1245,1862,18.57033757,25.34302659,38.58415864
Gpru_v1_contig_7921,1317,20,143,127,0.320481591,2.006897716,1.814400481
Gpru_v1_contig_7922,1100,1154,1947,1946,22.13971323,32.71509928,33.28628729
Gpru_v1_contig_7923,2818,967,1397,1210,7.241763755,9.16284613,8.07903683
Gpru_v1_contig_7924,4163,2956,3927,4218,14.9850048,17.43530169,19.06405889
Gpru_v1_contig_7925,1839,1273,1409,670,14.60849721,14.16133642,6.855012955
Gpru_v1_contig_7926,2138,2318,3446,3378,22.88045193,29.79082625,29.72809983
Gpru_v1_contig_7927,1139,759,1485,743,14.06296576,24.09781721,12.27383544
Gpru_v1_contig_7928,2034,237,296,267,2.458987183,2.689773675,2.469878099
Gpru_v1_contig_7929,1437,1383,1757,1851,20.31067138,22.5990389,24.23621838
Gpru_v1_contig_793,710,1246,2310,2216,37.03552976,60.13517892,58.72548521
Gpru_v1_contig_7930,1660,5813,3116,3089,73.90113398,34.69479592,35.01265357
Gpru_v1_contig_7931,318,653,1062,556,43.33561147,61.72660242,32.89749867
Gpru_v1_contig_7932,1786,1085,1689,1371,12.8205646,17.47926519,14.44345879
Gpru_v1_contig_7933,2755,737,1053,855,5.645530425,7.064505121,5.839285611
Gpru_v1_contig_7934,542,4,49,237,0.155746958,1.670981993,8.227431325
Gpru_v1_contig_7935,2852,4065,4296,4570,30.07945037,27.84131396,30.14962295
Gpru_v1_contig_7936,648,2998,2651,2762,97.63723908,75.61530323,80.19806222
Gpru_v1_contig_7937,1636,489,764,1084,6.307894591,8.631475368,12.46697789
Gpru_v1_contig_7938,1195,803,1319,1452,14.18098859,20.40101929,22.86198405
Gpru_v1_contig_7939,3006,1789,3764,3678,12.55972793,23.14385047,23.02172994
Gpru_v1_contig_794,201,196,328,77,20.5787448,30.16148794,7.207918612
Gpru_v1_contig_7940,1238,2188,2864,1976,37.29799965,42.75898084,30.03180961
Gpru_v1_contig_7941,1089,133,182,32,2.577404775,3.089004098,0.552888179
Gpru_v1_contig_7942,1159,2083,2876,3751,37.92841564,45.86489694,60.89460737
Gpru_v1_contig_7943,781,108,166,70,2.918311115,3.928547698,1.686406287
Gpru_v1_contig_7944,178,6,15,6,0.711361105,1.557565192,0.634229523
Gpru_v1_contig_7945,4294,3386,2238,1696,16.64116709,9.633254152,7.431543329
Gpru_v1_contig_7946,733,1171,1639,1051,33.71411687,41.3285297,26.97826074
Gpru_v1_contig_7947,2534,1169,1180,992,9.735690704,8.606971661,7.36580586
Gpru_v1_contig_7948,2085,1392,1464,1703,14.08938522,12.97806646,15.368228
Gpru_v1_contig_7949,1453,3231,1462,5626,46.92780179,18.5975928,72.85331533
Gpru_v1_contig_795,1110,2647,2437,2284,50.32570066,40.57957803,38.71580798
Gpru_v1_contig_7950,1514,572,1596,2026,7.973133231,19.4841735,25.17843731
Gpru_v1_contig_7951,220,162,139,234,15.54000669,11.67796302,20.01282432
Gpru_v1_contig_7952,267,126,201,243,9.95905547,13.91424904,17.12419713
Gpru_v1_contig_7953,1012,669,1534,1251,13.95097219,28.01688344,23.25905168
Gpru_v1_contig_7954,1299,1043,1014,878,16.94470549,14.42792181,12.71746559
Gpru_v1_contig_7955,1255,883,1678,1486,14.84826963,24.71287127,22.27872281
Gpru_v1_contig_7956,804,660,894,881,17.32394333,20.55211145,20.61745551
Gpru_v1_contig_7957,256,19,10,13,1.566291183,0.721996365,0.955473383
Gpru_v1_contig_7958,1629,807,1001,1506,10.45469381,11.35763662,17.39478615
Gpru_v1_contig_7959,1387,2225,8568,1955,33.85418958,114.1768279,26.52073201
Gpru_v1_contig_796,2169,6701,10251,9112,65.19869956,87.35377097,79.04408299
Gpru_v1_contig_7960,2100,990,1232,1079,9.948893169,10.84342274,9.66757069
Gpru_v1_contig_7961,934,496,897,793,11.20711086,17.75090677,15.97502393
Gpru_v1_contig_7962,1388,2475,3556,2583,37.63089995,47.35297426,35.01467877
Gpru_v1_contig_7963,304,49,42,12,3.401585284,2.553587143,0.742716152
Gpru_v1_contig_7964,2399,410,503,1204,3.606720401,3.875365898,9.443031651
Gpru_v1_contig_7965,2599,368,650,593,2.988136323,4.62255464,4.293027004
Gpru_v1_contig_7966,1799,6503,4890,4790,76.28540535,50.24035183,50.09790403
Gpru_v1_contig_7967,1222,596,883,478,10.29280918,13.35563292,7.359899721
Gpru_v1_contig_7968,1045,382,728,246,7.714467256,12.87626971,4.429289053
Gpru_v1_contig_7969,2586,0,2392,396,0,17.09651655,2.881256164
Gpru_v1_contig_797,1391,284,19198,123848,4.308737908,255.0961086,1675.240154
Gpru_v1_contig_7970,1621,1606,1629,1844,20.90842858,18.57432523,21.40390961
Gpru_v1_contig_7971,702,113,216,203,3.397036388,5.687109827,5.440942449
Gpru_v1_contig_7972,2499,1395,2463,1648,11.78058397,18.21684369,12.40812493
Gpru_v1_contig_7973,1638,168,173,3691,2.164483362,1.952123016,42.39799841
Gpru_v1_contig_7974,2165,3225,3910,5111,31.43624652,33.3805765,44.41842822
Gpru_v1_contig_7975,1882,1178,1895,1659,13.20944403,18.61077984,16.58601193
Gpru_v1_contig_7976,2530,2514,3102,4438,20.97025057,22.66189633,33.00517069
Gpru_v1_contig_7977,683,98,156,622,3.028058349,4.221617398,17.13503072
Gpru_v1_contig_7978,269,479,374,26,37.5787302,25.69770258,1.818596179
Gpru_v1_contig_7979,269,268,426,831,21.02526032,29.27064519,58.12513174
Gpru_v1_contig_798,6677,12410,14744,11219,39.22376451,40.81397764,31.61462088
Gpru_v1_contig_7980,2099,304,704,502,3.056469121,6.199193561,4.499937532
Gpru_v1_contig_7981,1158,131,221,95,2.387380289,3.527432326,1.543583943
Gpru_v1_contig_7982,1051,1283,1618,2446,25.76219172,28.45448813,43.78939481
Gpru_v1_contig_7983,1078,4133,4969,5326,80.91061682,85.19717846,92.96031949
Gpru_v1_contig_7984,1850,2426,3636,1804,27.67438228,36.32679829,18.34763159
Gpru_v1_contig_7985,1956,1694,2307,1123,18.27693735,21.79986079,10.8025457
Gpru_v1_contig_7986,2232,1783,2421,2682,16.85838705,20.04820874,22.60891857
Gpru_v1_contig_7987,2186,578,836,851,5.580030187,7.068562398,7.3247804
Gpru_v1_contig_7988,645,969,1489,1075,31.70464758,42.66875385,31.35912643
Gpru_v1_contig_7989,2675,1626,3211,2409,12.82790168,22.1866379,16.94447901
Gpru_v1_contig_799,5961,4424,5909,4768,15.66227568,18.32187199,15.04985554
Gpru_v1_contig_7990,852,2376,2761,2949,58.85260748,59.89654725,65.12539707
Gpru_v1_contig_7991,2550,4345,3264,2532,35.95907139,23.65837688,18.68266073
Gpru_v1_contig_7992,2166,2022,2185,1435,19.70069587,18.64523946,12.46546992
Gpru_v1_contig_7993,1820,570,1152,3946,6.609404553,11.69919736,40.79443282
Gpru_v1_contig_7994,3589,3140,4725,4712,18.46354364,24.33343001,24.70284821
Gpru_v1_contig_7995,2086,2644,4178,4365,26.74890537,37.01937718,39.37178913
Gpru_v1_contig_7996,3596,3210,2196,2053,18.8384088,11.28723661,10.7419833
Gpru_v1_contig_7997,581,102,980,313,3.70495474,31.17632496,10.13639233
Gpru_v1_contig_7998,526,300,414,640,12.03633809,14.54754044,22.89335465
Gpru_v1_contig_7999,1860,1010,1173,1264,11.45954296,11.65628196,12.7864309
Gpru_v1_contig_8,529,532197,288792,378015,21231.25261,10090.30892,13445.24028
Gpru_v1_contig_80,500,58783,15150,27144,2481.079097,560.0381403,1021.454553
Gpru_v1_contig_800,1988,920,2146,1527,9.766305714,19.95208626,14.4523298
Gpru_v1_contig_8000,256,3,22,17,0.247309134,1.588392003,1.249465194
Gpru_v1_contig_8001,234,1031,876,320,92.98259777,69.19316957,25.73056527
Gpru_v1_contig_8002,1884,2022,2282,2724,22.64952614,22.38771233,27.20454153
Gpru_v1_contig_8003,1007,1589,1268,720,33.30069475,23.27366395,13.45297181
Gpru_v1_contig_8004,758,875,1053,850,24.36114602,25.67640054,21.09914839
Gpru_v1_contig_8005,2955,5298,7766,4400,37.83670738,48.5752313,28.01627539
Gpru_v1_contig_8006,394,938,1352,2118,50.24183398,63.42426544,101.1451215
Gpru_v1_contig_8007,3352,541,1237,931,3.406058656,6.820884035,5.225897381
Gpru_v1_contig_8008,466,70,71,30,3.170085611,2.816095692,1.211296729
Gpru_v1_contig_8009,972,1259,1553,1327,27.33495308,29.53113691,25.68738319
Gpru_v1_contig_801,723,92194,51797,57530,2691.059054,1324.162504,1497.170575
Gpru_v1_contig_8010,603,270,379,272,9.449423634,11.61707716,8.487246158
Gpru_v1_contig_8011,1164,3249,2765,2857,58.90546635,43.90531846,46.18197124
Gpru_v1_contig_8012,3044,1722,2784,2673,11.9384341,16.90439215,16.52226247
Gpru_v1_contig_8013,2275,3131,2770,3503,29.0442746,22.50470603,28.97169755
Gpru_v1_contig_8014,992,204,373,4606,4.339876419,6.949797266,87.36298568
Gpru_v1_contig_8015,1192,861,2047,3050,15.2435375,31.74070462,48.1436253
Gpru_v1_contig_8016,1201,2311,3022,4030,40.60839321,46.50786775,63.1360264
Gpru_v1_contig_8017,206,17,502,208,1.741568531,45.04135769,18.99815038
Gpru_v1_contig_8018,946,7737,8092,8747,172.5998159,158.1028556,173.9735384
Gpru_v1_contig_8019,1667,1020,2651,3442,12.91288964,29.39335123,38.84995075
Gpru_v1_contig_802,1766,7289,10396,12608,87.10360276,108.8054245,134.3292863
Gpru_v1_contig_8020,1156,4445,5044,4679,81.14706169,80.64774343,76.1571034
Gpru_v1_contig_8021,268,0,24,13,0,1.655203607,0.912690993
Gpru_v1_contig_8022,347,38,62,25,2.311069411,3.302457148,1.355581834
Gpru_v1_contig_8023,648,1,582,253,0.032567458,16.60056827,7.346165728
Gpru_v1_contig_8024,243,7,8,25,0.607925883,0.608497348,1.935748545
Gpru_v1_contig_8025,1241,658,1062,1124,11.18955924,15.817131,17.04157523
Gpru_v1_contig_8026,1181,4047,3891,2847,72.3172952,60.89565546,45.35788295
Gpru_v1_contig_8027,1851,2734,5306,5528,31.17101607,52.98290947,56.19230175
Gpru_v1_contig_8028,1373,1943,1631,829,29.86490454,21.95626178,11.36054587
Gpru_v1_contig_8029,1610,4603,3911,2333,60.33564592,44.89902561,27.26491005
Gpru_v1_contig_803,2955,2454,3468,4040,17.5257229,21.69184936,25.72403467
Gpru_v1_contig_8030,674,18,123,169,0.563600638,3.373029901,4.717827032
Gpru_v1_contig_8031,967,386,936,1899,8.424025992,17.89057714,36.94993656
Gpru_v1_contig_8032,892,1136,1659,2111,26.87647727,34.37609239,44.52855329
Gpru_v1_contig_8033,648,484,690,1003,15.76264967,19.68108609,29.12333686
Gpru_v1_contig_8034,711,5062,2844,4179,150.2489369,73.93242776,110.5905395
Gpru_v1_contig_8035,394,113,121,70,6.052587676,5.676284111,3.342851041
Gpru_v1_contig_8036,292,55,128,116,3.975014394,8.102183864,7.474641094
Gpru_v1_contig_8037,1554,565,777,2029,7.672842807,9.24155347,24.566667
Gpru_v1_contig_8038,1494,1667,1808,3116,23.54744927,22.367776,39.24298713
Gpru_v1_contig_8039,2096,587,1202,770,5.910247807,10.59956801,6.91217386
Gpru_v1_contig_804,2774,147,807,465,1.118329408,5.377024982,3.154000099
Gpru_v1_contig_8040,285,57,39,18,4.220742557,2.529267265,1.188345844
Gpru_v1_contig_8041,1840,912,1498,1124,10.46010112,15.04765989,11.49380156
Gpru_v1_contig_8042,585,1540,1332,2480,55.55507297,42.08461272,79.76475235
