Contig ID,Size,Hkan_ech1,Hkan_ech2,Hkan_ech3,Hkan_ENV_F1_RPKM,Hkan_ENV_F2_RPKM,Hkan_ENV_F3_RPKM
Hkan_v1_contig_49456,220,6,13,4,1.147866383,0.465919839,0
Hkan_v1_contig_49457,463,191,101,80,4.237513048,4.427747931,3.891168147
Hkan_v1_contig_49458,439,36,10,27,0.442492736,1.576061415,0.160937143
Hkan_v1_contig_49459,521,4,15,9,0.559273448,0.442668561,0.27121461
Hkan_v1_contig_4946,476,1900,2146,1680,87.57767888,90.44326288,38.44267677
Hkan_v1_contig_49460,318,0,27,16,1.649329056,1.28933792,0
Hkan_v1_contig_49461,437,40,16,25,0.711228599,1.465994917,2.142176497
Hkan_v1_contig_49462,314,8,8,11,0.494915442,0.897711792,0
Hkan_v1_contig_49463,311,12,12,23,0.749534319,1.895140182,0.056793735
Hkan_v1_contig_49464,206,0,12,1,1.131578511,0.124396074,0
Hkan_v1_contig_49465,268,7,9,6,0.652346567,0.573707265,0.395436974
Hkan_v1_contig_49466,308,7,13,30,0.81990456,2.495999138,0.114693841
Hkan_v1_contig_49467,371,15,24,34,1.256631662,2.348436925,0
Hkan_v1_contig_49468,279,6,12,3,0.835502413,0.275543991,0
Hkan_v1_contig_49469,386,36,17,6,0.855524168,0.398325251,0.045758683
Hkan_v1_contig_4947,1577,521,846,655,10.42099855,10.64347635,7.705796972
Hkan_v1_contig_49470,329,1,12,10,0.708526362,0.778893348,0
Hkan_v1_contig_49471,291,12,16,22,1.06806494,1.937329915,0.364182505
Hkan_v1_contig_49472,229,7,11,15,0.933099311,1.678532171,0
Hkan_v1_contig_49473,234,21,12,0,0.996175954,0,0
Hkan_v1_contig_49474,362,18,12,17,0.643936943,1.203411739,0
Hkan_v1_contig_49475,248,16,14,19,1.096596917,1.963250935,0
Hkan_v1_contig_49476,250,17,22,14,1.709437937,1.435033104,0
Hkan_v1_contig_49477,379,4,10,6,0.512544356,0.405682182,49.67968256
Hkan_v1_contig_49478,309,12,12,13,0.754385674,1.078099304,0
Hkan_v1_contig_49479,422,18,23,31,1.058732027,1.882448639,0.376695885
Hkan_v1_contig_4948,1083,618,548,270,9.829304011,6.388651533,0.472966476
Hkan_v1_contig_49480,272,1,10,12,0.714170261,1.130540786,0.129873908
Hkan_v1_contig_49481,329,6,7,8,0.413307045,0.623114678,0.214745915
Hkan_v1_contig_49482,285,5,6,6,0.408956444,0.539486129,0.123949835
Hkan_v1_contig_49483,329,31,13,25,0.767570226,1.94723337,0.214745915
Hkan_v1_contig_49484,329,14,13,6,0.767570226,0.467336009,0
Hkan_v1_contig_49485,477,52,22,34,0.895931833,1.826562053,0.59246462
Hkan_v1_contig_49486,239,106,16,50,1.30044727,5.361002333,1.995384896
Hkan_v1_contig_49487,330,2,14,2,0.824109198,0.155306613,0
Hkan_v1_contig_49488,387,18,12,16,0.602338949,1.059455965,0.091280886
Hkan_v1_contig_49489,399,13,10,527,0.48685291,33.84633217,0.398410184
Hkan_v1_contig_4949,692,382,266,139,7.467000973,5.147336951,5.794027873
Hkan_v1_contig_49490,495,92,34,239,1.334272035,12.37276017,1.03479332
Hkan_v1_contig_49491,313,26,16,16,0.992993283,1.309934372,0.282154177
Hkan_v1_contig_49492,272,1,8,1,0.571336209,0.094211732,0
Hkan_v1_contig_49493,333,18,14,18,0.816684791,1.385167089,0.530415961
Hkan_v1_contig_49494,266,16,25,4,1.825698412,0.385347235,0
Hkan_v1_contig_49495,322,13,11,9,0.663601684,0.716243231,0.164560728
Hkan_v1_contig_49496,375,10,12,8,0.621613795,0.546679278,0.376807498
Hkan_v1_contig_49497,563,57,41,59,1.414640631,2.685452714,0.501963808
Hkan_v1_contig_49498,369,16,23,29,1.210799229,2.013935348,0.047866806
Hkan_v1_contig_49499,459,8,25,31,1.058030016,1.730704413,0.153924632
Hkan_v1_contig_495,2618,629,532,474,3.947413807,4.639621927,2.374837175
Hkan_v1_contig_4950,1570,7983,6235,7593,77.14494454,123.9331934,44.77589104
Hkan_v1_contig_49500,216,19,14,17,1.25905572,2.016828933,0.163544921
Hkan_v1_contig_49501,348,41,21,48,1.172224291,3.534564297,0.913595767
Hkan_v1_contig_49502,362,15,18,7,0.965905414,0.495522481,0.243962037
Hkan_v1_contig_49503,298,8,8,4,0.521488083,0.343967666,0
Hkan_v1_contig_49504,234,8,11,8,0.913161291,0.876088586,0
Hkan_v1_contig_49505,498,17,29,57,1.131199803,2.933049589,0.070935147
Hkan_v1_contig_49506,367,17,13,7,0.68809429,0.488771493,0.192510643
Hkan_v1_contig_49507,245,4,13,5,1.030737161,0.522971248,0
Hkan_v1_contig_49508,234,0,7,7,0.58110264,0.766577513,0
Hkan_v1_contig_49509,239,6,7,2,0.568945681,0.214440093,0
Hkan_v1_contig_4951,341,65,116,99,6.608064539,7.439687753,0
Hkan_v1_contig_49510,251,14,13,7,1.006098025,0.714657921,0
Hkan_v1_contig_49511,439,30,19,6,0.840736198,0.35023587,0.603514288
Hkan_v1_contig_49512,260,3,8,3,0.597705572,0.295679898,0
Hkan_v1_contig_49513,236,1,16,13,1.31697838,1.411579174,0
Hkan_v1_contig_49514,374,14,22,16,1.142672418,1.096281974,0
Hkan_v1_contig_49515,408,15,18,25,0.857004313,1.570195536,0.043291303
Hkan_v1_contig_49516,246,2,7,5,0.55275617,0.520845349,0
Hkan_v1_contig_49517,212,8,11,10,1.007923312,1.2087543,0
Hkan_v1_contig_49518,252,2,7,4,0.539595308,0.406755415,0
Hkan_v1_contig_49519,293,7,13,15,0.861879196,1.311890332,0.120565539
Hkan_v1_contig_4952,1703,1220,737,1024,8.406660436,15.4084588,4.656852801
Hkan_v1_contig_49520,491,15,12,17,0.474755954,0.887240427,6.36726011
Hkan_v1_contig_49521,339,14,12,12,0.68762588,0.907100572,0.208411227
Hkan_v1_contig_49522,251,6,15,5,1.160882337,0.510469943,0
Hkan_v1_contig_49523,396,17,8,5,0.392432952,0.323555444,0
Hkan_v1_contig_49524,283,12,10,2,0.686410993,0.181099584,0
Hkan_v1_contig_49525,459,19,14,9,0.592496809,0.502462572,0.076962316
Hkan_v1_contig_49526,251,9,12,10,0.928705869,1.020939886,0.070369926
Hkan_v1_contig_49527,280,8,8,6,0.555012317,0.54911981,0
Hkan_v1_contig_49528,254,9,6,2,0.458868451,0.201776308,0
Hkan_v1_contig_49529,458,17,26,11,1.102753731,0.615461796,0
Hkan_v1_contig_4953,934,1323,1334,710,27.74467354,19.4798391,11.23311968
Hkan_v1_contig_49530,437,42,36,25,1.600264347,1.465994917,0.687113216
Hkan_v1_contig_49531,275,2,10,9,0.706379313,0.83865571,0
Hkan_v1_contig_49532,357,6,8,7,0.435303778,0.502462572,0
Hkan_v1_contig_49533,402,28,13,11,0.628185583,0.701197768,0.043937442
Hkan_v1_contig_49534,523,13,21,26,0.779988629,1.273929962,1.621064764
Hkan_v1_contig_49535,328,28,9,29,0.533014878,2.265677266,0
Hkan_v1_contig_49536,285,7,10,9,0.681594074,0.809229194,0
Hkan_v1_contig_49537,337,3,7,5,0.403495602,0.380201649,0.262060111
Hkan_v1_contig_49538,326,8,9,8,0.536284908,0.628848863,0
Hkan_v1_contig_49539,367,20,14,22,0.74102462,1.536138979,0.336893625
Hkan_v1_contig_4954,1453,6920,6376,4660,85.24194681,82.18530954,25.40630393
Hkan_v1_contig_49540,229,7,23,10,1.951025831,1.119021448,0.694173203
Hkan_v1_contig_49541,286,12,11,6,0.747131965,0.537599814,0.123516444
Hkan_v1_contig_49542,415,6,15,1,0.702124016,0.061748412,0.21280544
Hkan_v1_contig_49543,302,3,8,4,0.514580956,0.339411803,0.058486263
Hkan_v1_contig_49544,232,22,8,9,0.669842452,0.994096208,0
Hkan_v1_contig_49545,280,8,7,13,0.485635778,1.189759589,0.126163225
Hkan_v1_contig_49546,269,17,13,18,0.938775481,1.714723571,0.590950422
Hkan_v1_contig_49547,241,13,10,10,0.806034486,1.063302537,0
Hkan_v1_contig_49548,346,2,18,23,1.01057156,1.70343525,0.204194815
Hkan_v1_contig_49549,287,28,13,20,0.879897576,1.785755481,1.353946804
Hkan_v1_contig_4955,214,379,313,286,28.41196231,34.24728537,0.247610068
Hkan_v1_contig_49550,426,6,18,3,0.820792863,0.18046191,0
Hkan_v1_contig_49551,257,24,12,17,0.90702402,1.695078014,1.443268021
Hkan_v1_contig_49552,317,4,15,9,0.919184437,0.727540443,0.334312647
Hkan_v1_contig_49553,303,21,9,4,0.576993003,0.338291632,0.174879718
Hkan_v1_contig_49554,321,3,12,7,0.72618434,0.558813514,0.110048919
Hkan_v1_contig_49555,422,29,18,12,0.828572891,0.728689796,0.083710197
Hkan_v1_contig_49556,335,6,8,3,0.463890892,0.229482906,0.05272493
Hkan_v1_contig_49557,319,26,22,17,1.339684904,1.365627115,0.830541606
Hkan_v1_contig_49558,269,5,9,19,0.649921487,1.809985992,0
Hkan_v1_contig_49559,513,36,24,46,0.908792098,2.297811292,0.413166117
Hkan_v1_contig_4956,6224,5058,3661,4301,11.4261734,17.7081728,7.463576385
Hkan_v1_contig_49560,387,21,17,12,0.853313511,0.794591974,0
Hkan_v1_contig_49561,264,6,14,15,1.030136498,1.455999497,0.133809481
Hkan_v1_contig_49562,334,0,10,0,0.581599734,0,0
Hkan_v1_contig_49563,329,15,12,19,0.708526362,1.479897361,0
Hkan_v1_contig_49564,350,13,8,11,0.444009854,0.805375722,0.05046529
Hkan_v1_contig_49565,294,7,8,8,0.528583159,0.697294997,0
Hkan_v1_contig_49566,335,6,32,6,1.855563568,0.458965812,0.316349579
Hkan_v1_contig_49567,267,8,9,8,0.654789812,0.767807975,0
Hkan_v1_contig_49568,348,9,9,10,0.502381839,0.736367562,0
Hkan_v1_contig_49569,281,4,8,11,0.553037184,1.00313702,0.251428491
Hkan_v1_contig_4957,1028,1819,2111,1668,39.89016056,41.57926657,23.00637952
Hkan_v1_contig_49570,250,10,6,0,0.466210346,0,0
Hkan_v1_contig_49571,764,45,25,29,0.635648924,0.972699141,0.092475662
Hkan_v1_contig_49572,270,19,13,8,0.935298535,0.759276775,0.261671874
Hkan_v1_contig_49573,341,0,17,0,0.968423251,0,0
Hkan_v1_contig_49574,244,1,15,8,1.194186338,0.840183316,0
Hkan_v1_contig_49575,557,49,31,42,1.081128122,1.932270787,0.317106849
Hkan_v1_contig_49576,289,11,8,6,0.537728197,0.532019193,0
Hkan_v1_contig_49577,220,1,6,3,0.529784485,0.349439879,0
Hkan_v1_contig_49578,236,5,12,2,0.987733785,0.217166027,0
Hkan_v1_contig_49579,269,29,41,25,2.960753439,2.381560516,1.116239685
Hkan_v1_contig_4958,2075,6778,9076,6528,84.96636756,80.61872724,39.73503169
Hkan_v1_contig_49580,314,12,6,3,0.371186582,0.244830489,0.168753358
Hkan_v1_contig_49581,200,6,9,3,0.8741444,0.384383867,0.176628515
Hkan_v1_contig_49582,424,20,26,13,1.191182096,0.785690295,0.083315337
Hkan_v1_contig_49583,276,19,19,14,1.337257938,1.299848826,0
Hkan_v1_contig_49584,416,9,10,2,0.466957478,0.123199957,0.16983511
Hkan_v1_contig_49585,292,2,15,2,0.997881735,0.175517748,0
Hkan_v1_contig_49586,585,4,27,7,0.896558359,0.306631005,0
Hkan_v1_contig_49587,264,16,10,13,0.735811784,1.261866231,0.267618962
Hkan_v1_contig_49588,452,6,12,2,0.51571941,0.113387571,1.094158942
Hkan_v1_contig_49589,293,6,11,2,0.729282396,0.174918711,0.120565539
Hkan_v1_contig_4959,844,142,1050,1488,24.16670931,45.17876734,0.125565295
Hkan_v1_contig_49590,384,11,18,11,0.910567083,0.734066413,0
Hkan_v1_contig_49591,389,16,13,6,0.649178931,0.395253334,0
Hkan_v1_contig_49592,382,10,13,14,0.66107488,0.939157791,0.138713493
Hkan_v1_contig_49593,299,23,9,9,0.584711973,0.771338864,0.177219246
Hkan_v1_contig_49594,275,8,11,10,0.777017244,0.931839678,0
Hkan_v1_contig_49595,219,1,6,11,0.532203592,1.287130149,0.16130458
Hkan_v1_contig_49596,346,2,13,2,0.729857238,0.148124804,0.561535741
Hkan_v1_contig_49597,206,2,17,10,1.603069557,1.243960735,0.171483995
Hkan_v1_contig_49598,311,15,13,11,0.811995512,0.906371391,0.113587469
Hkan_v1_contig_49599,272,17,8,6,0.571336209,0.565270393,0.584432586
Hkan_v1_contig_496,417,18926,7536,11436,351.0552729,702.7680105,67.30520628
Hkan_v1_contig_4960,498,508,1177,21,45.91110925,1.080597217,2.943808582
Hkan_v1_contig_49600,281,22,18,29,1.244333665,2.644633962,0.251428491
Hkan_v1_contig_49601,310,23,16,28,1.002602896,2.314569523,0
Hkan_v1_contig_49602,286,5,9,0,0.61128979,0,0
Hkan_v1_contig_49603,450,11,22,25,0.949687743,1.423643953,0.70651406
Hkan_v1_contig_49604,248,0,10,0,0.783283512,0,0.427327052
Hkan_v1_contig_49605,278,43,14,18,0.97825912,1.659210938,1.524850488
Hkan_v1_contig_49606,366,40,27,26,1.433023606,1.820397186,0.530850728
Hkan_v1_contig_49607,367,9,21,6,1.11153693,0.418946994,0.096255321
Hkan_v1_contig_49608,281,27,18,58,1.244333665,5.289267924,0.125714245
Hkan_v1_contig_49609,260,3,7,15,0.522992376,1.478399489,0.203802133
Hkan_v1_contig_4961,639,139,109,15,3.31357119,0.601539698,1.409711152
Hkan_v1_contig_49610,224,25,15,25,1.300810118,2.859999012,0.788520156
Hkan_v1_contig_49611,292,6,7,6,0.465678143,0.526553243,0.181467652
Hkan_v1_contig_49612,312,6,10,5,0.622609971,0.410666525,0.113223407
Hkan_v1_contig_49613,376,20,28,8,1.446574657,0.545225344,0.469756689
Hkan_v1_contig_49614,267,9,20,9,1.455088472,0.863783971,0.330765009
Hkan_v1_contig_49615,382,3,13,30,0.66107488,2.01248098,4.993685762
Hkan_v1_contig_49616,413,0,8,0,0.376279537,0,0
Hkan_v1_contig_49617,338,12,11,4,0.632188586,0.303261434,0
Hkan_v1_contig_49618,209,10,13,6,1.208280403,0.735662904,0.169022502
Hkan_v1_contig_49619,297,1,10,9,0.654054919,0.776533065,0.178412641
Hkan_v1_contig_4962,550,251,63,97,2.225094835,4.519422439,0.128457102
Hkan_v1_contig_49620,393,13,17,12,0.840285824,0.782460798,0
Hkan_v1_contig_49621,282,9,13,5,0.895498597,0.454354453,0.250536901
Hkan_v1_contig_49622,216,10,8,5,0.719460411,0.59318498,0
Hkan_v1_contig_49623,287,2,7,3,0.473791002,0.267863322,0.123086073
Hkan_v1_contig_49624,506,21,15,1,0.575852701,0.050643461,0.558509138
Hkan_v1_contig_49625,285,5,8,1,0.545275259,0.089914355,0.123949835
Hkan_v1_contig_49626,405,14,13,12,0.623532356,0.759276775,0
Hkan_v1_contig_49627,251,6,6,0,0.464352935,0,0.070369926
Hkan_v1_contig_49628,285,0,6,0,0.408956444,0,0
Hkan_v1_contig_49629,291,10,11,10,0.734294646,0.880604507,0.242788337
Hkan_v1_contig_4963,2993,3034,1557,178,10.10537796,1.52400776,2.51399089
Hkan_v1_contig_49630,288,1,13,6,0.876842376,0.533866482,0.797281491
Hkan_v1_contig_49631,429,9,17,17,0.769772328,1.015466316,0.123516444
Hkan_v1_contig_49632,220,14,10,7,0.882974141,0.815359718,0.722571197
Hkan_v1_contig_49633,297,18,18,2,1.177298855,0.172562903,0.594708804
Hkan_v1_contig_49634,251,15,20,3,1.547843116,0.306281966,0.351849631
Hkan_v1_contig_49635,400,4,16,4,0.777017244,0.256255912,0
Hkan_v1_contig_49636,459,17,25,15,1.058030016,0.837437619,0.038481158
Hkan_v1_contig_49637,247,8,8,6,0.62916376,0.622483996,0
Hkan_v1_contig_49638,296,6,9,0,0.590638108,0,0
Hkan_v1_contig_49639,308,20,10,13,0.630695815,1.081599626,0.516122284
Hkan_v1_contig_4964,2987,995,1174,911,7.634903286,7.815505034,2.927054398
Hkan_v1_contig_49640,359,38,25,49,1.352745898,3.49764336,0.393601147
Hkan_v1_contig_49641,289,11,7,2,0.470512172,0.177339731,0.061117133
Hkan_v1_contig_49642,291,13,9,17,0.600786529,1.497027662,0.242788337
Hkan_v1_contig_49643,345,5,11,5,0.619361571,0.371385379,0
Hkan_v1_contig_49644,458,11,13,4,0.551376865,0.22380429,0.038565178
Hkan_v1_contig_49645,271,14,15,15,1.075208364,1.418390654,0.260706295
Hkan_v1_contig_49646,409,30,35,10,1.662322955,0.626542571,0.086370912
Hkan_v1_contig_49647,247,3,11,2,0.865100171,0.207494665,0
Hkan_v1_contig_49648,284,40,29,38,1.983582753,3.428776281,1.119476503
Hkan_v1_contig_49649,254,7,6,8,0.458868451,0.807105233,0.069538785
Hkan_v1_contig_4965,1888,2725,2858,2410,29.40565789,32.71063277,29.84348319
Hkan_v1_contig_49650,428,21,11,10,0.499251734,0.598728765,0.206341723
Hkan_v1_contig_49651,246,7,7,10,0.55275617,1.041690697,0.143600419
Hkan_v1_contig_49652,281,0,7,2,0.483907536,0.182388549,0.188571368
Hkan_v1_contig_49653,519,14,20,34,0.748571526,1.678747782,0
Hkan_v1_contig_49654,333,28,8,4,0.466677023,0.307814909,0
Hkan_v1_contig_49655,272,10,11,0,0.785587287,0,0
Hkan_v1_contig_49656,488,19,21,36,0.835930437,1.890412462,0
Hkan_v1_contig_49657,360,27,24,31,1.29502874,2.206648127,0.392507811
Hkan_v1_contig_49658,530,13,24,12,0.879642163,0.580202064,0.299935214
Hkan_v1_contig_49659,315,10,8,9,0.493344282,0.732159747,0.056072544
Hkan_v1_contig_4966,1474,1108,1151,746,15.16870502,12.96926119,17.63888561
Hkan_v1_contig_49660,270,11,6,2,0.431676247,0.189819194,0
Hkan_v1_contig_49661,324,2,10,2,0.599550343,0.158182661,0.599664711
Hkan_v1_contig_49662,609,76,28,32,0.893123269,1.346500684,0.087009121
Hkan_v1_contig_49663,327,7,24,25,1.425719714,1.959143054,0
Hkan_v1_contig_49664,256,0,6,30,0.455283541,3.002998963,0.068995514
Hkan_v1_contig_49665,401,11,16,33,0.775079545,2.108839172,0.220235056
Hkan_v1_contig_49666,219,7,5,15,0.443502993,1.755177476,0.16130458
Hkan_v1_contig_49667,381,18,12,2,0.611824602,0.134517539,0.370873522
Hkan_v1_contig_49668,261,223,318,319,23.66776663,31.32016696,12.65499321
Hkan_v1_contig_49669,346,13,11,16,0.617571509,1.184998435,0
Hkan_v1_contig_4967,2002,739,527,432,5.113487608,5.52959809,3.864300176
Hkan_v1_contig_49670,370,20,18,14,0.945020973,0.969616962,0
Hkan_v1_contig_49671,356,16,13,6,0.70935563,0.431891986,0.297688508
Hkan_v1_contig_49672,227,9,6,4,0.513447518,0.451552267,0.077809918
Hkan_v1_contig_49673,215,10,26,9,2.349121901,1.072699164,0.575069583
Hkan_v1_contig_49674,275,5,7,11,0.494465519,1.025023646,0
Hkan_v1_contig_49675,255,5,8,1,0.609425289,0.100492514,0.138532169
Hkan_v1_contig_49676,386,29,29,28,1.45942358,1.858851172,0.640621557
Hkan_v1_contig_49677,237,4,10,5,0.819638443,0.540624286,0
Hkan_v1_contig_49678,406,17,14,13,0.669842452,0.820523855,0.130513681
Hkan_v1_contig_49679,214,8,14,38,1.270822595,4.550338615,0
Hkan_v1_contig_4968,2045,4027,4034,3383,38.31891886,42.39187035,29.34019878
Hkan_v1_contig_49680,379,8,15,15,0.768816534,1.014205454,0.559245957
Hkan_v1_contig_49681,275,24,14,11,0.988931038,1.025023646,0
Hkan_v1_contig_49682,330,1,26,3,1.530488511,0.23295992,0.107047585
Hkan_v1_contig_49683,264,15,7,16,0.515068249,1.55306613,0.267618962
Hkan_v1_contig_49684,269,5,8,6,0.577707988,0.571574524,0.131322316
Hkan_v1_contig_49685,246,6,25,8,1.974129177,0.833352558,0.789802302
Hkan_v1_contig_49686,256,12,9,15,0.682925312,1.501499481,0
Hkan_v1_contig_49687,386,40,20,28,1.006499021,1.858851172,0
Hkan_v1_contig_49688,242,10,12,3,0.963244517,0.317672618,0
Hkan_v1_contig_49689,358,6,8,2,0.434087846,0.143159727,0.148012722
Hkan_v1_contig_4969,798,4283,5361,2942,130.5009225,94.4742972,175.6988911
Hkan_v1_contig_49690,626,35,23,19,0.713713922,0.777773533,0.677170025
Hkan_v1_contig_49691,375,7,12,6,0.621613795,0.410009458,0
Hkan_v1_contig_49692,298,17,10,2,0.651860104,0.171983833,0.237085255
Hkan_v1_contig_49693,302,13,8,6,0.514580956,0.509117705,0
Hkan_v1_contig_49694,248,0,12,12,0.939940215,1.239947959,0
Hkan_v1_contig_49695,293,4,6,6,0.397790398,0.524756133,0
Hkan_v1_contig_49696,285,20,19,5,1.29502874,0.449571775,0
Hkan_v1_contig_49697,431,3,26,15,1.171835751,0.891841919,0
Hkan_v1_contig_49698,310,12,12,2,0.751952172,0.165326395,0
Hkan_v1_contig_49699,279,0,10,4,0.696252011,0.367391988,0
Hkan_v1_contig_497,456,5371,6005,3373,255.8107758,189.5506995,51.74905612
Hkan_v1_contig_4970,661,309,470,353,13.81233376,13.68507364,18.65154363
Hkan_v1_contig_49700,290,13,16,14,1.071747923,1.237097504,0
Hkan_v1_contig_49701,304,32,20,15,1.277988888,1.264420616,0
Hkan_v1_contig_49702,395,14,12,11,0.590139679,0.713624057,0.089432159
Hkan_v1_contig_49703,415,8,18,4,0.842548819,0.24699365,0
Hkan_v1_contig_49704,255,6,11,13,0.837959773,1.306402686,0.138532169
Hkan_v1_contig_49705,495,14,29,63,1.13805556,3.261438874,0
Hkan_v1_contig_49706,238,21,18,10,1.469150251,1.076705511,0.148427323
Hkan_v1_contig_49707,292,1,7,2,0.465678143,0.175517748,0
Hkan_v1_contig_49708,258,4,9,5,0.677631318,0.496619984,0
Hkan_v1_contig_49709,572,32,21,34,0.713171422,1.523199474,0.185274666
Hkan_v1_contig_4971,994,870,1399,1253,27.34021943,32.3026818,15.35282061
Hkan_v1_contig_49710,300,15,13,18,0.841768681,1.537535469,0.471009373
Hkan_v1_contig_49711,199,21,42,25,4.09983973,3.219295371,0.177516095
Hkan_v1_contig_49712,509,30,20,32,0.763278236,1.611039129,0.173505417
Hkan_v1_contig_49713,244,21,8,4,0.63689938,0.420091658,0.072388736
Hkan_v1_contig_49714,363,30,14,14,0.74919018,0.98831481,0.63255391
Hkan_v1_contig_49715,341,4,10,8,0.569660736,0.601186889,0
Hkan_v1_contig_49716,286,4,7,10,0.475447614,0.895999691,0
Hkan_v1_contig_49717,453,9,24,27,1.029161913,1.527353115,0.54587179
Hkan_v1_contig_49718,271,0,8,18,0.573444461,1.702068785,0
Hkan_v1_contig_49719,281,11,14,4,0.967815073,0.364777098,0.125714245
Hkan_v1_contig_4972,283,7,16,8,1.098257589,0.724398336,0.187238708
Hkan_v1_contig_49720,426,41,24,11,1.094390485,0.661693668,0.041462093
Hkan_v1_contig_49721,217,2,8,7,0.716144925,0.826631973,0.244186887
Hkan_v1_contig_49722,466,31,22,14,0.917080438,0.769867545,0
Hkan_v1_contig_49723,267,8,11,0,0.80029866,0,0
Hkan_v1_contig_49724,254,5,7,10,0.535346526,1.008881541,0.069538785
Hkan_v1_contig_49725,237,1183,1407,1075,115.3231289,116.2342215,154.1214214
Hkan_v1_contig_49726,340,19,12,14,0.685603451,1.0551714,0.207798253
Hkan_v1_contig_49727,281,0,10,2,0.691296481,0.182388549,0.062857123
Hkan_v1_contig_49728,355,36,21,45,1.149110009,3.248314371,0.199018045
Hkan_v1_contig_49729,555,21,21,36,0.735016312,1.662200507,0.827448899
Hkan_v1_contig_4973,1286,334,398,260,6.011914136,5.180912674,0.755409667
Hkan_v1_contig_49730,224,8,8,7,0.693765397,0.800799723,0
Hkan_v1_contig_49731,279,3,10,4,0.696252011,0.367391988,0
Hkan_v1_contig_49732,357,11,12,6,0.652955667,0.430682204,0
Hkan_v1_contig_49733,402,11,14,6,0.676507551,0.38247151,0.043937442
Hkan_v1_contig_49734,316,27,147,27,9.036513836,2.189528358,2.515279484
Hkan_v1_contig_49735,419,18,17,20,0.788143983,1.223178575,0.168619107
Hkan_v1_contig_49736,674,22,39,9,1.124023461,0.342181484,1.231682522
Hkan_v1_contig_49737,374,0,22,0,1.142672418,0,0
Hkan_v1_contig_49738,453,15,15,15,0.643226195,0.848529508,0
Hkan_v1_contig_49739,247,10,12,7,0.943745641,0.726231328,0.286038081
Hkan_v1_contig_4974,483,538,289,170,11.62308403,9.019359204,11.04385331
Hkan_v1_contig_49740,281,5,9,8,0.622166832,0.729554196,0.251428491
Hkan_v1_contig_49741,310,18,10,13,0.62662681,1.074621564,0.341861642
Hkan_v1_contig_49742,243,10,9,12,0.719460411,1.265461291,0
Hkan_v1_contig_49743,300,11,17,4,1.100774429,0.341674549,0
Hkan_v1_contig_49744,272,21,23,7,1.642591601,0.659482125,0.64936954
Hkan_v1_contig_49745,270,5,10,9,0.719460411,0.854186372,0
Hkan_v1_contig_49746,335,20,12,28,0.695836338,2.141840454,0.10544986
Hkan_v1_contig_49747,347,13,19,10,1.06364032,0.738489659,0.356311125
Hkan_v1_contig_49748,369,9,17,2,0.89493856,0.138892093,0
Hkan_v1_contig_49749,245,20,12,5,0.951449687,0.522971248,0.144186543
Hkan_v1_contig_4975,1173,691,1333,863,22.07510627,18.85326953,17.78331425
Hkan_v1_contig_49750,256,0,5,1,0.379402951,0.100099965,0
Hkan_v1_contig_49751,250,8,12,4,0.932420693,0.410009458,0
Hkan_v1_contig_49752,260,8,8,12,0.597705572,1.182719592,0.951076619
Hkan_v1_contig_49753,314,12,24,10,1.484746326,0.816101629,0.281255597
Hkan_v1_contig_49754,308,18,12,14,0.756834978,1.164799598,0
Hkan_v1_contig_49755,250,24,18,16,1.398631039,1.640037834,0
Hkan_v1_contig_49756,399,11,12,2,0.584223492,0.128449078,0.088535596
