Contig ID,Size,Grac_ech1,Grac_ech2,Grac_ech3,Grac10_F RPKM,Grac9_F RPKM,Grac8_F RPKM
Grac_v1_contig_14502,1245,229,655,217,7.753310987,8.015334736,3.482629009
Grac_v1_contig_14503,1910,330,941,551,7.282854704,7.505955264,5.764147193
Grac_v1_contig_14504,1982,424,1272,1361,9.017440377,9.777620494,13.72054321
Grac_v1_contig_14505,2163,41,400,0,0.799003001,2.817430342,0
Grac_v1_contig_14506,341,24,91,45,2.966729402,4.065713097,2.636786494
Grac_v1_contig_14507,3769,498,1246,968,5.569603493,5.036648235,5.131756613
Grac_v1_contig_14508,427,8,17,2,0.789738272,0.606555803,0.093587738
Grac_v1_contig_14509,460,23,30,53,2.107614013,0.993603559,2.302156633
Grac_v1_contig_1451,2469,2211,6644,4751,37.74754623,40.99758258,38.44862129
Grac_v1_contig_14510,1186,182,1184,603,6.4685624,15.20956275,10.15896476
Grac_v1_contig_14511,217,12,10,6,2.331001673,0.702085464,0.552469551
Grac_v1_contig_14512,1388,1493,2860,2816,45.34103344,31.39252744,40.53778501
Grac_v1_contig_14513,402,344,505,530,36.07060798,19.13881483,26.34308585
Grac_v1_contig_14514,591,70,92,270,4.992655868,2.371647074,9.128367457
Grac_v1_contig_14515,652,58,24,58,3.749742722,0.560806917,1.777449328
Grac_v1_contig_14516,247,49,107,266,8.362193249,6.599887609,21.51798072
Grac_v1_contig_14517,1320,234,684,1894,7.472449682,7.894631916,28.66968189
Grac_v1_contig_14518,1036,752,1248,606,30.59702196,18.35289354,11.68771733
Grac_v1_contig_14519,929,420,2101,1162,19.05700507,34.45561879,24.99235867
Grac_v1_contig_1452,1423,1231,2818,2310,36.46483274,30.17072902,32.43574747
Grac_v1_contig_14520,835,190,1032,679,9.591536824,18.8296799,16.2480082
Grac_v1_contig_14521,1274,82,189,93,2.713098101,2.260175129,1.458580326
Grac_v1_contig_14522,256,42,66,52,6.915608479,3.92783907,4.058636989
Grac_v1_contig_14523,907,313,723,692,14.54648701,12.14453038,15.24458612
Grac_v1_contig_14524,258,46,119,122,7.515522836,7.027113544,9.448371381
Grac_v1_contig_14525,2291,538,1869,1531,9.898702216,12.42893531,13.35263361
Grac_v1_contig_14526,1311,743,1188,1343,23.88950742,13.80585998,20.46869486
Grac_v1_contig_14527,1159,171,513,229,6.21918889,6.743473336,3.94792485
Grac_v1_contig_14528,229,0,7,0,0,0.465706472,0
Grac_v1_contig_14529,463,46,123,79,4.187915533,4.047378645,3.409282043
Grac_v1_contig_1453,4086,3549,7475,8406,36.61244313,27.87164169,41.10624952
Grac_v1_contig_14530,708,111,421,277,6.608620209,9.059381604,7.817418138
Grac_v1_contig_14531,766,40,95,116,2.20116346,1.889489797,3.025840632
Grac_v1_contig_14532,1046,60,378,259,2.417912825,5.505665611,4.947489832
Grac_v1_contig_14533,368,13,13,8,1.489075118,0.538201928,0.434369176
Grac_v1_contig_14534,1469,31,278,190,0.889530761,2.883186366,2.584333968
Grac_v1_contig_14535,3838,621,1737,1722,6.820366347,6.895163417,8.964890875
Grac_v1_contig_14536,1075,149,766,269,5.8425021,10.85600465,4.999892265
Grac_v1_contig_14537,312,149,653,278,20.13041589,31.88660653,17.80356739
Grac_v1_contig_14538,1123,84,225,100,3.152975549,3.052477542,1.77925041
Grac_v1_contig_14539,1500,28,365,22,0.786842565,3.70724528,0.293054404
Grac_v1_contig_1454,3747,1735,7707,5530,19.51806945,31.33656445,29.48887938
Grac_v1_contig_14540,1032,0,166,9,0,2.450632034,0.174252751
Grac_v1_contig_14541,264,0,25,0,0,1.442732441,0
Grac_v1_contig_14542,285,0,19,2,0,1.015683638,0.140217418
Grac_v1_contig_14543,1107,257,502,470,9.786030737,6.908850764,8.483343801
Grac_v1_contig_14544,290,178,533,388,25.87277892,28.0013472,26.73317605
Grac_v1_contig_14545,204,126,399,295,26.03523192,29.79836556,28.89406725
Grac_v1_contig_14546,660,37,44,168,2.363082378,1.015683638,5.086068171
Grac_v1_contig_14547,2738,476,1523,883,7.328153908,8.474540802,6.443830239
Grac_v1_contig_14548,638,227,330,390,14.99775489,7.88030409,12.21407997
Grac_v1_contig_14549,3432,372,1156,1460,4.568953454,5.131688312,8.500068143
Grac_v1_contig_1455,1786,1760,4145,187,41.53864124,35.35841557,2.092073714
Grac_v1_contig_14550,545,7,205,17,0.541405434,5.730692088,0.623259992
Grac_v1_contig_14551,352,4,39,5,0.479003185,1.687996956,0.283820768
Grac_v1_contig_14552,400,67,229,237,7.060506943,8.722183244,11.83873189
Grac_v1_contig_14553,2333,504,1311,1267,9.10619342,8.561259643,10.85122346
Grac_v1_contig_14554,408,0,14,0,0,0.522778343,0
Grac_v1_contig_14555,345,125,123,127,15.27256531,5.431699457,7.355318049
Grac_v1_contig_14556,1145,265,445,561,9.755767919,5.92112514,9.789808698
Grac_v1_contig_14557,322,4,124,70,0.523630811,5.866992445,4.343691761
Grac_v1_contig_14558,206,46,111,98,9.412645105,8.209287659,9.505515757
Grac_v1_contig_14559,471,188,417,314,16.82511399,13.48853749,13.32065473
Grac_v1_contig_1456,1239,914,3417,1861,31.09538673,42.0168401,30.0117899
Grac_v1_contig_14560,328,79,927,475,10.15253092,43.05817375,28.93587347
Grac_v1_contig_14561,320,380,576,316,50.0558328,27.42345823,19.73121982
Grac_v1_contig_14562,233,4,7,0,0.723644296,0.457711511,0
Grac_v1_contig_14563,1040,180,256,210,7.295586967,3.750216511,4.034621386
Grac_v1_contig_14564,660,93,255,231,5.93963949,5.886348358,6.993343735
Grac_v1_contig_14565,329,93,200,817,11.91538621,9.261552933,49.61842668
Grac_v1_contig_14566,1611,62,410,316,1.622247906,3.877377018,3.919298786
Grac_v1_contig_14567,879,154,574,286,7.385041137,9.948846559,6.501206918
Grac_v1_contig_14568,912,348,132,295,16.08442273,2.205102636,6.463146623
Grac_v1_contig_14569,385,3,47,39,0.328459327,1.859888221,2.024047538
Grac_v1_contig_1457,3707,2422,4651,5015,27.54055106,19.11496332,27.03119105
Grac_v1_contig_14570,551,445,817,981,34.04313015,22.59020506,35.57412603
Grac_v1_contig_14571,1763,485,854,1318,11.59606122,7.379981512,14.93756915
Grac_v1_contig_14572,1385,487,1086,1149,14.82177652,11.94619962,16.57628046
Grac_v1_contig_14573,1148,357,552,949,13.10833105,7.325662478,16.5173798
Grac_v1_contig_14574,1597,855,2519,1554,22.56743871,24.03106216,19.44298446
Grac_v1_contig_14575,1378,840,2635,1860,25.69514907,29.13272555,26.96997584
Grac_v1_contig_14576,387,65,84,106,7.079840353,3.306876962,5.472827139
Grac_v1_contig_14577,260,697,2515,1061,113.0005359,147.3717894,81.53777696
Grac_v1_contig_14578,225,4,14,0,0.749373871,0.947971396,0
Grac_v1_contig_14579,373,0,15,0,0,0.612677798,0
Grac_v1_contig_1458,888,25,66,37,1.186719602,1.132350002,0.832540921
Grac_v1_contig_14580,546,735,836,1204,56.74345419,23.3272396,44.0606272
Grac_v1_contig_14581,278,3,16,19,0.454880722,0.876849184,1.36560669
Grac_v1_contig_14582,282,0,16,10,0,0.864411607,0.708545465
Grac_v1_contig_14583,3570,374,1157,936,4.41595317,4.937588107,5.238711274
Grac_v1_contig_14584,249,97,1444,146,16.42076781,88.35223938,11.71575657
Grac_v1_contig_14585,1056,261,577,183,10.41831927,8.324566183,3.462613375
Grac_v1_contig_14586,268,109,74,149,17.14402443,4.206749397,11.1088296
Grac_v1_contig_14587,450,400,1103,809,37.46869356,37.34330177,35.9213656
Grac_v1_contig_14588,216,13,38,5,2.536942793,2.680276268,0.462522734
Grac_v1_contig_14589,533,466,747,269,36.85358837,21.35222358,10.08421048
Grac_v1_contig_1459,1005,2834,9336,4916,118.8652361,141.5286932,97.73781892
Grac_v1_contig_14590,287,17,56,45,2.496824963,2.9727326,3.132906601
Grac_v1_contig_14591,1266,164,764,599,5.460484962,9.194103076,9.453876997
Grac_v1_contig_14592,744,32,229,103,1.813001301,4.68934583,2.76618435
Grac_v1_contig_14593,340,108,240,220,13.38954785,10.75429735,12.92887077
Grac_v1_contig_14594,1905,737,1286,1430,16.30773257,10.28479653,14.99884746
Grac_v1_contig_14595,1072,234,430,181,9.201150727,6.111156219,3.373654627
Grac_v1_contig_14596,1421,237,549,205,7.030324012,5.886104688,2.882548438
Grac_v1_contig_14597,234,0,625,771,0,40.69245346,65.83477436
Grac_v1_contig_14598,2813,1274,2285,2476,19.09065234,12.37559783,17.58724198
Grac_v1_contig_14599,339,480,186,708,59.68464461,8.359166226,41.73019271
Grac_v1_contig_146,459,0,586,3,0,19.4506736,0.130594654
Grac_v1_contig_1460,1876,627,3055,1569,14.08820881,24.81007608,16.7111732
Grac_v1_contig_14600,744,28,51,78,1.586376139,1.044352128,2.094780382
Grac_v1_contig_14601,605,93,227,163,6.479606717,5.716368245,5.383305921
Grac_v1_contig_14602,922,1553,3098,2645,71.00053279,51.1917773,57.32071329
Grac_v1_contig_14603,515,89,91,154,7.284568821,2.692054692,5.974895619
Grac_v1_contig_14604,1049,548,1889,1065,22.02044765,27.43507711,20.28574446
Grac_v1_contig_14605,2232,169,672,1837,3.191637707,4.586958366,16.4449212
Grac_v1_contig_14606,3050,894,1339,1215,12.35545526,6.688526516,7.959637132
Grac_v1_contig_14607,2736,607,829,1462,9.351766855,4.616237588,10.67697216
Grac_v1_contig_14608,288,107,189,201,15.66074301,9.998135814,13.94506042
Grac_v1_contig_14609,1553,555,1334,1102,15.06407955,13.0868188,14.17839168
Grac_v1_contig_1461,373,4,34,14,0.452035177,1.388736342,0.749956433
Grac_v1_contig_14610,660,188,577,718,12.00701316,13.31930589,21.73688659
Grac_v1_contig_14611,413,7,31,56,0.714445428,1.143566324,2.709285709
Grac_v1_contig_14612,313,3,104,811,0.404015466,5.062193213,51.77180985
Grac_v1_contig_14613,2443,1293,1802,1625,22.30982332,11.23779318,13.29066554
Grac_v1_contig_14614,2090,1258,2484,2917,25.37204237,18.1073552,27.88733244
Grac_v1_contig_14615,723,93,306,223,5.422077543,6.448116044,6.162875531
Grac_v1_contig_14616,939,136,357,266,6.105122593,5.792317234,5.660214312
Grac_v1_contig_14617,1322,165,242,277,5.261063723,2.788904393,4.186635433
Grac_v1_contig_14618,656,292,628,376,18.76290524,14.58496932,11.45251413
Grac_v1_contig_14619,1038,88,131,81,3.573603721,1.922753708,1.559209586
Grac_v1_contig_1462,1302,2596,4107,5168,84.04556032,48.05775003,79.31007335
Grac_v1_contig_14620,2134,179,478,343,3.535734848,3.412582796,3.211563665
Grac_v1_contig_14621,497,8,26,19,0.678507529,0.79701533,0.763860483
Grac_v1_contig_14622,1236,335,1381,775,11.42476852,17.02256195,12.52852842
Grac_v1_contig_14623,502,164,269,233,13.77086447,8.163911316,9.274041493
Grac_v1_contig_14624,538,103,135,143,8.07004622,3.822972802,5.310930187
Grac_v1_contig_14625,2377,620,1077,1068,10.99470499,6.902973991,8.977572101
Grac_v1_contig_14626,2281,379,1553,935,7.003820349,10.37279717,8.190363115
Grac_v1_contig_14627,1111,837,1402,1138,31.75648836,19.2257668,20.46656852
Grac_v1_contig_14628,1021,141,294,267,5.821225775,4.387037066,5.225193165
Grac_v1_contig_14629,1148,180,607,373,6.609242549,8.0555745,6.492078679
Grac_v1_contig_1463,800,531,1730,1019,27.97857602,32.94623802,25.45077595
Grac_v1_contig_14630,1152,58,186,1,2.122250221,2.459858811,0.017344603
Grac_v1_contig_14631,1602,444,866,1163,11.68265445,8.235786805,14.50554443
Grac_v1_contig_14632,1413,94,89,0,2.804185665,0.959616176,0
Grac_v1_contig_14633,1510,2422,6516,4753,67.61114091,65.74365484,62.89378008
Grac_v1_contig_14634,951,435,978,949,19.28101147,15.66780123,19.93896111
Grac_v1_contig_14635,616,75,199,291,5.132176979,4.921778669,9.439067843
Grac_v1_contig_14636,2067,1217,3627,7043,24.81825112,26.73355991,68.08227235
Grac_v1_contig_14637,1295,116,316,541,3.77580271,3.71763741,8.347267426
Grac_v1_contig_14638,3460,408,1008,1414,4.970557903,4.438478789,8.16563835
Grac_v1_contig_14639,1192,67,188,89,2.369297632,2.402875721,1.49186863
Grac_v1_contig_1464,1296,1761,4273,2710,57.27636229,50.23166882,41.78122029
Grac_v1_contig_14640,445,128,321,379,12.12470084,10.98992521,17.0175106
Grac_v1_contig_14641,591,34,97,54,2.425004279,2.500540937,1.825673491
Grac_v1_contig_14642,1221,785,1992,1828,27.10036036,24.85555046,29.91419761
Grac_v1_contig_14643,1045,635,174,762,25.61406504,2.536779231,14.56986446
Grac_v1_contig_14644,1343,29,141,138,0.910213051,1.599531567,2.053146337
Grac_v1_contig_14645,989,2,147,0,0.085242225,2.264491833,0
Grac_v1_contig_14646,266,11,54,7,1.743139409,3.092871229,0.525815318
Grac_v1_contig_14647,549,59,356,263,4.530026475,9.879327192,9.571945888
Grac_v1_contig_14648,870,6,66,47,0.290705381,1.155777933,1.079432366
Grac_v1_contig_14649,976,828,2273,1172,35.76033612,35.48128447,23.99355638
Grac_v1_contig_1465,611,17,71,39,1.172813035,1.770381464,1.275381836
Grac_v1_contig_14650,890,11,61,4,0.520983239,1.044214078,0.089802167
Grac_v1_contig_14651,1905,395,1300,1148,8.740236588,10.39676165,12.04103278
Grac_v1_contig_14652,970,156,528,478,6.779129608,8.293004552,9.846298396
Grac_v1_contig_14653,738,82,332,843,4.683586695,6.853800161,22.82380476
Grac_v1_contig_14654,859,365,1084,748,17.91103876,19.22586258,17.39903913
Grac_v1_contig_14655,859,18,81,115,0.883284103,1.436618883,2.674985962
Grac_v1_contig_14656,2490,219,950,685,3.707369227,5.812647327,5.496776201
Grac_v1_contig_14657,326,3,11,7,0.38790442,0.514073007,0.429039493
Grac_v1_contig_14658,1244,512,1423,1166,17.34884847,17.42746564,18.72815525
Grac_v1_contig_14659,2079,230,515,434,4.663311428,3.774004861,4.171114109
Grac_v1_contig_1466,1941,290,1029,974,6.297867735,8.076804202,10.02652064
Grac_v1_contig_14660,437,6,22,0,0.578749843,0.766992221,0
Grac_v1_contig_14661,1418,311,966,883,9.244964146,10.37888288,12.44231819
Grac_v1_contig_14662,928,26,112,370,1.180990611,1.838737621,7.966555364
Grac_v1_contig_14663,1484,1030,1524,1795,29.25663657,15.64590834,24.16837121
Grac_v1_contig_14664,2716,726,732,1293,11.26750938,4.106114267,9.512301126
Grac_v1_contig_14665,229,2,14,14,0.368142186,0.931412943,1.221544757
Grac_v1_contig_14666,1405,744,1740,1869,22.32120748,18.86785976,26.57968366
Grac_v1_contig_14667,770,18,92,1,0.98537798,1.820316131,0.025949327
Grac_v1_contig_14668,1751,1134,2011,1671,27.29907813,17.49748541,19.06808743
Grac_v1_contig_14669,640,2,143,262,0.131725876,3.404127194,8.179714548
Grac_v1_contig_1467,825,165,713,476,8.430456051,13.16695335,11.52842119
Grac_v1_contig_14670,1015,206,113,59,8.555044071,1.696141642,1.161456102
Grac_v1_contig_14671,1107,480,1323,988,18.27741149,18.20798717,17.83307165
Grac_v1_contig_14672,1179,270,1070,671,9.653193952,13.82673655,11.37170398
Grac_v1_contig_14673,448,111,434,288,10.44398015,14.75915287,12.84491707
Grac_v1_contig_14674,308,10,8,1,1.368580528,0.395720898,0.064873319
Grac_v1_contig_14675,332,31,21,12,3.935905686,0.963675741,0.722204172
Grac_v1_contig_14676,921,35,445,431,1.601878186,7.361225066,9.350492167
Grac_v1_contig_14677,805,6,102,100,0.314178486,1.930429772,2.482109578
Grac_v1_contig_14678,467,62,263,250,5.596234209,8.580025595,10.69645723
Grac_v1_contig_14679,912,50,190,139,2.310980277,3.17401137,3.045347053
Grac_v1_contig_1468,2255,3314,6197,5711,61.94796309,41.86823618,50.60372008
Grac_v1_contig_14680,1421,460,911,808,13.64535462,9.767288471,11.36145921
Grac_v1_contig_14681,290,301,792,392,43.75115985,41.6080056,27.00877581
Grac_v1_contig_14682,496,6,34,6,0.509906616,1.044352128,0.241705429
Grac_v1_contig_14683,207,25,33,98,5.090855103,2.4288087,9.459595391
Grac_v1_contig_14684,354,24,73,27,2.857781712,3.141733288,1.523973211
Grac_v1_contig_14685,264,7,30,16,1.117674098,1.731278929,1.210968612
Grac_v1_contig_14686,541,30,136,46,2.337464709,3.829934606,1.69893748
Grac_v1_contig_14687,278,14,164,218,2.122776703,8.987704137,15.66853992
Grac_v1_contig_14688,305,0,12,0,0,0.599419852,0
Grac_v1_contig_14689,224,7,68,16,1.317258758,4.624987996,1.427213007
Grac_v1_contig_1469,1193,3872,13499,6631,136.8094125,172.3895235,111.0594236
Grac_v1_contig_14690,472,2,91,2,0.178611357,2.937305437,0.084665178
Grac_v1_contig_14691,697,36,222,62,2.177162251,4.852548803,1.777361392
Grac_v1_contig_14692,2501,441,1057,967,7.432689161,6.438890078,7.725553655
Grac_v1_contig_14693,1518,275,286,314,7.636282655,2.870410282,4.133088524
Grac_v1_contig_14694,1391,17,182,81,0.515160866,1.993397795,1.163522322
Grac_v1_contig_14695,2571,392,1010,760,6.426952104,5.985066947,5.906474678
Grac_v1_contig_14696,459,59,132,156,5.418266961,4.3813804,6.790922021
Grac_v1_contig_14697,207,3,13,12,0.610902612,0.956803427,1.158317803
Grac_v1_contig_14698,1388,709,1515,1726,21.5316763,16.62925841,24.84666794
Grac_v1_contig_14699,220,0,228,428,0,15.78926383,38.87209245
Grac_v1_contig_147,1071,47636,148025,79896,1874.851561,2105.694265,1490.570071
Grac_v1_contig_1470,1659,11547,29312,20300,293.3890175,269.1837143,244.4930299
Grac_v1_contig_14700,1957,329,1305,562,7.086407871,10.15943138,5.738023475
Grac_v1_contig_14701,172,7,14,41,1.715499778,1.240078861,4.762908524
Grac_v1_contig_14702,839,3,88,62,0.150723291,1.597976642,1.476544565
Grac_v1_contig_14703,937,42,108,160,1.889429851,1.75603788,3.411907296
Grac_v1_contig_14704,1454,51,432,99,1.478518771,4.526568072,1.360465769
Grac_v1_contig_14705,944,466,1421,1607,20.80822309,22.93357707,34.01423542
Grac_v1_contig_14706,1325,329,1053,615,10.46649072,12.10771552,9.274191692
Grac_v1_contig_14707,1656,513,1284,858,13.05804334,11.81284231,10.35246536
Grac_v1_contig_14708,1906,26,535,37,0.575004872,4.276422454,0.387878456
Grac_v1_contig_14709,867,196,880,144,9.529235213,15.46369553,3.318640626
Grac_v1_contig_1471,3792,1204,2553,2880,13.38379363,10.25727978,15.17542944
Grac_v1_contig_14710,1207,261,990,576,9.114950411,12.49619058,9.535249122
Grac_v1_contig_14711,1197,222,298,263,7.817716138,3.792903812,4.390140595
Grac_v1_contig_14712,1529,113,312,297,3.115243734,3.108828926,3.881197962
Grac_v1_contig_14713,1107,191,365,251,7.272886656,5.023367588,4.530466583
Grac_v1_contig_14714,2318,788,2152,1372,14.32959312,14.14420528,11.8265347
Grac_v1_contig_14715,1195,46,87,8,1.622598236,1.10917753,0.133763897
Grac_v1_contig_14716,435,146,293,424,14.14766188,10.2619071,19.47571589
Grac_v1_contig_14717,559,180,177,277,13.57318506,4.82404304,9.901130666
Grac_v1_contig_14718,1468,123,595,462,3.531832746,6.175052092,6.288292732
Grac_v1_contig_14719,1580,19,1002,186,0.506894509,9.661851319,2.352191564
Grac_v1_contig_1472,673,1768,4998,3151,110.7358566,113.1438371,93.55137385
Grac_v1_contig_14720,253,0,375,0,0,22.58189907,0
Grac_v1_contig_14721,333,16,339,134,2.025334787,15.50976367,8.0403952
Grac_v1_contig_14722,1609,339,627,737,8.881058425,5.93692021,9.152258427
Grac_v1_contig_14723,724,19,44,84,1.10620625,0.925899449,2.318235492
Grac_v1_contig_14724,246,32,81,95,5.483223448,5.016486262,7.716232925
Grac_v1_contig_14725,1954,533,1128,1268,11.49803755,8.79496784,12.96616443
Grac_v1_contig_14726,617,75,142,160,5.123859026,3.506330874,5.181454029
Grac_v1_contig_14727,1009,124,1088,378,5.180260408,16.42810404,7.485442254
Grac_v1_contig_14728,1984,674,1192,1293,14.31987747,9.15343924,13.02187997
Grac_v1_contig_14729,997,516,1360,885,21.81602469,20.7822931,17.73637829
Grac_v1_contig_1473,1919,908,1680,1106,19.94490384,13.33779452,11.51587608
Grac_v1_contig_14730,1734,390,736,651,9.480616666,6.466636313,7.501510581
Grac_v1_contig_14731,231,14,63,122,2.554683652,4.155069429,10.55272648
Grac_v1_contig_14732,1187,275,496,345,9.765692561,6.366205787,5.807446356
Grac_v1_contig_14733,1422,711,1058,724,21.07614013,11.33537225,10.17315826
Grac_v1_contig_14734,1829,174,520,459,4.010113048,4.331510322,5.014363469
Grac_v1_contig_14735,364,0,34,0,0,1.423073229,0
Grac_v1_contig_14736,856,94,75,140,4.628871897,1.334864595,3.267917633
Grac_v1_contig_14737,1442,47,210,134,1.373895404,2.218726394,1.856762553
Grac_v1_contig_14738,822,73,155,126,3.74345068,2.872827809,3.062778278
Grac_v1_contig_14739,636,349,1430,324,23.1307324,34.25536799,10.17899088
Grac_v1_contig_1474,4393,1358,3424,3402,13.03045677,11.87468966,15.47354908
Grac_v1_contig_14740,2199,680,1171,1103,13.03481154,8.112998229,10.02229343
Grac_v1_contig_14741,842,42,190,145,2.102607804,3.437884049,3.440905469
Grac_v1_contig_14742,1609,269,590,399,7.047211553,5.586575636,4.954886177
Grac_v1_contig_14743,1580,429,229,776,11.44514445,2.208147657,9.813444374
Grac_v1_contig_14744,357,32,113,165,3.778355653,4.822363493,9.234907694
Grac_v1_contig_14745,1183,72,156,91,2.565481131,2.009044559,1.536998623
Grac_v1_contig_14746,1304,226,690,450,7.305533234,8.06159943,6.895277566
Grac_v1_contig_14747,1300,42,172,82,1.361842901,2.015741374,1.260338871
Grac_v1_contig_14748,2018,436,1154,1140,9.107232008,8.712330911,11.28757165
Grac_v1_contig_14749,1459,79,260,214,2.282405853,2.714987107,2.930726641
Grac_v1_contig_1475,1376,1902,8397,4231,58.2657246,92.97269815,61.43861575
Grac_v1_contig_14750,313,975,630,930,131.3050264,30.66520889,59.36841327
Grac_v1_contig_14751,457,63,222,412,5.810927037,7.400933294,18.01348933
