Contig ID,Size,Ncfi_ech1,Ncfi_ech2,Ncfi_ENV_F1 RPKM,Ncfi_ENV_F2 RPKM
Ncfi_contig_12197,1436,1933,1792,22.63235729,20.6003915
Ncfi_contig_12198,235,1089,1017,77.91344258,71.44058452
Ncfi_contig_12199,2161,6,12,0.046681936,0.091668133
Ncfi_contig_122,1625,721,821,7.459921816,8.340300536
Ncfi_contig_1220,2324,12212,11868,88.34928687,84.30111572
Ncfi_contig_12200,3553,749,957,3.544369467,4.44640112
Ncfi_contig_12201,1650,32087,31422,326.9621997,314.370502
Ncfi_contig_12202,271,851,824,52.79741329,50.19377151
Ncfi_contig_12203,600,1035,1006,29.00290338,27.67825071
Ncfi_contig_12204,238,0,10,0,0.69360937
Ncfi_contig_12205,464,192,325,6.957218203,11.56264758
Ncfi_contig_12206,1182,575,755,8.179047768,10.54438813
Ncfi_contig_12207,1689,972,1169,9.675846986,11.42554092
Ncfi_contig_12208,1615,1211,1322,12.60735532,13.51297076
Ncfi_contig_12209,7188,1301,1678,3.043137702,3.853681309
Ncfi_contig_1221,3251,1561,1349,8.073062412,6.849941913
Ncfi_contig_12210,616,1265,892,34.52726593,23.90430111
Ncfi_contig_12211,1758,81,202,0.774673187,1.896812519
Ncfi_contig_12212,209,814,831,65.48329063,65.63668613
Ncfi_contig_12213,1462,8,2,0.092001518,0.022582631
Ncfi_contig_12214,2404,1104,1418,7.721238838,9.737190711
Ncfi_contig_12215,1024,0,36,0,0.580355965
Ncfi_contig_12216,2317,1509,1468,10.95003689,10.45904256
Ncfi_contig_12217,2548,1168,1628,7.70718521,10.54743568
Ncfi_contig_12218,421,784,208,31.31023616,8.155923577
Ncfi_contig_12219,2046,286,695,2.350243067,5.607523261
Ncfi_contig_1222,2975,2964,2573,16.75111058,14.27725528
Ncfi_contig_12220,2603,16,40,0.103347075,0.253675037
Ncfi_contig_12221,1156,21,16,0.305431508,0.228483087
Ncfi_contig_12222,2599,326,707,2.10893744,4.490606937
Ncfi_contig_12223,428,0,2,0,0.077139734
Ncfi_contig_12224,332,0,3,0,0.149167798
Ncfi_contig_12225,2437,8,7,0.05519336,0.047417038
Ncfi_contig_12226,1185,30,38,0.42565259,0.529367354
Ncfi_contig_12227,1370,1206,1636,14.80059303,19.7130871
Ncfi_contig_12228,1672,557,858,5.601073845,8.471160755
Ncfi_contig_12229,2506,3027,3011,20.30877512,19.83451555
Ncfi_contig_1223,782,2804,2839,60.28699439,59.93086528
Ncfi_contig_12230,577,0,0,0,0
Ncfi_contig_12231,241,199,291,13.8831626,19.93277915
Ncfi_contig_12232,3984,3954,5959,16.68667132,24.69141417
Ncfi_contig_12233,639,0,0,0,0
Ncfi_contig_12234,857,9,18,0.17656884,0.346723751
Ncfi_contig_12235,1540,15,88,0.163765688,0.943308743
Ncfi_contig_12236,1199,525,537,7.361943782,7.393447803
Ncfi_contig_12237,325,188,176,9.725834267,8.939664399
Ncfi_contig_12238,1256,511,359,6.840433688,4.718421322
Ncfi_contig_12239,1549,14,109,0.151959898,1.161627778
Ncfi_contig_1224,563,2290,2446,68.38793086,71.71994807
Ncfi_contig_12240,1276,643,684,8.47252141,8.849063996
Ncfi_contig_12241,2738,66988,57226,411.354208,345.0260254
Ncfi_contig_12242,1594,1127,1395,11.88743008,14.4470042
Ncfi_contig_12243,1348,1658,2258,20.6798322,27.65196216
Ncfi_contig_12244,233,611,741,44.08975298,52.49938253
Ncfi_contig_12245,846,642,768,12.75901187,14.98589777
Ncfi_contig_12246,1502,975,1226,10.91407816,13.4744934
Ncfi_contig_12247,1697,665,752,6.588585398,7.315228676
Ncfi_contig_12248,299,19,85,1.068402238,4.692882127
Ncfi_contig_12249,2309,1984,1987,14.44674847,14.2058048
Ncfi_contig_1225,2105,23585,29174,188.3805918,228.7893408
Ncfi_contig_12250,1791,686,750,6.439926435,6.912857207
Ncfi_contig_12251,257,6,33,0.392527875,2.119691826
Ncfi_contig_12252,482,261,269,9.104285024,9.212916825
Ncfi_contig_12253,1536,1360,1236,14.88675596,13.2837032
Ncfi_contig_12254,2072,9396,13948,76.24399312,111.1255942
Ncfi_contig_12255,427,51,27,2.008143193,1.043825249
Ncfi_contig_12256,1421,526,1252,6.223633971,14.54461264
Ncfi_contig_12257,1448,892,1095,10.3573504,12.48353163
Ncfi_contig_12258,1666,2190,1574,22.101487,15.59630212
Ncfi_contig_12259,3364,332,399,1.659336525,1.957982551
Ncfi_contig_1226,2609,1720,2245,11.08426102,14.20476898
Ncfi_contig_12260,1765,436,610,4.153308166,5.705280927
Ncfi_contig_12261,309,293,429,15.94268691,22.91873913
Ncfi_contig_12262,961,1659,1571,29.02521028,26.98638463
Ncfi_contig_12263,2950,1403,1330,7.996280707,7.442546103
Ncfi_contig_12264,1398,3491,2756,41.98508665,32.54347689
Ncfi_contig_12265,1071,156,153,2.448992775,2.358271859
Ncfi_contig_12266,1493,9667,6960,108.8639999,76.95579702
Ncfi_contig_12267,3064,2326,2805,12.76360413,15.11248954
Ncfi_contig_12268,487,60,65,2.071451005,2.203313543
Ncfi_contig_12269,208,8,1,0.646664512,0.079364918
Ncfi_contig_1227,1690,4239,2382,42.1724749,23.26735205
Ncfi_contig_12270,1378,1268,1325,15.47114343,15.87298366
Ncfi_contig_12271,1854,247,306,2.23995658,2.724605351
Ncfi_contig_12272,611,783,732,21.5463112,19.7770622
Ncfi_contig_12273,1393,23,205,0.277606158,2.429375533
Ncfi_contig_12274,1377,2194,2357,26.788911,28.25644691
Ncfi_contig_12275,2266,613,735,4.548340247,5.354505169
Ncfi_contig_12276,1949,160,292,1.380258785,2.473220974
Ncfi_contig_12277,801,190,276,3.988168154,5.688116393
Ncfi_contig_12278,1554,6,12,0.064916129,0.127474155
Ncfi_contig_12279,1515,168,281,1.864442634,3.061861878
Ncfi_contig_1228,942,527,614,9.406154087,10.75992829
Ncfi_contig_12280,416,252,222,10.18496607,8.809505933
Ncfi_contig_12281,1670,2589,2971,26.06561377,29.3682514
Ncfi_contig_12282,1806,2754,1806,25.63885147,16.50790301
Ncfi_contig_12283,2393,700,1816,4.918217353,12.52751854
Ncfi_contig_12284,1442,3438,4211,40.08602458,48.20719804
Ncfi_contig_12285,1906,127,134,1.120297072,1.160576602
Ncfi_contig_12286,968,0,2,0,0.034107238
Ncfi_contig_12287,686,1208,920,29.60705395,22.13887867
Ncfi_contig_12288,414,217,205,8.812756472,8.174203181
Ncfi_contig_12289,1489,621,1016,7.012119018,11.26395531
Ncfi_contig_1229,2707,3580,4303,22.23551268,26.24067479
Ncfi_contig_12290,1242,528,632,7.147673452,8.400156765
Ncfi_contig_12291,2194,1875,2040,14.36868504,15.34918967
Ncfi_contig_12292,2633,1182,1928,7.547775844,12.08782264
Ncfi_contig_12293,1264,585,952,7.78146142,12.43316746
Ncfi_contig_12294,461,129,123,4.704799945,4.404494729
Ncfi_contig_12295,912,286,329,5.272584775,5.955153608
Ncfi_contig_12296,534,2,2,0.062971076,0.061827352
Ncfi_contig_12297,586,22,30,0.63121519,0.845114489
Ncfi_contig_12298,1322,413,494,5.252559406,6.168611261
Ncfi_contig_12299,954,0,2,0,0.034607763
Ncfi_contig_123,1217,27,42,0.37301437,0.569705774
Ncfi_contig_1230,1223,2261,3649,31.08325432,49.2537515
Ncfi_contig_12300,309,592,1092,32.21184523,58.3386087
Ncfi_contig_12301,336,1296,6217,64.85121254,305.4453363
Ncfi_contig_12302,1129,563,401,8.384300384,5.863303018
Ncfi_contig_12303,2148,2088,2259,16.34363271,17.36096504
Ncfi_contig_12304,1611,366,361,3.819776226,3.699163865
Ncfi_contig_12305,404,831,461,34.58374618,18.83698834
Ncfi_contig_12306,1904,1,3,0.008830503,0.026010351
Ncfi_contig_12307,652,225,78,5.802127911,1.974871832
Ncfi_contig_12308,1272,3994,3884,52.79263336,50.40620699
Ncfi_contig_12309,576,186,175,5.429287469,5.015421921
Ncfi_contig_1231,1965,1595,1656,13.64741849,13.91200376
Ncfi_contig_12310,1278,3011,3422,39.61250237,44.20191244
Ncfi_contig_12311,900,189,353,3.530788238,6.474766403
Ncfi_contig_12312,2107,1975,2670,15.75995383,20.91888991
Ncfi_contig_12313,916,799,1163,14.66572989,20.95926987
Ncfi_contig_12314,3675,904,1107,4.13583747,4.972584662
Ncfi_contig_12315,1432,512,1130,6.01145111,13.02648771
Ncfi_contig_12316,2522,853,1149,5.686647723,7.520848754
Ncfi_contig_12317,1453,568,585,6.572568149,6.646333972
Ncfi_contig_12318,1606,1203,2373,12.59425443,24.39181435
Ncfi_contig_12319,3591,2515,3016,11.7753808,13.86461584
Ncfi_contig_1232,272,2,6,0.123627039,0.364144919
Ncfi_contig_12320,3208,649,679,3.401439209,3.494035581
Ncfi_contig_12321,3190,4,26,0.021082479,0.134547172
Ncfi_contig_12322,3344,185,358,0.930160378,1.767293444
Ncfi_contig_12323,489,1490,850,51.23064052,28.69471893
Ncfi_contig_12324,2407,479,684,3.345891084,4.69107007
Ncfi_contig_12325,1055,516,737,8.223365971,11.53206115
Ncfi_contig_12326,1142,5706,5132,84.00749598,74.18437675
Ncfi_contig_12327,592,507,361,14.39920879,10.06647464
Ncfi_contig_12328,1814,1065,1316,9.871080678,11.97596492
Ncfi_contig_12329,483,218,245,7.58860136,8.373573991
Ncfi_contig_1233,953,3539,3804,62.43671401,65.89303573
Ncfi_contig_12330,6246,4011,3773,10.79699893,9.971872888
Ncfi_contig_12331,531,679,1675,21.49946385,52.07295206
Ncfi_contig_12332,1697,0,0,0,0
Ncfi_contig_12333,1092,230,377,3.541258044,5.699156992
Ncfi_contig_12334,2669,670,796,4.220642865,4.92330116
Ncfi_contig_12335,6151,714,938,1.951663146,2.517381405
Ncfi_contig_12336,2431,7807,8488,53.99475774,57.63845362
Ncfi_contig_12337,1988,131,20,1.107917168,0.166075483
Ncfi_contig_12338,419,147,224,5.898691567,8.825227385
Ncfi_contig_12339,3075,658,1066,3.597767961,5.72273971
Ncfi_contig_1234,2270,1075,1239,7.962234856,9.010260718
Ncfi_contig_12340,488,27,57,0.930242803,1.928177196
Ncfi_contig_12341,2377,2207,2382,15.61081323,16.54262725
Ncfi_contig_12342,2245,1779,1102,13.32330528,8.103211188
Ncfi_contig_12343,1338,3,34,0.037697931,0.419483335
Ncfi_contig_12344,293,64,81,3.67252474,4.563618238
Ncfi_contig_12345,569,48,39,1.418343254,1.131473141
Ncfi_contig_12346,854,284,601,5.591300656,11.61738842
Ncfi_contig_12347,801,1134,1031,23.80306677,21.248
Ncfi_contig_12348,2267,4221,2404,31.30518023,17.50551338
Ncfi_contig_12349,1071,384,2404,6.028289909,37.05415391
Ncfi_contig_1235,850,146,118,2.887927634,2.291685359
Ncfi_contig_12350,672,413,785,10.33316002,19.28378551
Ncfi_contig_12351,3744,3144,23032,14.11884186,101.5518221
Ncfi_contig_12352,2298,6,2,0.043898896,0.014367191
Ncfi_contig_12353,1419,15,8,0.177730204,0.093067811
Ncfi_contig_12354,821,2552,5718,52.26246496,114.9722161
Ncfi_contig_12355,1049,51,64,0.817423397,1.007155188
Ncfi_contig_12356,1839,668,467,6.107269849,4.192055849
Ncfi_contig_12357,1310,315,687,4.042887295,8.657197991
Ncfi_contig_12358,2538,1680,1159,11.12935615,7.538478955
Ncfi_contig_12359,3242,200,532,1.037216368,2.708884763
Ncfi_contig_1236,1058,1251,2554,19.88034965,39.84989063
Ncfi_contig_12360,974,1074,1766,18.53948649,29.93116706
Ncfi_contig_12361,2473,7698,7591,52.33667968,50.67185271
Ncfi_contig_12362,876,89,140,1.708198267,2.638249339
Ncfi_contig_12363,1201,0,0,0,0
Ncfi_contig_12364,3881,1934,2737,8.378479347,11.64187852
Ncfi_contig_12365,649,16,4,0.414502985,0.101743624
Ncfi_contig_12366,539,94,193,2.932185656,5.9109931
Ncfi_contig_12367,748,23,63,0.5169858,1.39037151
Ncfi_contig_12368,1848,2689,2479,24.4647742,22.14453007
Ncfi_contig_12369,1233,688,698,9.381617842,9.345106489
Ncfi_contig_1237,2762,3309,4812,20.14306107,28.76032921
Ncfi_contig_12370,2167,844,809,6.548410734,6.162848886
Ncfi_contig_12371,2149,709,1606,5.547051476,12.33675767
Ncfi_contig_12372,1217,640,636,8.841822093,8.626973142
Ncfi_contig_12373,2696,12,8,0.074836546,0.048984875
Ncfi_contig_12374,1368,832,864,10.22561896,10.42604401
Ncfi_contig_12375,255,12,14,0.791213051,0.906316244
Ncfi_contig_12376,2570,526,608,3.44116104,3.905371607
Ncfi_contig_12377,2284,126,188,0.927527558,1.358794118
Ncfi_contig_12378,2020,385,423,3.204510777,3.456852957
Ncfi_contig_12379,1090,1184,872,18.26322968,13.20632241
Ncfi_contig_1238,3055,992,961,5.459499544,5.192829719
Ncfi_contig_12380,969,4688,5322,81.34225397,90.66569641
Ncfi_contig_12381,865,74,41,1.438361297,0.782455518
Ncfi_contig_12382,1101,127,360,1.939406195,5.397679458
Ncfi_contig_12383,1346,265,392,3.310192044,4.807650802
Ncfi_contig_12384,1650,301,314,3.067149379,3.141503967
Ncfi_contig_12385,1340,249,253,3.124258249,3.116790643
Ncfi_contig_12386,356,724,571,34.19329433,26.47756354
Ncfi_contig_12387,439,124,67,4.749080611,2.519429389
Ncfi_contig_12388,449,286,316,10.70957086,11.61803419
Ncfi_contig_12389,1653,652,1047,6.631734311,10.4560039
Ncfi_contig_1239,1013,4264,5197,70.77178135,84.69059422
Ncfi_contig_12390,544,58,7,1.792592068,0.21241787
Ncfi_contig_12391,383,3905,3446,171.4251905,148.5280255
Ncfi_contig_12392,1590,1075,1326,11.36746737,13.76696817
Ncfi_contig_12393,1949,3309,3349,28.545477,28.36581179
Ncfi_contig_12394,1172,0,0,0,0
Ncfi_contig_12395,648,416,583,10.7937089,14.85201768
Ncfi_contig_12396,1533,974,784,10.68240842,8.442397886
Ncfi_contig_12397,1798,1021,1324,9.54747283,12.15598642
Ncfi_contig_12398,2172,220,296,1.703002307,2.249695806
Ncfi_contig_12399,2231,300,217,2.260862034,1.605654394
Ncfi_contig_124,1073,2990,1103,46.851537,16.96944736
Ncfi_contig_1240,2768,224584,59184,1364.159348,352.9637759
Ncfi_contig_12400,2280,272,877,2.005794488,6.349750412
Ncfi_contig_12401,342,123,132,6.046880441,6.371471337
Ncfi_contig_12402,2679,3825,6549,24.00551914,40.35470579
Ncfi_contig_12403,2186,370,350,2.845797168,2.643076877
Ncfi_contig_12404,447,1541,1867,57.96255113,68.94911615
Ncfi_contig_12405,1183,1850,1997,26.2929527,27.86667989
Ncfi_contig_12406,1119,82,109,1.232072154,1.608008425
Ncfi_contig_12407,3744,1046,1276,4.697299167,5.626090876
Ncfi_contig_12408,254,117,71,7.74469861,4.614413834
Ncfi_contig_12409,3363,78,100,0.389960045,0.490868362
Ncfi_contig_1241,1269,191,236,2.5306036,3.070027668
Ncfi_contig_12410,289,0,0,0,0
Ncfi_contig_12411,972,3328,3763,57.56644746,63.90868213
Ncfi_contig_12412,1719,693,408,6.778127508,3.918106125
Ncfi_contig_12413,3278,1184,1054,6.072886013,5.307910242
Ncfi_contig_12414,1125,1119,1114,16.72360651,16.3464924
Ncfi_contig_12415,1258,535,472,7.150320643,6.193744214
Ncfi_contig_12416,4091,545,874,2.239852393,3.526743395
Ncfi_contig_12417,1456,45,62,0.519641126,0.702946419
Ncfi_contig_12418,2145,370,86,2.900192359,0.661855319
Ncfi_contig_12419,2513,3293,2991,22.0318831,19.64788615
Ncfi_contig_1242,788,86720,98400,1850.313971,2061.392965
Ncfi_contig_12420,286,142,113,8.347850979,6.522353287
Ncfi_contig_12421,808,2615,2854,54.41425768,58.30885543
Ncfi_contig_12422,278,50,25,3.023970742,1.484523652
Ncfi_contig_12423,1210,213,353,2.95969262,4.815941953
Ncfi_contig_12424,2747,2116,1864,12.95118122,11.20157671
Ncfi_contig_12425,975,121,276,2.086570827,4.673006391
Ncfi_contig_12426,1568,300,370,3.216826019,3.895359766
Ncfi_contig_12427,1248,622,520,8.379694307,6.878292921
Ncfi_contig_12428,328,0,0,0,0
Ncfi_contig_12429,1501,0,4,0,0.043991747
Ncfi_contig_1243,604,198467,253873,5524.636938,6938.59414
Ncfi_contig_12430,1113,363,748,5.483575623,11.09426006
Ncfi_contig_12431,1516,477,941,5.290193459,10.24666011
Ncfi_contig_12432,1700,468,783,4.628596346,7.603345916
Ncfi_contig_12433,2168,288,366,2.233498095,2.786850785
Ncfi_contig_12434,989,13894,12946,236.201896,216.0882835
Ncfi_contig_12435,3006,2214,2630,12.3834318,14.44304222
Ncfi_contig_12436,1692,170,588,1.689277273,5.736788989
Ncfi_contig_12437,1429,666,1013,7.835999089,11.70224335
Ncfi_contig_12438,545,386,404,11.90811935,12.23705104
Ncfi_contig_12439,539,379,0,11.82232302,0
Ncfi_contig_1244,396,2439,2043,103.5545035,85.16577235
Ncfi_contig_12440,1464,172,154,1.975330396,1.736487065
Ncfi_contig_12441,279,35,46,2.109192496,2.721733113
Ncfi_contig_12442,1829,6,16,0.055155639,0.144410305
Ncfi_contig_12443,413,62,60,2.524027104,2.398242568
Ncfi_contig_12444,2070,1790,2845,14.53901759,22.6883981
Ncfi_contig_12445,670,1182,1781,29.66163253,43.88145561
Ncfi_contig_12446,1332,1197,1123,15.10922895,13.91769901
Ncfi_contig_12447,1479,807,841,9.173978905,9.38684681
Ncfi_contig_12448,1604,3,6,0.031446279,0.061750261
Ncfi_contig_12449,1606,1978,1752,20.70775999,18.00862147
Ncfi_contig_1245,2423,260,347,1.804148619,2.364111574
Ncfi_contig_12450,1498,8,7,0.089790533,0.077139734
Ncfi_contig_12451,1640,1218,1329,12.48693401,13.37744091
Ncfi_contig_12452,1302,0,109,0,1.381998025
Ncfi_contig_12453,1908,622,374,5.481057912,3.235825852
Ncfi_contig_12454,1947,1689,1825,14.58532378,15.4735095
Ncfi_contig_12455,966,3111,7933,54.14710741,135.566454
Ncfi_contig_12456,900,1,4,0.018681419,0.073368458
Ncfi_contig_12457,1863,465,845,4.196550701,7.487481505
Ncfi_contig_12458,1276,3816,5191,50.28171338,67.15715088
Ncfi_contig_12459,275,14,36,0.855948664,2.161034576
Ncfi_contig_1246,1107,281,221,4.26786895,3.295615687
Ncfi_contig_12460,2118,257,370,2.040137994,2.883816862
Ncfi_contig_12461,1012,2015,2052,33.47702945,33.47254642
Ncfi_contig_12462,361,18,35,0.838335157,1.600489211
Ncfi_contig_12463,697,330,419,7.960375204,9.923689184
Ncfi_contig_12464,2016,2083,2340,17.37205192,19.16095885
Ncfi_contig_12465,948,580,737,10.28660427,12.83367565
Ncfi_contig_12466,892,440,567,8.293544868,10.49325225
Ncfi_contig_12467,875,2190,1878,42.08123125,35.4306764
Ncfi_contig_12468,2648,1600,2138,10.15907995,13.32851081
Ncfi_contig_12469,1177,49,105,0.699958019,1.472667643
Ncfi_contig_1247,2170,2122,2064,16.44137073,15.70152618
Ncfi_contig_12470,399,18,20,0.758493714,0.82746381
Ncfi_contig_12471,600,581,5,16.28085688,0.137565858
Ncfi_contig_12472,2666,1615,1328,10.18508735,8.222991447
Ncfi_contig_12473,433,49,84,1.902657249,3.202456935
Ncfi_contig_12474,2012,5166,4880,43.16967726,40.03904905
Ncfi_contig_12475,1737,655,917,6.340067154,8.714880288
Ncfi_contig_12476,1296,1677,2181,21.7560695,27.78066085
Ncfi_contig_12477,289,96,202,5.585033298,11.53839588
Ncfi_contig_12478,2821,7899,5913,47.07836852,34.60164144
Ncfi_contig_12479,916,78,75,1.431698287,1.351629613
Ncfi_contig_1248,1773,4984,6388,47.2630424,59.47686657
Ncfi_contig_12480,617,0,2,0,0.05351022
Ncfi_contig_12481,1447,2293,1569,26.64329295,17.89972344
Ncfi_contig_12482,1721,1548,1485,15.12315706,14.24418127
Ncfi_contig_12483,1262,97,128,1.2923042,1.674335646
Ncfi_contig_12484,3740,798,778,3.5874319,3.433996936
Ncfi_contig_12485,1005,101,100,1.689692547,1.642577414
Ncfi_contig_12486,2269,802,966,5.94281552,7.028045089
Ncfi_contig_12487,1146,407,757,5.971207566,10.90443506
Ncfi_contig_12488,1144,648,764,9.523604638,11.02450865
Ncfi_contig_12489,1461,239,380,2.750426612,4.293636649
Ncfi_contig_1249,2262,461,852,3.426578624,6.217830842
Ncfi_contig_12490,3567,663,818,3.125091916,3.785664329
Ncfi_contig_12491,1881,760,875,6.793243363,7.679114904
Ncfi_contig_12492,430,36,143,1.407623218,5.489837513
Ncfi_contig_12493,1810,161,302,1.495545663,2.754357298
Ncfi_contig_12494,1893,528,721,4.689598746,6.287479171
Ncfi_contig_12495,234,1,1,0.071851612,0.070546594
Ncfi_contig_12496,492,59,29,2.016226346,0.973026803
Ncfi_contig_12497,728,1628,2108,37.59892237,47.80035652
Ncfi_contig_12498,6339,1957,2123,5.19065842,5.528676146
Ncfi_contig_12499,1236,42,48,0.571324958,0.641083612
Ncfi_contig_125,2616,3558,3179,22.86759966,20.06063596
Ncfi_contig_1250,2416,3527,4441,24.5448796,30.34420417
Ncfi_contig_12500,380,9,4,0.3982092,0.1737674
Ncfi_contig_12501,3817,1818,1795,8.00800057,7.7630825
Ncfi_contig_12502,2797,6404,7884,38.49561244,46.5313934
Ncfi_contig_12503,2052,146,210,1.19626632,1.689405279
Ncfi_contig_12504,1178,680,914,9.705457199,12.80833901
Ncfi_contig_12505,962,23,19,0.401980643,0.326039664
Ncfi_contig_12506,984,4,7,0.068346656,0.117434269
Ncfi_contig_12507,371,0,4,0,0.177982782
Ncfi_contig_12508,950,868,0,15.36202602,0
Ncfi_contig_12509,1702,913,1092,9.019108224,10.59143953
Ncfi_contig_1251,2041,4378,5626,36.06493294,45.50390119
Ncfi_contig_12510,248,0,8,0,0.532513
Ncfi_contig_12511,1815,372,1304,3.446027088,11.86022343
Ncfi_contig_12512,2957,7,6,0.039801468,0.033495914
Ncfi_contig_12513,1982,12,16,0.101795826,0.133262587
Ncfi_contig_12514,1511,628,908,6.98791407,9.920037017
Ncfi_contig_12515,713,634,816,14.95037563,18.89263514
Ncfi_contig_12516,1200,172,321,2.409903083,4.415864055
Ncfi_contig_12517,836,535,787,10.75969302,15.54033453
Ncfi_contig_12518,1785,625,669,5.887001864,6.186995582
Ncfi_contig_12519,1153,90,67,1.312398057,0.959262361
Ncfi_contig_1252,3040,499,739,2.759810982,4.012940896
Ncfi_contig_12520,312,2288,3169,123.297367,167.6716174
Ncfi_contig_12521,861,3488,2543,68.1123244,48.75679135
Ncfi_contig_12522,350,634,513,30.45605092,24.19586927
Ncfi_contig_12523,1196,1543,4495,21.69137702,62.04266223
Ncfi_contig_12524,438,0,0,0,0
Ncfi_contig_12525,1234,188,314,2.561504163,4.200552306
Ncfi_contig_12526,378,8,5,0.355836557,0.218358505
Ncfi_contig_12527,775,4,21,0.086778206,0.44731092
Ncfi_contig_12528,427,0,2,0,0.077320389
Ncfi_contig_12529,1841,312,569,2.849398438,5.102116683
Ncfi_contig_1253,2207,1337,1681,10.18547883,12.57353193
Ncfi_contig_12530,318,7,1,0.370103589,0.051911645
Ncfi_contig_12531,1042,4053,5041,65.39751727,79.86212963
Ncfi_contig_12532,1729,496,407,4.823242078,3.885897354
Ncfi_contig_12533,1974,578,436,4.923036623,3.646122448
Ncfi_contig_12534,1287,1213,1179,15.84654654,15.12262444
Ncfi_contig_12535,624,0,535,0,14.15341043
Ncfi_contig_12536,2313,2026,2277,14.72706436,16.25097067
Ncfi_contig_12537,532,18,29,0.568870285,0.899866893
Ncfi_contig_12538,4228,703,844,2.795585137,3.295333524
Ncfi_contig_12539,493,113,87,3.85375322,2.913159355
Ncfi_contig_1254,3536,1788,3181,8.501736384,14.85057677
Ncfi_contig_12540,3134,574,812,3.079394124,4.277095483
Ncfi_contig_12541,1720,3085,2717,30.15637241,26.07672818
Ncfi_contig_12542,766,138,205,3.029023852,4.41791138
Ncfi_contig_12543,550,110,123,3.362655465,3.6917674
Ncfi_contig_12544,1657,1797,2197,18.23383184,21.88766621
Ncfi_contig_12545,2079,909,1502,7.351259782,11.92634455
Ncfi_contig_12546,767,1326,760,29.06702181,16.35724418
Ncfi_contig_12547,840,6,14,0.120094838,0.275131717
Ncfi_contig_12548,1331,441,507,5.57074027,6.288134355
Ncfi_contig_12549,721,3278,3497,76.44094739,80.06676397
